PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Weise, JA; Ng, J; Oldt, RF; Viray, J; McCulloh, KL; Smith, DG; Kanthaswamy, S				Weise, Jessica A.; Ng, Jillian; Oldt, Robert F.; Viray, Joy; McCulloh, Kelly L.; Smith, David Glenn; Kanthaswamy, Sreetharan			Genetic differentiation between and within Northern Native American language groups: an argument for the expansion of the Native American CODIS database	FORENSIC SCIENCES RESEARCH																	Smith, David/GQQ-8257-2022														2096-1790	2471-1411															10.1080/20961790.2021.1963088	http://dx.doi.org/10.1080/20961790.2021.1963088		JUL 2021											WOS:000698223500001
J	Casanova, A; Maroso, F; Blanco, A; Hermida, M; Rios, N; Garcia, G; Manuzzi, A; Zane, L; Verissimo, A; Garcia-Marin, JL; Bouza, C; Vera, M; Martinez, P				Casanova, Adrian; Maroso, Francesco; Blanco, Andres; Hermida, Miguel; Rios, Nestor; Garcia, Graciela; Manuzzi, Alice; Zane, Lorenzo; Verissimo, Ana; Garcia-Marin, Jose-Luis; Bouza, Carmen; Vera, Manuel; Martinez, Paulino			Low impact of different SNP panels from two building-loci pipelines on RAD-Seq population genomic metrics: case study on five diverse aquatic species	BMC GENOMICS																	Verissimo, Ana/E-4487-2011; Hermida, Miguel/D-2502-2010; Zane, Lorenzo/G-6249-2010; Casanova Chiclana, Adrián/AHB-8843-2022; Bouza, Carmen/K-9322-2014; Martínez, Paulino/K-8636-2014; Gómez, ACUIGEN/ABD-5337-2020; Vera, Manuel/B-7429-2012; Garcia-Marin, Jose-Luis/B-9597-2009	Verissimo, Ana/0000-0003-3396-9822; Hermida, Miguel/0000-0003-0327-9521; Zane, Lorenzo/0000-0002-6963-2132; Casanova Chiclana, Adrián/0000-0002-9388-2721; Bouza, Carmen/0000-0002-9501-4506; Martínez, Paulino/0000-0001-8438-9305; Vera, Manuel/0000-0003-1584-6140; Garcia-Marin, Jose-Luis/0000-0001-9976-5211													1471-2164					MAR 2	2021	22	1							150	10.1186/s12864-021-07465-w	http://dx.doi.org/10.1186/s12864-021-07465-w								33653268					WOS:000626156100005
J	Yamada, T; Kokubugata, G; Fujii, S; Chen, CF; Asakawa, A; Ito, T; Maki, M				Yamada, Takayuki; Kokubugata, Goro; Fujii, Shinji; Chen, Chien-Fan; Asakawa, Akira; Ito, Takuro; Maki, Masayuki			Refugia during the last glacial period and the origin of the disjunct distribution of an insular plant	JOURNAL OF BIOGEOGRAPHY																															0305-0270	1365-2699				JUN	2021	48	6					1460	1474		10.1111/jbi.14090	http://dx.doi.org/10.1111/jbi.14090		FEB 2021											WOS:000621954200001
J	Pu, Y; Huo, RN; Lin, QF; Wang, F; Chun, XJL; Huang, H; Dai, SL				Pu, Ya; Huo, Runing; Lin, Qifang; Wang, Fan; Chun, Xiaojinglan; Huang, He; Dai, Silan			Investigation and screening of chrysanthemum resources to identify self-compatible mutants	SCIENTIA HORTICULTURAE																															0304-4238	1879-1018				APR 30	2021	281								109931	10.1016/j.scienta.2021.109931	http://dx.doi.org/10.1016/j.scienta.2021.109931		JAN 2021											WOS:000653996000016
J	Vazquez, AA; Sabourin, E; Alda, P; Leroy, C; Leray, C; Carron, E; Mulero, S; Caty, C; Hasfia, S; Boisseau, M; Saugne, L; Pineau, O; Blanchon, T; Alba, A; Faugere, D; Vittecoq, M; Hurtrez-Bousses, S				Vazquez, Antonio A.; Sabourin, Emeline; Alda, Pilar; Leroy, Clementine; Leray, Carole; Carron, Eric; Mulero, Stephen; Caty, Celine; Hasfia, Sarah; Boisseau, Michel; Saugne, Lucas; Pineau, Olivier; Blanchon, Thomas; Alba, Annia; Faugere, Dominique; Vittecoq, Marion; Hurtrez-Bousses, Sylvie			Genetic diversity and relationships of the liver fluke Fasciola hepatica (Trematoda) with native and introduced definitive and intermediate hosts	TRANSBOUNDARY AND EMERGING DISEASES																	Alda, Pilar/AAV-6677-2021; guillermo, andres/AAW-4702-2021	HURTREZ-BOUSSES, Sylvie/0000-0002-7782-4441; Alda, Pilar/0000-0003-4057-3770; Leroy, Clementine/0000-0002-3461-3249; Vazquez Perera, Antonio Alejandro/0000-0002-0894-1708													1865-1674	1865-1682				JUL	2021	68	4					2274	2286		10.1111/tbed.13882	http://dx.doi.org/10.1111/tbed.13882		OCT 2020						33068493					WOS:000582845200001
J	Henry, P; Khatodia, S; Kapoor, K; Gonzales, B; Middleton, A; Hong, K; Hilyard, A; Johnson, S; Allen, D; Chester, Z; Jin, D; Jule, JCR; Wilson, I; Gangola, M; Broome, J; Caplan, D; Adhikary, D; Deyholos, MK; Morgan, M; Hall, OW; Guppy, BJ; Orser, C				Henry, Philippe; Khatodia, Surender; Kapoor, Karan; Gonzales, Britni; Middleton, Alexis; Hong, Kevin; Hilyard, Aaron; Johnson, Steve; Allen, Davis; Chester, Zachary; Jin, Dan; Jule, Jose Carlos Rodriguez; Wilson, Iain; Gangola, Manu; Broome, Jason; Caplan, Deron; Adhikary, Dinesh; Deyholos, Michael K.; Morgan, Michael; Hall, Oliver W.; Guppy, Brent J.; Orser, Cindy			A single nucleotide polymorphism assay sheds light on the extent and distribution of genetic diversity, population structure and functional basis of key traits in cultivated north American cannabis	JOURNAL OF CANNABIS RESEARCH																	Henry, Philippe/C-6875-2009	Henry, Philippe/0000-0002-6475-1714														2522-5782					2020	2	1							26	10.1186/s42238-020-00036-y	http://dx.doi.org/10.1186/s42238-020-00036-y								33526123					WOS:000828691000016
J	Silva, NM; Rio, J; Kreutzer, S; Papageorgopoulou, C; Currat, M				Silva, Nuno Miguel; Rio, Jeremy; Kreutzer, Susanne; Papageorgopoulou, Christina; Currat, Mathias			Bayesian estimation of partial population continuity using ancient DNA and spatially explicit simulations	EVOLUTIONARY APPLICATIONS																		papageorgopoulou, Christina/0000-0002-4145-950X; Currat, Mathias/0000-0001-5211-8922; Kreutzer, Susanne/0000-0001-6286-534X													1752-4571					OCT	2018	11	9					1642	1655		10.1111/eva.12655	http://dx.doi.org/10.1111/eva.12655								30344633					WOS:000447131200013
J	Yuan, XY; Sun, YW; Bai, XR; Dang, M; Feng, XJ; Zulfiqar, S; Zhao, P				Yuan, Xiao-Ying; Sun, Yi-Wei; Bai, Xu-Rong; Dang, Meng; Feng, Xiao-Jia; Zulfiqar, Saman; Zhao, Peng			Population Structure, Genetic Diversity, and Gene Introgression of Two Closely Related Walnuts (Juglans regia and J-sigillata) in Southwestern China Revealed by EST-SSR Markers	FORESTS																															1999-4907					OCT	2018	9	10							646	10.3390/f9100646	http://dx.doi.org/10.3390/f9100646													WOS:000448550700065
J	Kupper, A; Manmathan, HK; Giacomini, D; Patterson, EL; McCloskey, WB; Gaines, TA				Kupper, Anita; Manmathan, Harish K.; Giacomini, Darci; Patterson, Eric L.; McCloskey, William B.; Gaines, Todd A.			Population Genetic Structure in Glyphosate-Resistant and-Susceptible Palmer Amaranth (Amaranthus palmeri) Populations Using Genotyping-by-sequencing (GBS)	FRONTIERS IN PLANT SCIENCE																	Gaines, Todd/A-8998-2008	Gaines, Todd/0000-0003-1485-7665; Patterson, Eric/0000-0001-7111-6287													1664-462X					JAN 25	2018	9								29	10.3389/fpls.2018.00029	http://dx.doi.org/10.3389/fpls.2018.00029								29422910					WOS:000423349800001
J	Schierenbeck, KA				Schierenbeck, Kristina A.			Population-level genetic variation and climate change in a biodiversity hotspot	ANNALS OF BOTANY																															0305-7364	1095-8290				JAN	2017	119	2					215	228		10.1093/aob/mcw214	http://dx.doi.org/10.1093/aob/mcw214								28069633					WOS:000395622300002
J	Gutierrez, S; Gonzalez-Ceron, L; Montoya, A; Sandoval, MA; Torres, ME; Cerritos, R				Gutierrez, Sleidher; Gonzalez-Ceron, Lilia; Montoya, Alberto; Sandoval, Marco A.; Torres, Maritza E.; Cerritos, Rene			Genetic structure of Plasmodium vivax in Nicaragua, a country in the control phase, based on the carboxyl terminal region of the merozoite surface protein-1	INFECTION GENETICS AND EVOLUTION																	GONZALEZ, LILIA/T-2127-2019	GONZALEZ-CERON, LILIA/0000-0002-2347-5581													1567-1348	1567-7257				JUN	2016	40						324	330		10.1016/j.meegid.2015.08.040	http://dx.doi.org/10.1016/j.meegid.2015.08.040								26343495					WOS:000374768000045
J	Samani, NK; Esa, Y; Amin, SMN; Ikhsan, NFM				Samani, Nima Khalili; Esa, Yuzine; Amin, S. M. Nurul; Ikhsan, Natrah Fatin Mohd			Phylogenetics and population genetics of Plotosus canius (Siluriformes: Plotosidae) from Malaysian coastal waters	PEERJ																	Amin, S.M.N./A-9962-2011	Amin, S.M.N./0000-0003-1489-4191													2167-8359					MAY 17	2016	4								e1930	10.7717/peerj.1930	http://dx.doi.org/10.7717/peerj.1930								27231645					WOS:000376575200001
J	Bardil, A; Tayale, A; Parisod, C				Bardil, Amelie; Tayale, Alexandre; Parisod, Christian			Evolutionary dynamics of retrotransposons following autopolyploidy in the Buckler Mustard species complex	PLANT JOURNAL																	Parisod, Christian/A-1140-2010; Tayalé, Alexandre/GVT-2851-2022; Bardil, Amélie/D-4124-2015	Parisod, Christian/0000-0001-8798-0897; Bardil, Amélie/0000-0003-4795-9561													0960-7412	1365-313X				MAY	2015	82	4					621	631		10.1111/tpj.12837	http://dx.doi.org/10.1111/tpj.12837								25823965					WOS:000354288500007
J	Mitchell, MW; Locatelli, S; Ghobrial, L; Pokempner, AA; Clee, PRS; Abwe, EE; Nicholas, A; Nkembi, L; Anthony, NM; Morgan, BJ; Fotso, R; Peeters, M; Hahn, BH; Gonder, MK				Mitchell, Matthew W.; Locatelli, Sabrina; Ghobrial, Lora; Pokempner, Amy A.; Clee, Paul R. Sesink; Abwe, Ekwoge E.; Nicholas, Aaron; Nkembi, Louis; Anthony, Nicola M.; Morgan, Bethan J.; Fotso, Roger; Peeters, Martine; Hahn, Beatrice H.; Gonder, Mary Katherine			The population genetics of wild chimpanzees in Cameroon and Nigeria suggests a positive role for selection in the evolution of chimpanzee subspecies	BMC EVOLUTIONARY BIOLOGY																	Locatelli, Sabrina/I-5777-2019; Anthony, Nicola/AAI-7280-2021	Locatelli, Sabrina/0000-0002-1133-0561; Sesink Clee, Paul R./0000-0002-6829-6501; Hahn, Beatrice/0000-0002-9400-9887													1471-2148					JAN 21	2015	15								3	10.1186/s12862-014-0276-y	http://dx.doi.org/10.1186/s12862-014-0276-y								25608610					WOS:000348155500001
J	Ali, S; Malik, S				Ali, Sher; Malik, Sajid			Phenotypic Distribution, Allelic Diversity and Degree of Differentiation at ABO and Rh Loci in the Population of Haripur District, Khyber Pakhtunkhwa, Pakistan	PAKISTAN JOURNAL OF ZOOLOGY																	Malik, Sajid/H-7816-2019; Malik, Sajid/I-1513-2015	Malik, Sajid/0000-0001-5563-9053; 													0030-9923					FEB	2014	46	1					1	7																WOS:000333377300001
J	Nadachowska-Brzyska, K; Burri, R; Olason, PI; Kawakami, T; Smeds, L; Ellegren, H				Nadachowska-Brzyska, Krystyna; Burri, Reto; Olason, Pall I.; Kawakami, Takeshi; Smeds, Linnea; Ellegren, Hans			Demographic Divergence History of Pied Flycatcher and Collared Flycatcher Inferred from Whole-Genome Re-sequencing Data	PLOS GENETICS																	Nadachowska-Brzyska, Krystyna/ABB-7632-2020; Kawakami, Takeshi/B-9060-2009	Nadachowska-Brzyska, Krystyna/0000-0002-8457-310X; Kawakami, Takeshi/0000-0002-9204-6852; Smeds, Linnea/0000-0002-8415-9259													1553-7404					NOV	2013	9	11							e1003942	10.1371/journal.pgen.1003942	http://dx.doi.org/10.1371/journal.pgen.1003942								24244198					WOS:000330369000029
J	del Castillo, RF; Trujillo-Argueta, S; Rivera-Garcia, R; Gomez-Ocampo, Z; Mondragon-Chaparro, D				del Castillo, Rafael F.; Trujillo-Argueta, Sonia; Rivera-Garcia, Raul; Gomez-Ocampo, Zaneli; Mondragon-Chaparro, Demetria			Possible combined effects of climate change, deforestation, and harvesting on the epiphyte Catopsis compacta: a multidisciplinary approach	ECOLOGY AND EVOLUTION																	Mondragón, Demetria/L-1260-2019; del Castillo, Rafael F/O-1431-2017	Rivera Garcia, Raul/0000-0002-1622-8160; Mondragon, Demetria/0000-0002-0679-7562													2045-7758					OCT	2013	3	11					3935	3946		10.1002/ece3.765	http://dx.doi.org/10.1002/ece3.765								24198951					WOS:000325486000023
J	Bormann, JM; Moser, DW; Bates, KE				Bormann, J. Minick; Moser, D. W.; Bates, K. E.			Factors affecting student performance in an undergraduate genetics course	JOURNAL OF ANIMAL SCIENCE																	Moser, Daniel/AAD-8454-2019														0021-8812	1525-3163				MAY	2013	91	5					2438	2443		10.2527/jas.2012-5839	http://dx.doi.org/10.2527/jas.2012-5839								23408825					WOS:000319697600051
J	Ludena, B; Chabrillange, N; Aberlenc-Bertossi, F; Adam, H; Tregear, JW; Pintaud, JC				Ludena, Bertha; Chabrillange, Nathalie; Aberlenc-Bertossi, Frederique; Adam, Helene; Tregear, James W.; Pintaud, Jean-Christophe			Phylogenetic utility of the nuclear genes AGAMOUS 1 and PHYTOCHROME B in palms (Arecaceae): an example within Bactridinae	ANNALS OF BOTANY																	Aberlenc, Frederique/E-6306-2019; adam, helene/GLU-1655-2022														0305-7364	1095-8290				DEC	2011	108	8			SI		1433	1444		10.1093/aob/mcr191	http://dx.doi.org/10.1093/aob/mcr191								21828068					WOS:000297151100004
J	Gleimer, M; Wahl, AR; Hickman, HD; Abi-Rached, L; Norman, PJ; Guethlein, LA; Hammond, JA; Draghi, M; Adams, EJ; Juo, S; Jalili, R; Gharizadeh, B; Ronaghi, M; Garcia, KC; Hildebrand, WH; Parham, P				Gleimer, Michael; Wahl, Angela R.; Hickman, Heather D.; Abi-Rached, Laurent; Norman, Paul J.; Guethlein, Lisbeth A.; Hammond, John A.; Draghi, Monia; Adams, Erin J.; Juo, Sean; Jalili, Roxana; Gharizadeh, Baback; Ronaghi, Mostafa; Garcia, K. Christopher; Hildebrand, William H.; Parham, Peter			Although Divergent in Residues of the Peptide Binding Site, Conserved Chimpanzee Patr-AL and Polymorphic Human HLA-A*02 Have Overlapping Peptide-Binding Repertoires	JOURNAL OF IMMUNOLOGY																	Abi-Rached, Laurent/H-7236-2012	Hammond, John/0000-0002-2213-3248; Norman, Paul/0000-0001-8370-7703; Hickman, Heather/0000-0003-4168-4894													0022-1767	1550-6606				FEB 1	2011	186	3					1575	1588		10.4049/jimmunol.1002990	http://dx.doi.org/10.4049/jimmunol.1002990								21209280					WOS:000286381200037
J	Huillet, T				Huillet, Thierry			On the Karlin-Kimura approaches to the Wright-Fisher diffusion with fluctuating selection	JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT																		Huillet, Thierry/0000-0001-8434-2160													1742-5468					FEB	2011									P02016	10.1088/1742-5468/2011/02/P02016	http://dx.doi.org/10.1088/1742-5468/2011/02/P02016													WOS:000287802800020
S	Fratini, S; Schubart, CD; Ragionieri, L		Held, C; Koenemann, S; Schubart, CD		Fratini, Sara; Schubart, Christoph D.; Ragionieri, Lapo			Population genetics in the rocky shore crab Pachygrapsus marmoratus from the western Mediterranean and eastern Atlantic: complementary results from mtDNA and microsatellites at different geographic scales	PHYLOGEOGRAPHY AND POPULATION GENETICS IN CRUSTACEA	CRUSTACEAN ISSUES																														0168-6356		978-1-4398-4074-0; 978-1-4398-4073-3				2011	19						191	213																WOS:000356370700010
J	Whitfield, AK				Whitfield, A. K.			A century of fish research in South African estuaries	AFRICAN JOURNAL OF AQUATIC SCIENCE																	Whitfield, Alan K./M-1248-2017	Whitfield, Alan K./0000-0003-1452-7367													1608-5914	1727-9364				DEC	2010	35	3					211	225		10.2989/16085914.2010.538510	http://dx.doi.org/10.2989/16085914.2010.538510													WOS:000286072300001
J	Putaporntip, C; Udomsangpetch, R; Pattanawong, U; Cui, LW; Jongwutiwes, S				Putaporntip, Chaturong; Udomsangpetch, Rachanee; Pattanawong, Urassaya; Cui, Liwang; Jongwutiwes, Somchai			Genetic diversity of the Plasmodium vivax merozoite surface protein-5 locus from diverse geographic origins	GENE																		Pattanawong, Urassaya/0000-0002-4857-1713													0378-1119	1879-0038				MAY 15	2010	456	1-2					24	35		10.1016/j.gene.2010.02.007	http://dx.doi.org/10.1016/j.gene.2010.02.007								20178839					WOS:000277547000003
J	Fragouli, E; Eliopoulos, E; Petraki, E; Sidiropoulos, P; Aksentijevich, I; Galanakis, E; Kritikos, H; Repa, A; Fragiadakis, G; Boumpas, DT; Goulielmos, GN				Fragouli, E.; Eliopoulos, E.; Petraki, E.; Sidiropoulos, P.; Aksentijevich, I.; Galanakis, E.; Kritikos, H.; Repa, A.; Fragiadakis, G.; Boumpas, D. T.; Goulielmos, G. N.			Familial Mediterranean Fever in Crete: a genetic and structural biological approach in a population of 'intermediate risk'	CLINICAL GENETICS																	Aksentijevich, Ivona/AAF-1335-2019	Eliopoulos, Elias/0000-0002-0919-0571													0009-9163	1399-0004				FEB	2008	73	2					152	159		10.1111/j.1399-0004.2007.00948.x	http://dx.doi.org/10.1111/j.1399-0004.2007.00948.x								18177465					WOS:000252319900007
J	Lee, S; Parr, CS; Hwang, Y; Mindell, DP; Choe, JC				Lee, S; Parr, CS; Hwang, Y; Mindell, DP; Choe, JC			Phylogeny of magpies (genus Pica) inferred from mtDNA data	MOLECULAR PHYLOGENETICS AND EVOLUTION																	Parr, Cynthia/E-8013-2010	Parr, Cynthia/0000-0002-8870-7099													1055-7903					NOV	2003	29	2					250	257		10.1016/S1055-7903(03)00096-4	http://dx.doi.org/10.1016/S1055-7903(03)00096-4								13678680					WOS:000185729200005
J	Lin, TP				Lin, TP			Allozyme variations in Michelia formosana (Kanehira) Masamune (Magnoliaceae), and the inference of a glacial refugium in Taiwan	THEORETICAL AND APPLIED GENETICS																		Lin, Tsan-Piao/0000-0002-4350-9574													0040-5752					FEB	2001	102	2-3					450	457		10.1007/s001220051666	http://dx.doi.org/10.1007/s001220051666													WOS:000167232800034
J	Dunkle, LD; Levy, M				Dunkle, LD; Levy, M			Genetic relatedness of African and United States populations of Cercospora zeae-maydis	PHYTOPATHOLOGY																															0031-949X	1943-7684				MAY	2000	90	5					486	490		10.1094/PHYTO.2000.90.5.486	http://dx.doi.org/10.1094/PHYTO.2000.90.5.486								18944554					WOS:000086699200007
J	Drmic, I; Schanfield, MS; Andjelinovic, S; Galavotti, R; Gojanovic, MD; Trabetti, E; Marasovic, D; Primorac, D; Pignatti, PF				Drmic, I; Schanfield, MS; Andjelinovic, S; Galavotti, R; Gojanovic, MD; Trabetti, E; Marasovic, D; Primorac, D; Pignatti, PF			Allele frequencies of six highly polymorphic DNA loci in the Croatian population	HUMAN BIOLOGY																	Drmic Hofman, Irena/D-5026-2017	Drmic Hofman, Irena/0000-0002-4986-9589													0018-7143					OCT	1998	70	5					949	957											9780521					WOS:000076179800008
J	Onstad, DW; Gould, F				Onstad, DW; Gould, F			Do dynamics of crop maturation and herbivorous insect life cycle influence the risk of adaptation to toxins in transgenic host plants?	ENVIRONMENTAL ENTOMOLOGY																															0046-225X					JUN	1998	27	3					517	522		10.1093/ee/27.3.517	http://dx.doi.org/10.1093/ee/27.3.517													WOS:000074282500001
J	Lyman, RA; Edwards, CE				Lyman, Rachel Ann; Edwards, Christine E.			Revisiting the comparative phylogeography of unglaciated eastern North America: 15 years of patterns and progress	ECOLOGY AND EVOLUTION																	Edwards, Christine/P-1324-2014	Edwards, Christine/0000-0001-8837-4872; Lyman, Rachel Ann/0000-0001-5203-0744													2045-7758					APR	2022	12	4							e8827	10.1002/ece3.8827	http://dx.doi.org/10.1002/ece3.8827								35475178					WOS:000787687600001
