PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Bousset, L; Hovmoller, MS; Caffier, V; de Vallavieille-Pope, C; Ostergard, H				Bousset, L; Hovmoller, MS; Caffier, V; de Vallavieille-Pope, C; Ostergard, H			Observed and predicted changes over eight years in frequency of barley powdery mildew avirulent to spring barley in France and Denmark	PLANT PATHOLOGY																	Hovmoller, Mogens S/E-8374-2016	Hovmoller, Mogens S/0000-0002-4432-8898; Ostergard, Hanne/0000-0001-6131-5717; Caffier, Valerie/0000-0002-2388-3630													0032-0862	1365-3059				FEB	2002	51	1					33	44		10.1046/j.0032-0862.2001.00654.x	http://dx.doi.org/10.1046/j.0032-0862.2001.00654.x													WOS:000173847500004
J	Nelson, JS; Hoddell, RJ; Chou, LM; Chan, WK; Phang, VPE				Nelson, JS; Hoddell, RJ; Chou, LM; Chan, WK; Phang, VPE			Phylogeographic structure of false clownfish, Amphiprion ocellaris, explained by sea level changes on the Sunda shelf	MARINE BIOLOGY																	Chou, Loke/AAE-5266-2020; Chou, Loke Ming/I-2951-2012; Khiong, Chan Woon/A-8064-2008	Chou, Loke/0000-0001-6668-399X; Khiong, Chan Woon/0000-0001-7395-7506													0025-3162	1432-1793				NOV	2000	137	4					727	736		10.1007/s002270000379	http://dx.doi.org/10.1007/s002270000379													WOS:000165440400018
J	Weeramanthri, T				Weeramanthri, T			Ethnicity not race: A public health perspective	AUSTRALIAN JOURNAL OF SOCIAL ISSUES																															0157-6321					FEB	2000	35	1					1	13																WOS:000166602900002
J	Sakai, Y; Kobayashi, S; Shibata, H; Furuumi, H; Endo, T; Fucharoen, S; Hamano, S; Acharya, GP; Kawasaki, T; Fukumaki, Y				Sakai, Y; Kobayashi, S; Shibata, H; Furuumi, H; Endo, T; Fucharoen, S; Hamano, S; Acharya, GP; Kawasaki, T; Fukumaki, Y			Molecular analysis of alpha-thalassemia in Nepal: correlation with malaria endemicity	JOURNAL OF HUMAN GENETICS																															1434-5161						2000	45	3					127	132		10.1007/s100380050198	http://dx.doi.org/10.1007/s100380050198								10807536					WOS:000086743600002
J	Kohlmann, K; Kersten, P				Kohlmann, K; Kersten, P			Genetic variability of German and foreign common carp (Cyprinus carpio L.) populations	AQUACULTURE					6th International Symposium on Genetics in Aquaculture	JUN 22-28, 1997	UNIV STIRLING, STIRLING, SCOTLAND		UNIV STIRLING																						0044-8486					MAR 30	1999	173	1-4					435	445		10.1016/S0044-8486(98)00474-8	http://dx.doi.org/10.1016/S0044-8486(98)00474-8													WOS:000079432600039
J	van Boven, M; Weissing, FJ				van Boven, M; Weissing, FJ			Evolution of segregation distortion: Potential for a high degree of polymorphism	JOURNAL OF THEORETICAL BIOLOGY																		Weissing, Franz J./0000-0003-3281-663X													0022-5193					MAY 21	1998	192	2					131	142		10.1006/jtbi.1997.0628	http://dx.doi.org/10.1006/jtbi.1997.0628								9637055					WOS:000074037000001
J	Wang, DC; Iezzoni, A; Adams, G				Wang, DC; Iezzoni, A; Adams, G			Genetic heterogeneity of Leucostoma species in Michigan peach orchards	PHYTOPATHOLOGY																															0031-949X					MAY	1998	88	5					376	381		10.1094/PHYTO.1998.88.5.376	http://dx.doi.org/10.1094/PHYTO.1998.88.5.376								18944914					WOS:000073487300001
J	Pope, TR				Pope, TR			Genetic variation in remnant populations of the woolly spider monkey (Brachyteles arachnoides)	INTERNATIONAL JOURNAL OF PRIMATOLOGY																															0164-0291					FEB	1998	19	1					95	109		10.1023/A:1020311111401	http://dx.doi.org/10.1023/A:1020311111401													WOS:000072408200006
J	Wagutu, GK; Fan, XR; Fu, WL; Tengwer, MC; Li, W; Chen, YY				Wagutu, Godfrey Kinyori; Fan, Xiangrong; Fu, Wenlong; Tengwer, Miriam Chepkwemoi; Li, Wei; Chen, Yuanyuan			Genetic structure of wild rice Zizania latifolia in an expansive heterogeneous landscape along a latitudinal gradient	FRONTIERS IN ECOLOGY AND EVOLUTION																															2296-701X					JUL 25	2022	10								929944	10.3389/fevo.2022.929944	http://dx.doi.org/10.3389/fevo.2022.929944													WOS:000838056700001
J	De Ro, A; Vanden Broeck, A; Verschaeve, L; Jacobs, I; T'Jollyn, F; Van Dyck, H; Maes, D				De Ro, Annelore; Vanden Broeck, An; Verschaeve, Leen; Jacobs, Ilf; T'Jollyn, Filiep; Van Dyck, Hans; Maes, Dirk			Occasional long-distance dispersal may not prevent inbreeding in a threatened butterfly	BMC ECOLOGY AND EVOLUTION																	Broeck, An Vanden/A-5734-2008; Maes, Dirk/B-1819-2009	Broeck, An Vanden/0000-0001-8773-7280; Van Dyck, Hans/0000-0002-2013-6824; T'Jollyn, Filiep/0000-0002-6552-3908; De Ro, Annelore/0000-0003-3610-6918; Maes, Dirk/0000-0002-7947-3788														2730-7182				DEC 27	2021	21	1							224	10.1186/s12862-021-01953-z	http://dx.doi.org/10.1186/s12862-021-01953-z								34961479					WOS:000736085500001
J	Dugal, L; Thomas, L; Jensen, MR; Sigsgaard, EE; Simpson, T; Jarman, S; Thomsen, PF; Meekan, M				Dugal, Laurence; Thomas, Luke; Jensen, Mads Reinholdt; Sigsgaard, Eva Egelyng; Simpson, Tiffany; Jarman, Simon; Thomsen, Philip Francis; Meekan, Mark			Individual haplotyping of whale sharks from seawater environmental DNA	MOLECULAR ECOLOGY RESOURCES																	Jensen, Mads Reinholdt/AAF-5368-2019; Sigsgaard, Eva Egelyng/ABB-6275-2021; Thomsen, Philip Francis/AAE-9354-2019	Jensen, Mads Reinholdt/0000-0001-8240-1083; Sigsgaard, Eva Egelyng/0000-0002-9396-1550; Thomsen, Philip Francis/0000-0002-9867-4366; Meekan, Mark/0000-0002-3067-9427; Dugal, Laurence/0000-0002-0070-0096													1755-098X	1755-0998				JAN	2022	22	1					56	65		10.1111/1755-0998.13451	http://dx.doi.org/10.1111/1755-0998.13451		JUL 2021						34146448					WOS:000673993100001
J	Diyie, RL; Agyarkwa, SK; Armah, E; Amonoo, NA; Owusu-Frimpong, I; Osei-Atweneboana, MY				Diyie, Rhoda Lims; Agyarkwa, Seth K.; Armah, Emmanuel; Amonoo, Nana Aso; Owusu-Frimpong, Isaac; Osei-Atweneboana, M. Y.			Genetic variations among different generations and cultured populations of Nile Tilapia (Oreochromis niloticus) in Ghana: Application of microsatellite markers	AQUACULTURE																		Owusu-Frimpong, Isaac/0000-0002-1185-3514													0044-8486	1873-5622				NOV 15	2021	544								737070	10.1016/j.aquaculture.2021.737070	http://dx.doi.org/10.1016/j.aquaculture.2021.737070		JUL 2021											WOS:000697742900010
J	Deng, YJ; Wu, X; Wen, D; Huang, HC; Chen, YL; Mukhtar, I; Yue, LY; Wang, L; Wen, ZQ				Deng, Youjin; Wu, Xin; Wen, Die; Huang, Haichen; Chen, Yilei; Mukhtar, Irum; Yue, Liyun; Wang, Li; Wen, Zhiqiang			Intraspecific Mitochondrial DNA Comparison of Mycopathogen Mycogone perniciosa Provides Insight Into Mitochondrial Transfer RNA Introns	PHYTOPATHOLOGY																		mukhtar, irum/0000-0003-2668-5821													0031-949X	1943-7684				APR	2021	111	4					639	648		10.1094/PHYTO-07-20-0281-R	http://dx.doi.org/10.1094/PHYTO-07-20-0281-R								32886023					WOS:000645446200005
J	Larena, M; Sanchez-Quinto, F; Sjodin, P; McKenna, J; Ebeo, C; Reyes, R; Casel, O; Huang, JY; Hagada, KP; Guilay, D; Reyes, J; Allian, FP; Mori, V; Azarcon, LS; Manera, A; Terando, C; Jamero, L; Sireg, G; Manginsay-Tremedal, R; Labos, MS; Vilar, RD; Latiph, A; Saway, RL; Marte, E; Magbanua, P; Morales, A; Java, I; Reveche, R; Barrios, B; Burton, E; Salon, JC; Kels, MJT; Albano, A; Cruz-Angeles, RB; Molanida, E; Granehall, L; Vicente, M; Edlund, H; Loo, JH; Trejaut, J; Ho, SYW; Reid, L; Malmstrom, H; Schlebusch, C; Lambeck, K; Endicott, P; Jakobsson, M				Larena, Maximilian; Sanchez-Quinto, Federico; Sjodin, Per; McKenna, James; Ebeo, Carlo; Reyes, Rebecca; Casel, Ophelia; Huang, Jin-Yuan; Hagada, Kim Pullupul; Guilay, Dennis; Reyes, Jennelyn; Allian, Fatima Pir; Mori, Virgilio; Azarcon, Lahaina Sue; Manera, Alma; Terando, Celito; Jamero, Lucio, Jr.; Sireg, Gauden; Manginsay-Tremedal, Renefe; Labos, Maria Shiela; Vilar, Richard Dian; Latiph, Acram; Saway, Rodelio Linsahay; Marte, Erwin; Magbanua, Pablito; Morales, Amor; Java, Ismael; Reveche, Rudy; Barrios, Becky; Burton, Erlinda; Salon, Jesus Christopher; Kels, Ma Junaliah Tuazon; Albano, Adrian; Cruz-Angeles, Rose Beatrix; Molanida, Edison; Granehall, Lena; Vicente, Mario; Edlund, Hanna; Loo, Jun-Hun; Trejaut, Jean; Ho, Simon Y. W.; Reid, Lawrence; Malmstrom, Helena; Schlebusch, Carina; Lambeck, Kurt; Endicott, Phillip; Jakobsson, Mattias			Multiple migrations to the Philippines during the last 50,000 years	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																	Schlebusch, Carina/B-3411-2010; Jakobsson, Mattias/A-6116-2011; Sánchez-Quinto, Federico/AAV-8927-2020	Schlebusch, Carina/0000-0002-8160-9621; Jakobsson, Mattias/0000-0001-7840-7853; Sánchez-Quinto, Federico/0000-0002-0201-6204; Kels, Ma Junaliah/0000-0002-8730-1062; larena, maximilian/0000-0002-8799-7645; Granehall, Lena/0000-0001-9970-4080; Endicott, Phillip/0000-0003-2452-8507; Trejaut, Jean/0000-0002-4245-0814													0027-8424					MAR 30	2021	118	13							e2026132118	10.1073/pnas.2026132118	http://dx.doi.org/10.1073/pnas.2026132118								33753512					WOS:000637394200079
J	Reiner, G; Rumpel, M; Zimmer, K; Willems, H				Reiner, Gerald; Rumpel, Martin; Zimmer, Karl; Willems, Hermann			Genetic Differentiation of Wild Boar Populations in a Region Endangered by African Swine Fever	JOURNAL OF WILDLIFE MANAGEMENT																															0022-541X	1937-2817				APR	2021	85	3					423	436		10.1002/jwmg.22015	http://dx.doi.org/10.1002/jwmg.22015		FEB 2021											WOS:000620632200001
J	Zhou, YL; Wu, JJ; Wang, ZW; Li, GH; Zhou, L; Gui, JF				Zhou, Yu-Lin; Wu, Jun-Jie; Wang, Zhong-Wei; Li, Guang-Hua; Zhou, Li; Gui, Jian-Fang			Microsatellite polymorphism and genetic differentiation of different populations screened from genome survey sequencing in red-tail catfish (Hemibagrus wyckioides)	AQUACULTURE REPORTS																															2352-5134					MAR	2021	19								100614	10.1016/j.aqrep.2021.100614	http://dx.doi.org/10.1016/j.aqrep.2021.100614		JAN 2021											WOS:000625315000010
J	Liu, Q; Zhao, SL; Shi, CM; Song, SH; Zhu, SH; Su, YK; Zhao, WM; Li, MK; Bao, YM; Xue, YBA; Chen, H				Liu, Qi; Zhao, Shilei; Shi, Cheng-Min; Song, Shuhui; Zhu, Sihui; Su, Yankai; Zhao, Wenming; Li, Mingkun; Bao, Yiming; Xue, Yongbiao; Chen, Hua			Population Genetics of SARS-CoV-2: Disentangling Effects of Sampling Bias and Infection Clusters	GENOMICS PROTEOMICS & BIOINFORMATICS																	Shi, Cheng-Min/E-4766-2018	Shi, Cheng-Min/0000-0003-0237-4092; Chen, Hua/0000-0002-9829-6561; SU, Yankai/0000-0002-0276-355X; Xue, Yongbiao/0000-0002-6895-8472; Zhao, Wenming/0000-0002-4396-8287; Li, Mingkun/0000-0003-1041-1172; Zhao, Shilei/0000-0001-7262-1322; Liu, Qi/0000-0002-7892-5965; Zhu, Sihui/0000-0002-1610-2234													1672-0229	2210-3244				DEC	2020	18	6					640	647		10.1016/j.gpb.2020.06.001	http://dx.doi.org/10.1016/j.gpb.2020.06.001								32663617					WOS:000686760500002
J	Cekovska, K; Sanda, R; Eliasova, K; Kovacic, M; Zogaris, S; Pappalardo, AM; Soukupova, T; Vukic, J				Cekovska, Katarina; Sanda, Radek; Eliasova, Kristyna; Kovacic, Marcelo; Zogaris, Stamatis; Pappalardo, Anna Maria; Soukupova, Tereza; Vukic, Jasna			Population Genetic Diversity of Two Marine Gobies (Gobiiformes: Gobiidae) from the North-Eastern Atlantic and the Mediterranean Sea	JOURNAL OF MARINE SCIENCE AND ENGINEERING																	Vukic, Jasna/D-2811-2015; Kovačić, Marcelo/B-5736-2018; Zogaris, Stamatis/ABC-4012-2021; Eliášová, Kristýna/ABG-5580-2020; Soukupova, Tereza/B-5729-2018	Vukic, Jasna/0000-0003-2243-0303; Kovačić, Marcelo/0000-0002-4049-9366; Eliášová, Kristýna/0000-0002-7448-3055; Soukupova, Tereza/0000-0003-0827-0411; Zogaris, Stamatis/0000-0002-8951-5646; Cekovska, Katarina/0000-0003-3996-2496														2077-1312				OCT	2020	8	10							792	10.3390/jmse8100792	http://dx.doi.org/10.3390/jmse8100792													WOS:000585116400001
J	Martinez, SD; Boedeker, C; Zuccarello, GC				Diaz Martinez, Sergio; Boedeker, Christian; Zuccarello, Giuseppe C.			Microsatellite design for species delimitation and insights into ploidy for the Lake Baikal Cladophoraceae species flock	PHYCOLOGIA																	Zuccarello, Giuseppe C./D-8323-2015	Zuccarello, Giuseppe C./0000-0003-0028-7227; Diaz-Martinez, Sergio/0000-0002-9164-5976													0031-8884	2330-2968				JUL 3	2020	59	4					355	364		10.1080/00318884.2020.1771524	http://dx.doi.org/10.1080/00318884.2020.1771524		JUN 2020											WOS:000552869900001
J	Muhammad, F; Dou, CF; Liu, LQ; Li, G; Lashari, P; Lu, ZM				Muhammad, Faiz; Dou, Canfeng; Liu, Liqin; Li, Gong; Lashari, Punhal; Lu, Zhen-ming			Genetic Structure ofAmphioctopus ovulum(Mollusca: Cephalopoda: Octopodidae) as Revealed by Mitochondrial and Nuclear DNA	THALASSAS																	Lashari, Punhal Khan/AAJ-8768-2021	Muhammad, Faiz/0000-0002-1113-9791													0212-5919	2366-1674				OCT	2020	36	2					463	469		10.1007/s41208-020-00231-x	http://dx.doi.org/10.1007/s41208-020-00231-x		JUN 2020											WOS:000543614400001
