PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Fuentes, S; Gibbs, AJ; Adams, IP; Hajizadeh, M; Kreuze, J; Fox, A; Blouin, AG; Jones, RAC				Fuentes, Segundo; Gibbs, Adrian J.; Adams, Ian P.; Hajizadeh, Mohammad; Kreuze, Jan; Fox, Adrian; Blouin, Arnaud G.; Jones, Roger A. C.			Phylogenetics and Evolution of Potato Virus V: Another Potyvirus that Originated in the Andes	PLANT DISEASE																	; jones, roger/B-1200-2011	Kreuze, Jan/0000-0002-6116-9200; fox, Adrian/0000-0003-1280-1836; jones, roger/0000-0003-3593-3102													0191-2917	1943-7692				FEB	2022	106	2					691	700		10.1094/PDIS-09-21-1897-RE	http://dx.doi.org/10.1094/PDIS-09-21-1897-RE								34633236					WOS:000763576400040
J	Lakatos, F; Tuba, K; Bender, B; Kajimura, H; Toth, V				Lakatos, Ferenc; Tuba, Katalin; Bender, Boglarka; Kajimura, Hisashi; Toth, Viktoria			Longer mtDNA Fragments Provide a Better Insight into the Genetic Diversity of the Sycamore Lace Bug, Corythucha ciliata (Say, 1832) (Tingidae, Hemiptera), Both in Its Native and Invaded Areas	INSECTS																		KAJIMURA, Hisashi/0000-0002-6260-805X														2075-4450				FEB	2022	13	2							123	10.3390/insects13020123	http://dx.doi.org/10.3390/insects13020123								35206697					WOS:000763036700001
J	Wang, XY; Chen, ZX; Murani, E; D'Alessandro, E; An, YL; Chen, C; Li, K; Galeano, G; Wimmers, K; Song, CY				Wang, XiaoYan; Chen, Zixuan; Murani, Eduard; D'Alessandro, Enrico; An, Yalong; Chen, Cai; Li, Kui; Galeano, Grazia; Wimmers, Klaus; Song, Chengyi			A 192 bp ERV fragment insertion in the first intron of porcine TLR6 may act as an enhancer associated with the increased expressions of TLR6 and TLR1	MOBILE DNA																	song, chengyi/AHA-9123-2022; D'Alessandro, Enrico/ABB-9744-2021	song, chengyi/0000-0002-0488-4718; Galeano, Grazia/0000-0001-9184-8565													1759-8753					AUG 18	2021	12	1							20	10.1186/s13100-021-00248-w	http://dx.doi.org/10.1186/s13100-021-00248-w								34407874					WOS:000686670000001
J	Fan, HL; Xie, QQ; Li, YN; Wang, LX; Wen, SQ; Qiu, PM				Fan, Haoliang; Xie, Qiqian; Li, Yanning; Wang, Lingxiang; Wen, Shao-Qing; Qiu, Pingming			Insights Into Forensic Features and Genetic Structures of Guangdong Maoming Han Based on 27 Y-STRs	FRONTIERS IN GENETICS																	Wen, Shaoqing/CAH-8955-2022															1664-8021				JUN 18	2021	12								690504	10.3389/fgene.2021.690504	http://dx.doi.org/10.3389/fgene.2021.690504								34220963					WOS:000668917900001
J	Bao, YJ; Liang, Z; Mayfield, JA; Donahue, DL; Carothers, KE; Lee, SW; Ploplis, VA; Castellino, FJ				Bao, Yun-Juan; Liang, Zhong; Mayfield, Jeffrey A.; Donahue, Deborah L.; Carothers, Katelyn E.; Lee, Shaun W.; Ploplis, Victoria A.; Castellino, Francis J.			Genomic Characterization of a Pattern D Streptococcus pyogenes emm53 Isolate Reveals a Genetic Rationale for Invasive Skin Tropicity	JOURNAL OF BACTERIOLOGY																															0021-9193	1098-5530				JUN	2016	198	12					1712	1724		10.1128/JB.01019-15	http://dx.doi.org/10.1128/JB.01019-15								27044623					WOS:000377227700003
J	Langdon, Q; Powell, D; Kim, B; Banerjee, S; Payne, C; Dodge, T; Moran, B; Fascinetto-Zago, P; Schumer, M				Langdon, Quinn; Powell, Daniel; Kim, Bernard; Banerjee, Shreya; Payne, Cheyenne; Dodge, Tristram; Moran, Ben; Fascinetto-Zago, Paola; Schumer, Molly			Predictability and parallelism in the contemporary evolution of hybrid genomes	PLOS GENETICS																		Payne, Cheyenne/0000-0003-4651-3824; Banerjee, Shreya/0000-0003-1210-2162; Langdon, Quinn/0000-0002-2141-3571; Schumer, Molly/0000-0002-2075-5668; Powell, Daniel/0000-0001-9204-645X; Dodge, Tristram/0000-0001-8382-431X													1553-7404					JAN	2022	18	1							e1009914	10.1371/journal.pgen.1009914	http://dx.doi.org/10.1371/journal.pgen.1009914								35085234					WOS:000748484300001
J	Haye, PA; Segovia, NI; Varela, AI; Rojas, R; Rivadeneira, MM; Thiel, M				Haye, Pilar A.; Segovia, Nicolas I.; Varela, Andrea I.; Rojas, Rodrigo; Rivadeneira, Marcelo M.; Thiel, Martin			Genetic and morphological divergence at a biogeographic break in the beach-dwelling brooder Excirolana hirsuticauda Menzies (Crustacea, Peracarida)	BMC EVOLUTIONARY BIOLOGY																	Haye, Pilar A/B-7082-2015	Haye, Pilar A/0000-0002-1093-9076; Varela, Andrea I/0000-0002-9752-0816													1471-2148					JUN 11	2019	19								118	10.1186/s12862-019-1442-z	http://dx.doi.org/10.1186/s12862-019-1442-z								31185884					WOS:000471325100001
J	Kowalski, A; Markowski, J				Kowalski, Andrzej; Markowski, Janusz			Brown Hare's (Lepus europaeus) Histone H1 Variant H1.2 as an Indicator of Anthropogenic Stress	ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY																		Markowski, Janusz/0000-0002-7207-6667; Kowalski, Andrzej/0000-0001-8856-5863													0090-4341	1432-0703				NOV	2018	75	4					576	584		10.1007/s00244-018-0540-z	http://dx.doi.org/10.1007/s00244-018-0540-z								29869686					WOS:000446421100008
J	Gower, CM; Gehre, F; Marques, SR; Lamberton, PHL; Lwambo, NJ; Webster, JP				Gower, Charlotte M.; Gehre, Florian; Marques, Sara R.; Lamberton, Poppy H. L.; Lwambo, Nicholas J.; Webster, Joanne P.			Phenotypic and genotypic monitoring of Schistosoma mansoni in Tanzanian schoolchildren five years into a preventative chemotherapy national control programme	PARASITES & VECTORS																	Lamberton, Poppy/AAR-3591-2020	Webster, Joanne P./0000-0001-8616-4919; Lamberton, Poppy/0000-0003-1048-6318													1756-3305					DEC 2	2017	10								593	10.1186/s13071-017-2533-6	http://dx.doi.org/10.1186/s13071-017-2533-6								29197426					WOS:000416965200003
J	Diniz, JAF; Soares, TN; Telles, MPD				Felizola Diniz-Filho, Jose Alexandre; Soares, Thannya Nascimento; De Campos Telles, Mariana Pires			Pattern-oriented modelling of population genetic structure	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY																	Diniz-Filho, José Alexandre Felizola/D-9405-2013; Soares, Thannya/AAO-2702-2020; de Campos Telles, Mariana Pires/I-2670-2012	Diniz-Filho, José Alexandre Felizola/0000-0002-0967-9684; Soares, Thannya/0000-0001-7600-2182; 													0024-4066	1095-8312				DEC	2014	113	4					1152	1161		10.1111/bij.12373	http://dx.doi.org/10.1111/bij.12373													WOS:000345319000021
J	Prabdial-Sing, N; Puren, AJ; Bowyer, SM				Prabdial-Sing, Nishi; Puren, Adrian J.; Bowyer, Sheila M.			Sequence-based in silico analysis of well studied Hepatitis C Virus epitopes and their variants in other genotypes (particularly genotype 5a) against South African human leukocyte antigen backgrounds	BMC IMMUNOLOGY																	Puren, Adrian/AAC-2065-2020; Puren, Adrian/W-1679-2018	Puren, Adrian/0000-0001-7531-4010; Puren, Adrian/0000-0001-7531-4010														1471-2172				DEC 10	2012	13								67	10.1186/1471-2172-13-67	http://dx.doi.org/10.1186/1471-2172-13-67								23227878					WOS:000314090800001
J	Abellan, P; Arribas, P; Svenning, JC				Abellan, Pedro; Arribas, Paula; Svenning, Jens-Christian			Geological habitat template overrides late Quaternary climate change as a determinant of range dynamics and phylogeography in some habitat-specialist water beetles	JOURNAL OF BIOGEOGRAPHY																	Svenning, Jens-Christian/C-8977-2012; Arribas, Paula/ABG-9998-2020; Abellan, Pedro/E-8636-2011	Svenning, Jens-Christian/0000-0002-3415-0862; Arribas, Paula/0000-0002-0358-8271; Abellan, Pedro/0000-0001-5566-5083													0305-0270	1365-2699				MAY	2012	39	5					970	983		10.1111/j.1365-2699.2011.02654.x	http://dx.doi.org/10.1111/j.1365-2699.2011.02654.x													WOS:000302910600012
J	Tanaskovic, M; Eric, P; Patenkovic, A; Eric, K; Mihajlovic, M; Tanasic, V; Stanisavljevic, L; Davidovic, S				Tanaskovic, Marija; Eric, Pavle; Patenkovic, Aleksandra; Eric, Katarina; Mihajlovic, Milica; Tanasic, Vanja; Stanisavljevic, Ljubisa; Davidovic, Slobodan			MtDNA Analysis Indicates Human-Induced Temporal Changes of Serbian Honey Bees Diversity	INSECTS																	Davidović, Slobodan/GPX-0991-2022; Erić, Pavle/GWC-5625-2022; Stanisavljević, Ljubiša/B-4093-2008	Stanisavljević, Ljubiša/0000-0002-6229-6535; Tanaskovic, Marija/0000-0003-1440-2257; Davidovic, Slobodan/0000-0001-9317-6870; Patenkovic, Aleksandra/0000-0001-5763-6294; Tanasic, Vanja/0000-0002-1602-9938; Eric, Pavle/0000-0002-0053-1982														2075-4450				SEP	2021	12	9							767	10.3390/insects12090767	http://dx.doi.org/10.3390/insects12090767								34564207					WOS:000700559300001
J	Murphy, SM; Cox, JJ; Augustine, B; Hast, JT; Guthrie, JM; Wright, J; McDermott, J; Maehr, SC; Plaxico, JH				Murphy, Sean M.; Cox, John J.; Augustine, Ben C.; Hast, John T.; Guthrie, Joseph M.; Wright, John; McDermott, Joseph; Maehr, Sutton C.; Plaxico, Jayson H.			Characterizing Recolonization by a Reintroduced Bear Population Using Genetic Spatial Capture-Recapture	JOURNAL OF WILDLIFE MANAGEMENT																	Murphy, Sean/AAM-4692-2021	Murphy, Sean/0000-0002-9404-8878													0022-541X	1937-2817				NOV	2016	80	8					1390	1407		10.1002/jwmg.21144	http://dx.doi.org/10.1002/jwmg.21144													WOS:000390040600006
J	Vieitez, AM; Corredoira, E; Martinez, MT; San-Jose, MC; Sanchez, C; Valladares, S; Vidal, N; Ballester, A				Vieitez, Ana M.; Corredoira, Elena; Teresa Martinez, M.; Carmen San-Jose, M.; Sanchez, Conchi; Valladares, Silvia; Vidal, Nieves; Ballester, Antonio			Application of biotechnological tools to Quercus improvement	EUROPEAN JOURNAL OF FOREST RESEARCH																	VALLADARES, SILVIA/M-1530-2017; Corredoira, Elena/ABE-6693-2021; del Carmen San José, M/E-4037-2016; Sanchez, Conchi/ABH-1228-2020; Corredoira, Elena/E-1459-2013; Sanchez, Conchi/H-2275-2015; Vidal, Nieves/H-4766-2015	Corredoira, Elena/0000-0003-2839-8244; del Carmen San José, M/0000-0002-4727-5664; Sanchez, Conchi/0000-0002-1304-0736; Corredoira, Elena/0000-0003-2839-8244; Sanchez, Conchi/0000-0002-1304-0736; Vidal, Nieves/0000-0001-8046-3133; Martinez, Teresa/0000-0002-7416-875X; Valladares, Silvia/0000-0003-3091-878X													1612-4669	1612-4677				MAY	2012	131	3					519	539		10.1007/s10342-011-0526-0	http://dx.doi.org/10.1007/s10342-011-0526-0													WOS:000302418400001
J	Fraser, CI; Thiel, M; Spencer, HG; Waters, JM				Fraser, Ceridwen I.; Thiel, Martin; Spencer, Hamish G.; Waters, Jonathan M.			Contemporary habitat discontinuity and historic glacial ice drive genetic divergence in Chilean kelp	BMC EVOLUTIONARY BIOLOGY																	Spencer, Hamish G/B-9637-2008; Waters, Jon/B-4983-2009	Spencer, Hamish G/0000-0001-7531-597X; Waters, Jon/0000-0002-1514-7916; Fraser, Ceridwen/0000-0002-6918-8959													1471-2148					JUL 1	2010	10								203	10.1186/1471-2148-10-203	http://dx.doi.org/10.1186/1471-2148-10-203								20594354					WOS:000280369500001
J	Nair, S; Nash, D; Sudimack, D; Jaidee, A; Barends, M; Uhlemann, AC; Krishna, S; Nosten, F; Anderson, TJC				Nair, Shalini; Nash, Denae; Sudimack, Daniel; Jaidee, Anchalee; Barends, Marion; Uhlemann, Anne-Catrin; Krishna, Sanjeev; Nosten, Francois; Anderson, Tim J. C.			Recurrent gene amplification and soft selective sweeps during evolution of multidrug resistance in malaria parasites	MOLECULAR BIOLOGY AND EVOLUTION																	Nosten, Francois/AAC-5509-2019	Nosten, Francois/0000-0002-7951-0745; Krishna, Sanjeev/0000-0003-0066-0634													0737-4038	1537-1719				FEB	2007	24	2					562	573		10.1093/molbev/msl185	http://dx.doi.org/10.1093/molbev/msl185								17124182					WOS:000243993100022
J	Bonnet, R; Beyrouthy, R; Haenni, M; Nicolas-Chanoine, MH; Dalmasso, G; Madec, JY				Bonnet, Richard; Beyrouthy, Racha; Haenni, Marisa; Nicolas-Chanoine, Marie-Helene; Dalmasso, Guillaume; Madec, Jean-Yves			Host Colonization as a Major Evolutionary Force Favoring the Diversity and the Emergence of the Worldwide Multidrug-Resistant Escherichia coli ST131	MBIO																		Nicolas-Chanoine, Marie-Helene/0000-0001-5498-9123; Haenni, Marisa/0000-0003-1333-5603													2150-7511					JUL-AUG	2021	12	4							e01451-21	10.1128/mBio.01451-21	http://dx.doi.org/10.1128/mBio.01451-21								34425698					WOS:000696622500006
J	Vy, HMT; Jordan, DM; Balick, DJ; Do, R				Vy, Ha My T.; Jordan, Daniel M.; Balick, Daniel J.; Do, Ron			Probing the aggregated effects of purifying selection per individual on 1,380 medical phenotypes in the UK biobank	PLOS GENETICS																		Vy, Thi Ha My/0000-0002-5117-3740; Jordan, Daniel/0000-0002-5318-8225													1553-7404					JAN	2021	17	1							e1009337	10.1371/journal.pgen.1009337	http://dx.doi.org/10.1371/journal.pgen.1009337								33493176					WOS:000613082600002
J	Pech-May, A; Ramsey, JM; Ittig, REG; Giuliani, M; Berrozpe, P; Quintana, MG; Salomon, OD				Pech-May, Angelica; Ramsey, Janine M.; Gonzalez Ittig, Raul E.; Giuliani, Magali; Berrozpe, Pablo; Quintana, Maria G.; Salomon, Oscar D.			Genetic diversity, phylogeography and molecular clock of the Lutzomyia longipalpis complex (Diptera: Psychodidae)	PLOS NEGLECTED TROPICAL DISEASES																	Ramsey, Janine M./AAS-2220-2021	Ramsey, Janine M./0000-0002-5950-0830; Berrozpe, Pablo/0000-0002-3981-2669; Pech-May, Angelica/0000-0003-4942-7788; Salomon, Oscar/0000-0002-6206-3862; Gonzalez-Ittig, Raul/0000-0001-6761-3379													1935-2735					JUL	2018	12	7							e0006614	10.1371/journal.pntd.0006614	http://dx.doi.org/10.1371/journal.pntd.0006614								29975695					WOS:000440495700026
J	Yuan, ML; Wei, DD; Wang, BJ; Dou, W; Wang, JJ				Yuan, Ming-Long; Wei, Dan-Dan; Wang, Bao-Jun; Dou, Wei; Wang, Jin-Jun			The complete mitochondrial genome of the citrus red mite Panonychus citri (Acari: Tetranychidae): high genome rearrangement and extremely truncated tRNAs	BMC GENOMICS																															1471-2164					OCT 23	2010	11								597	10.1186/1471-2164-11-597	http://dx.doi.org/10.1186/1471-2164-11-597								20969792					WOS:000284117600001
J	Than, C; Ruths, D; Innan, H; Nakhleh, L				Than, Cuong; Ruths, Derek; Innan, Hideki; Nakhleh, Luay			Confounding factors in HGT detection: Statistical error, coalescent effects, and multiple solutions	JOURNAL OF COMPUTATIONAL BIOLOGY																		Innan, Hideki/0000-0001-6375-9231													1066-5277	1557-8666				MAY	2007	14	4					517	535		10.1089/cmb.2007.A010	http://dx.doi.org/10.1089/cmb.2007.A010								17572027					WOS:000247526900010
J	Liu, MY; Wu, TT; Ju, H; Ma, XX; Fang, ZH; Chang, QC				Liu, Mingyue; Wu, Tingting; Ju, Hao; Ma, Xiaoxiao; Fang, Zihao; Chang, Qiaocheng			Phylogenetic Analysis of Mitochondrial Genome of Tabanidae (Diptera: Tabanidae) Reveals the Present Status of Tabanidae Classification	INSECTS																																2075-4450				AUG	2022	13	8							695	10.3390/insects13080695	http://dx.doi.org/10.3390/insects13080695								36005320					WOS:000845728600001
J	Hwang, Y; Girguis, PR				Hwang, Yunha; Girguis, Peter R.			Differentiated Evolutionary Strategies of Genetic Diversification in Atlantic and Pacific Thaumarchaeal Populations	MSYSTEMS																		Girguis, Peter/0000-0002-3599-8160; Hwang, Yunha/0000-0003-0554-5598													2379-5077					JUN 28	2022	7	3								10.1128/msystems.01477-21	http://dx.doi.org/10.1128/msystems.01477-21		JUN 2022						35695431					WOS:000811808900004
J	Amegashie, EA; Amenga-Etego, L; Adobor, C; Ogoti, P; Mbogo, K; Amambua-Ngwa, A; Ghansah, A				Amegashie, Elikplim A.; Amenga-Etego, Lucas; Adobor, Courage; Ogoti, Peter; Mbogo, Kevin; Amambua-Ngwa, Alfred; Ghansah, Anita			Population genetic analysis of the Plasmodium falciparum circumsporozoite protein in two distinct ecological regions in Ghana	MALARIA JOURNAL																	Amambua-Ngwa, Alfred/AHD-7882-2022	Amambua-Ngwa, Alfred/0000-0003-4478-3601														1475-2875				DEC 27	2020	19	1							437	10.1186/s12936-020-03510-3	http://dx.doi.org/10.1186/s12936-020-03510-3								33246470					WOS:000593433800001
J	Cavender-Bares, J; Gonzalez-Rodriguez, A; Pahlich, A; Koehler, K; Deacon, N				Cavender-Bares, Jeannine; Gonzalez-Rodriguez, Antonio; Pahlich, Annette; Koehler, Kari; Deacon, Nicholas			Phylogeography and climatic niche evolution in live oaks (Quercus series Virentes) from the tropics to the temperate zone	JOURNAL OF BIOGEOGRAPHY																	Cavender-Bares, Jeannine/K-5716-2013; Deacon, Nicholas/AAA-9150-2020; Deacon, Nick/T-6347-2019	Deacon, Nicholas/0000-0002-6180-9888; Cavender-Bares, Jeannine/0000-0003-3375-9630													0305-0270					MAY	2011	38	5					962	981		10.1111/j.1365-2699.2010.02451.x	http://dx.doi.org/10.1111/j.1365-2699.2010.02451.x													WOS:000289630200013
J	Valdisser, PAMR; Pereira, WJ; Almeida, JE; Muller, BSF; Coelho, GRC; de Menezes, IPP; Vianna, JPG; Zucchi, MI; Lanna, AC; Coelho, ASG; de Oliveira, JP; Moraes, AD; Brondani, C; Vianello, RP				Valdisser, Paula A. M. R.; Pereira, Wendell J.; Almeida Filho, Janeo E.; Mueller, Barbara S. F.; Coelho, Gesimaria R. C.; de Menezes, Ivandilson P. P.; Vianna, Joao P. G.; Zucchi, Maria I.; Lanna, Anna C.; Coelho, Alexandre S. G.; de Oliveira, Jaison P.; Moraes, Alessandra da Cunha; Brondani, Claudio; Vianello, Rosana P.			In-depth genome characterization of a Brazilian common bean core collection using DArTseq high-density SNP genotyping	BMC GENOMICS																	Müller, Bárbara/AAW-7627-2020; Brondani, Claudio/AAD-1106-2022; Zucchi, Maria Imaculada/D-2637-2012; Muller, Barbara SF/C-9479-2015; Viana, João Paulo JPGV Gomes/K-1178-2012; Coelho, Alexandre S. G./G-1563-2012; Zucchi, Maria Imaculada/AAC-8157-2019; Menezes, Ivandilson/O-8260-2014; Pereira, Wendell/C-3330-2016	Müller, Bárbara/0000-0002-3494-139X; Zucchi, Maria Imaculada/0000-0002-4863-1843; Muller, Barbara SF/0000-0002-3494-139X; Viana, João Paulo JPGV Gomes/0000-0002-9217-9604; Zucchi, Maria Imaculada/0000-0002-4863-1843; Coelho, Alexandre/0000-0002-2518-7575; Menezes, Ivandilson/0000-0001-9697-6793; Pereira, Wendell/0000-0003-1019-6281													1471-2164					MAY 30	2017	18								423	10.1186/s12864-017-3805-4	http://dx.doi.org/10.1186/s12864-017-3805-4								28558696					WOS:000404075600008
