PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Chen, WC; Hao, HB; Liu, Y; Chen, SD; Zhang, XY; Liu, SY; Yue, BS				Chen, Weicai; Hao, Haibang; Liu, Yang; Chen, Shunde; Zhang, Xiuyue; Liu, Shaoying; Yue, Bisong			Mitochondrial DNA genetic variation and phylogeography of the recently described vole species Proedromys liangshanensis Liu, Sun, Zeng and Zhao, 2007 (Rodentia: Arvicolinae)	JOURNAL OF NATURAL HISTORY																		Chen, Weicai/0000-0002-2398-4079													0022-2933	1464-5262					2010	44	43-44					2693	2703	PII 928342066	10.1080/00222933.2010.501911	http://dx.doi.org/10.1080/00222933.2010.501911													WOS:000283318600007
J	Fenton, B; Margaritopoulos, JT; Malloch, GL; Foster, SP				Fenton, Brian; Margaritopoulos, John T.; Malloch, Gaynor L.; Foster, Stephen P.			Micro-evolutionary change in relation to insecticide resistance in the peach-potato aphid, Myzus persicae	ECOLOGICAL ENTOMOLOGY																	Li, Shiguang/G-7471-2012; Margaritopoulos, John/AAK-7853-2020	Margaritopoulos, John/0000-0002-5893-8400													0307-6946	1365-2311				JAN	2010	35			1			131	146		10.1111/j.1365-2311.2009.01150.x	http://dx.doi.org/10.1111/j.1365-2311.2009.01150.x													WOS:000273301500013
J	de Abreu, MM; Pereira, LHG; Vila, VB; Foresti, F; Oliveira, C				de Abreu, Marcia Matos; Garcia Pereira, Luiz Henrique; Vila, Vilma Barretto; Foresti, Fausto; Oliveira, Claudio			Genetic variability of two populations of Pseudoplatystoma reticulatum from the Upper Paraguay River Basin	GENETICS AND MOLECULAR BIOLOGY																	Pereira, Luiz Henrique/C-2216-2011; Oliveira, Claudio/D-7713-2012; Pereira, Luiz Henrique/S-4710-2017	Oliveira, Claudio/0000-0002-7010-8880; Pereira, Luiz Henrique/0000-0001-9435-6347													1415-4757	1678-4685					2009	32	4					868	873		10.1590/S1415-47572009005000075	http://dx.doi.org/10.1590/S1415-47572009005000075								21637467					WOS:000272182700032
J	Gomila, M; Ramirez, A; Lalucat, J				Gomila, Margarita; Ramirez, Antonio; Lalucat, Jorge			Diversity of environmental Mycobacterium isolates from hemodialysis water as shown by a multigene sequencing approach	APPLIED AND ENVIRONMENTAL MICROBIOLOGY																	Gomila, Margarita/H-3314-2015; Lalucat, Jorge/K-1127-2014	Gomila, Margarita/0000-0001-8725-190X; Lalucat, Jorge/0000-0002-8350-6087													0099-2240					JUN	2007	73	12					3787	3797		10.1128/AEM.02934-06	http://dx.doi.org/10.1128/AEM.02934-06								17449684					WOS:000247394200003
J	Puebla, O; Bermingham, E; Guichard, F; Whiteman, E				Puebla, Oscar; Bermingham, Eldredge; Guichard, Frederic; Whiteman, Elizabeth			Colour pattern as a single trait driving speciation in Hypoplectrus coral reef fishes?	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES																		Puebla, Oscar/0000-0001-9700-5841													0962-8452	1471-2954				MAY 22	2007	274	1615					1265	1271		10.1098/rspb.2006.0435	http://dx.doi.org/10.1098/rspb.2006.0435								17360287					WOS:000245301900004
J	Putnam, AS; Scriber, JM; Andolfatto, P				Putnam, Andrea S.; Scriber, J. Mark; Andolfatto, Peter			Discordant divergence times among Z-chromosome regions between two ecologically distinct swallowtail butterfly species	EVOLUTION																		Andolfatto, Peter/0000-0003-3393-4574													0014-3820	1558-5646				APR	2007	61	4					912	927		10.1111/j.1558-5646.2007.00076.x	http://dx.doi.org/10.1111/j.1558-5646.2007.00076.x								17439621					WOS:000245819500015
J	Toscanini, U; Gusmao, L; Berardi, G; Amorim, A; Carracedo, A; Salas, A; Raimondi, E				Toscanini, Ulises; Gusmao, Leonor; Berardi, Gabriela; Amorim, Antonio; Carracedo, Angel; Salas, Antonio; Raimondi, Eduardo			Testing for genetic structure in different urban Argentinian populations	FORENSIC SCIENCE INTERNATIONAL																	Salas, Antonio/E-3977-2012; Carracedo, Angel/D-4257-2012; Gusmão, Leonor/L-8931-2019; Salas, Antonio/U-2029-2019; Amorim, Antonio/A-7938-2008; Gusmao, Leonor/B-3122-2013	Salas, Antonio/0000-0002-2336-702X; Carracedo, Angel/0000-0003-1085-8986; Gusmão, Leonor/0000-0003-0432-6481; Salas, Antonio/0000-0002-2336-702X; Amorim, Antonio/0000-0002-7518-6247; Gusmao, Leonor/0000-0003-0432-6481													0379-0738	1872-6283				JAN 5	2007	165	1					35	40		10.1016/j.forsciint.2006.02.042	http://dx.doi.org/10.1016/j.forsciint.2006.02.042								16846710					WOS:000243441700004
J	Ehrenreich, IM; Purugganan, MD				Ehrenreich, Ian M.; Purugganan, Michael D.			The molecular genetic basis of plant adaptation	AMERICAN JOURNAL OF BOTANY																															0002-9122	1537-2197				JUL	2006	93	7					953	962		10.3732/ajb.93.7.953	http://dx.doi.org/10.3732/ajb.93.7.953								21642159					WOS:000239231100003
J	Hermisson, J; Pennings, PS				Hermisson, J; Pennings, PS			Soft sweeps: Molecular population genetics of adaptation from standing genetic variation	GENETICS																															0016-6731	1943-2631				APR	2005	169	4					2335	2352		10.1534/genetics.104.036947	http://dx.doi.org/10.1534/genetics.104.036947								15716498					WOS:000229263700045
J	Perini, MV; Weimer, TA; Callegari-Jacques, SM; Mattevi, MS				Perini, MV; Weimer, TA; Callegari-Jacques, SM; Mattevi, MS			Biochemical polymorphisms and genetic relationships in rodents of the genera Oryzomys and Oligoryzomys (Sigmodontinae) from Brazil	BIOCHEMICAL GENETICS																	Callegari-Jacques, Sidia M/H-1774-2016	CALLEGARI JACQUES, SIDIA M./0000-0002-2489-2539													0006-2928	1573-4927				OCT	2004	42	9-10					317	329		10.1023/B:BIGI.0000039807.50393.30	http://dx.doi.org/10.1023/B:BIGI.0000039807.50393.30								15524310					WOS:000223623500003
J	Scott, J; Untereiner, WA; Wong, B; Straus, NA; Malloch, D				Scott, J; Untereiner, WA; Wong, B; Straus, NA; Malloch, D			Genotypic variation in Penicillium chrysogenum from indoor environments	MYCOLOGIA																	Scott, James A/A-8598-2011; Scott, James A/AAN-4011-2021	Scott, James A/0000-0002-5073-0832; Scott, James A/0000-0002-5073-0832													0027-5514					SEP-OCT	2004	96	5					1095	1105		10.2307/3762092	http://dx.doi.org/10.2307/3762092								21148929					WOS:000224729900016
J	Rafalski, A; Morgante, M				Rafalski, A; Morgante, M			Corn and humans: recombination and linkage disequilibrium in two genomes of similar size	TRENDS IN GENETICS																		MORGANTE, Michele/0000-0003-2591-2156													0168-9525	1362-4555				FEB	2004	20	2					103	111		10.1016/j.tig.2003.12.002	http://dx.doi.org/10.1016/j.tig.2003.12.002								14746992					WOS:000188994600009
J	Cerda, H; Paoletti, MG				Cerda, H; Paoletti, MG			Genetic engineering with Bacillus thuringiensis and conventional approaches for insect resistance in crops	CRITICAL REVIEWS IN PLANT SCIENCES																	Cerda, Hugo/C-7212-2012	Cerda, Hugo/0000-0001-9162-7025													0735-2689	1549-7836					2004	23	4					317	323		10.1080/07352680490480743	http://dx.doi.org/10.1080/07352680490480743													WOS:000223719000002
J	Xu, XP; Schork, NJ				Xu, XP; Schork, NJ			Linking genes and environmental exposure: Why China presents special opportunities	CANCER CAUSES & CONTROL																		Schork, Nicholas/0000-0003-0920-5013													0957-5243					MAY	1997	8	3					518	523		10.1023/A:1018425825684	http://dx.doi.org/10.1023/A:1018425825684								9498909					WOS:A1997XG20200019
J	SAHA, N; TAY, JSH				SAHA, N; TAY, JSH			ORIGIN OF THE KOREANS - A POPULATION GENETIC-STUDY	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY																															0002-9483	1096-8644				MAY	1992	88	1					27	36		10.1002/ajpa.1330880104	http://dx.doi.org/10.1002/ajpa.1330880104								1510113					WOS:A1992HR67500003
J	Hixon, MA; Bowen, BW; Coleman, RR; Counsell, CW; Donahue, MJ; Franklin, EC; Kittinger, JN; McManus, MA; Toonen, RJ				Hixon, Mark A.; Bowen, Brian W.; Coleman, Richard R.; Counsell, Chelsie W.; Donahue, Megan J.; Franklin, Erik C.; Kittinger, John N.; McManus, Margaret A.; Toonen, Robert J.			Fish Flow: following fisheries from spawning to supper	FRONTIERS IN ECOLOGY AND THE ENVIRONMENT																	; Donahue, Megan/Q-3528-2017	Franklin, Erik/0000-0002-8660-3085; Coleman, Richard R./0000-0001-7118-524X; Donahue, Megan/0000-0002-7529-001X													1540-9295	1540-9309				MAY	2022	20	4					247	254		10.1002/fee.2449	http://dx.doi.org/10.1002/fee.2449		DEC 2021											WOS:000730581400001
J	Cheng, YQ; Yang, YC; Fu, XN; Liu, L; Jiang, ZM; Cai, J				Cheng, Yongqin; Yang, Yanci; Fu, Xuening; Liu, Li; Jiang, Zaimin; Cai, Jing			Plastid genomes of Elaeagnus mollis: comparative and phylogenetic analyses	JOURNAL OF GENETICS																		Yang, Yanci/0000-0001-9767-4025													0022-1333	0973-7731				NOV 11	2020	99	1							85	10.1007/s12041-020-01243-5	http://dx.doi.org/10.1007/s12041-020-01243-5								33361637					WOS:000592423400001
J	Manolopoulou, I; Hille, A; Emerson, B				Manolopoulou, Ioanna; Hille, Axel; Emerson, Brent			BPEC: An R Package for Bayesian Phylogeographic and Ecological Clustering	JOURNAL OF STATISTICAL SOFTWARE																															1548-7660					FEB	2020	92	5					1	32		10.18637/jss.v092.i05	http://dx.doi.org/10.18637/jss.v092.i05													WOS:000522411000001
J	Kayansamruaj, P; Soontara, C; Unajak, S; Dong, HT; Rodkhum, C; Kondo, H; Hirono, I; Areechon, N				Kayansamruaj, Pattanapon; Soontara, Chayanit; Unajak, Sasimanas; Ha Thanh Dong; Rodkhum, Channarong; Kondo, Hidehiro; Hirono, Ikuo; Areechon, Nontawith			Comparative genomics inferred two distinct populations of piscine pathogenic Streptococcus agalactiae, serotype Ia ST7 and serotype III ST283, in Thailand and Vietnam	GENOMICS																	Dong, Ha Thanh/N-4300-2016; Hirono, Ikuo/O-1940-2014; Unajak, Sasimanas/AAM-4340-2021; Rodkhum, Channarong/S-5843-2017; Kondo, Hidehiro/O-1954-2014	Dong, Ha Thanh/0000-0002-7190-757X; Rodkhum, Channarong/0000-0002-5711-9294; Kayansamruaj, Pattanapon/0000-0002-6187-2772; Hirono, Ikuo/0000-0002-2355-3121; Kondo, Hidehiro/0000-0001-5102-6831; Unajak, Sasimanas/0000-0002-3242-3978; Soontara, Chayanit/0000-0002-4242-8174													0888-7543	1089-8646				DEC	2019	111	6					1657	1667		10.1016/j.ygeno.2018.11.016	http://dx.doi.org/10.1016/j.ygeno.2018.11.016								30453061					WOS:000495876600053
J	Llanes-Quevedo, A; Costa, MAG; Mena, RFC; Sablon, EL; Salcedo, ML; Tabet, MA; Lopez, GE				Llanes-Quevedo, Alexander; Gutierrez Costa, Maria A.; Cardenas Mena, Reinter F.; Lamarte Sablon, Eleandro; Lopez Salcedo, Manuel; Alonso Tabet, Manuel; Espinosa Lopez, Georgina			Population Genetics and Mating System of Cuban Breeding Colonies of Roseate Spoonbill (Platalea ajaja)	WATERBIRDS																		Llanes-Quevedo, Alexander/0000-0002-1790-4204; Cardenas, Reinier Felipe/0000-0001-7213-4081													1524-4695	1938-5390				SEP	2019	42	3					343	351		10.1675/063.042.0311	http://dx.doi.org/10.1675/063.042.0311													WOS:000490841300012
J	Meiklejohn, CD; Landeen, EL; Gordon, KE; Rzatkiewicz, T; Kingan, SB; Geneva, AJ; Vedanayagam, JP; Muirhead, CA; Garrigan, D; Stern, DL; Presgraves, DC				Meiklejohn, Colin D.; Landeen, Emily L.; Gordon, Kathleen E.; Rzatkiewicz, Thomas; Kingan, Sarah B.; Geneva, Anthony J.; Vedanayagam, Jeffrey P.; Muirhead, Christina A.; Garrigan, Daniel; Stern, David L.; Presgraves, Daven C.			Gene flow mediates the role of sex chromosome meiotic drive during complex speciation	ELIFE																	Vedanayagam, Jeffrey/AAW-7245-2021; Geneva, Anthony J/H-2471-2011; Garrigan, Daniel/N-6587-2013	Vedanayagam, Jeffrey/0000-0002-5013-7860; Geneva, Anthony J/0000-0001-8253-6527; Gordon, Kathleen/0000-0003-2457-4554; Garrigan, Daniel/0000-0002-7000-6788													2050-084X					DEC 13	2018	7								e35468	10.7554/eLife.35468	http://dx.doi.org/10.7554/eLife.35468								30543325					WOS:000453071300001
J	Briski, E; Chan, FT; Darling, JA; Lauringson, V; MacIsaac, HJ; Zhan, A; Bailey, SA				Briski, Elizabeta; Chan, Farrah T.; Darling, John A.; Lauringson, Velda; MacIsaac, Hugh J.; Zhan, Aibin; Bailey, Sarah A.			Beyond propagule pressure: importance of selection during the transport stage of biological invasions	FRONTIERS IN ECOLOGY AND THE ENVIRONMENT																	macisaac, hugh/AAE-3742-2020; Bailey, Sarah/E-8356-2010; Briski, Elizabeta/A-7910-2015; Briski, Elizabeta/P-4108-2019; Zhan, Aibin/A-7240-2011	Bailey, Sarah/0000-0003-3635-919X; Briski, Elizabeta/0000-0003-1896-3860; 													1540-9295	1540-9309				AUG	2018	16	6					345	353		10.1002/fee.1820	http://dx.doi.org/10.1002/fee.1820								31942166					WOS:000440409000011
J	Ingvarsson, PK; Wang, J				Ingvarsson, Par K.; Wang, Jing			Small- and large-scale heterogeneity in genetic variation across the collard flycatcher genome: implications for estimating genetic diversity in nonmodel organisms	MOLECULAR ECOLOGY RESOURCES																		Wang, Jing/0000-0002-3793-3264; Ingvarsson, Par/0000-0001-9225-7521													1755-098X	1755-0998				JUL	2017	17	4					583	585		10.1111/1755-0998.12632	http://dx.doi.org/10.1111/1755-0998.12632								28613017					WOS:000403258900001
J	Bishnoi, R; Singla, D				Bishnoi, Ritika; Singla, Deepak			APMicroDB: A microsatellite database of Acyrthosiphon pisum	GENOMICS DATA																	Singla, Deepak/C-9629-2015	Singla, Deepak/0000-0003-0131-7950													2213-5960					JUN	2017	12						111	115		10.1016/j.gdata.2017.03.014	http://dx.doi.org/10.1016/j.gdata.2017.03.014								28413782					WOS:000405736700029
J	Yotsukura, N; Maeda, T; Abe, T; Nakaoka, M; Kawai, T				Yotsukura, Norishige; Maeda, Takashi; Abe, Tsuyoshi; Nakaoka, Masahiro; Kawai, Tadashi			Genetic differences among varieties of Saccharina japonica in northern Japan as determined by AFLP and SSR analyses	JOURNAL OF APPLIED PHYCOLOGY																	Nakaoka, Masahiro/I-9237-2019	Nakaoka, Masahiro/0000-0002-5722-3585													0921-8971	1573-5176				OCT	2016	28	5					3043	3055		10.1007/s10811-016-0807-6	http://dx.doi.org/10.1007/s10811-016-0807-6													WOS:000383569600040
J	Perron, GG; Inglis, RF; Pennings, PS; Cobey, S				Perron, Gabriel G.; Inglis, R. Fredrik; Pennings, Pleuni S.; Cobey, Sarah			Fighting microbial drug resistance: a primer on the role of evolutionary biology in public health	EVOLUTIONARY APPLICATIONS																		Pennings, Pleuni/0000-0001-8704-6578													1752-4571					MAR	2015	8	3			SI		211	222		10.1111/eva.12254	http://dx.doi.org/10.1111/eva.12254								25861380					WOS:000351682500001
J	Welborn, SR; Light, JE				Welborn, Sarah R.; Light, Jessica E.			POPULATION GENETIC STRUCTURE OF THE BAIRD'S POCKET GOPHER, GEOMYS BREVICEPS, IN EASTERN TEXAS	WESTERN NORTH AMERICAN NATURALIST																															1527-0904	1944-8341				NOV	2014	74	3					325	334		10.3398/064.074.0312	http://dx.doi.org/10.3398/064.074.0312													WOS:000345496300006
J	Cubry, P; Pujade-Renaud, V; Garcia, D; Espeout, S; Le Guen, V; Granet, F; Seguin, M				Cubry, Philippe; Pujade-Renaud, Valerie; Garcia, Dominique; Espeout, Sandra; Le Guen, Vincent; Granet, Francoise; Seguin, Marc			Development and characterization of a new set of 164 polymorphic EST-SSR markers for diversity and breeding studies in rubber tree (Hevea brasiliensis Mull. Arg.)	PLANT BREEDING																	Le Guen, Vincent/I-2229-2012; Cubry, Philippe/B-5108-2008	Cubry, Philippe/0000-0003-1561-8949; Garcia, Dominique/0000-0002-0034-1927													0179-9541	1439-0523				JUN	2014	133	3					419	426		10.1111/pbr.12158	http://dx.doi.org/10.1111/pbr.12158													WOS:000337680000015
J	McCandlish, DM; Epstein, CL; Plotkin, JB				McCandlish, David M.; Epstein, Charles L.; Plotkin, Joshua B.			THE INEVITABILITY OF UNCONDITIONALLY DELETERIOUS SUBSTITUTIONS DURING ADAPTATION	EVOLUTION																															0014-3820	1558-5646				MAY	2014	68	5					1351	1364		10.1111/evo.12350	http://dx.doi.org/10.1111/evo.12350								24410330					WOS:000335209800011
J	Li, XY; Li, J; Zhao, J; Yang, F; Fu, QW; Liu, HS; Wang, DD; Yang, YC; Wang, RY				Li, X. Y.; Li, J.; Zhao, J.; Yang, F.; Fu, Q. W.; Liu, H. S.; Wang, D. D.; Yang, Y. C.; Wang, R. Y.			SEQUENCE-RELATED AMPLIFIED POLYMORPHISM (SRAP) FOR STUDYING GENETIC DIVERSITY AND POPULATION STRUCTURE OF PLANTS AND OTHER LIVING ORGANISMS: A PROTOCOL	JOURNAL OF ANIMAL AND PLANT SCIENCES																															1018-7081						2014	24	5					1478	1486																WOS:000344810600027
J	Cao, Y; Zhang, Y; Yu, ZF; Mi, F; Liu, CL; Tang, XZ; Long, YX; He, XX; Wang, PF; Xu, JP				Cao, Yang; Zhang, Ying; Yu, Zefen; Mi, Fei; Liu, Chunli; Tang, Xiaozhao; Long, Yunxian; He, Xiaoxia; Wang, Pengfei; Xu, Jianping			Structure, Gene Flow, and Recombination among Geographic Populations of a Russula virescens Ally from Southwestern China	PLOS ONE																															1932-6203					SEP 17	2013	8	9							e73174	10.1371/journal.pone.0073174	http://dx.doi.org/10.1371/journal.pone.0073174								24069176					WOS:000324547300006
J	Gonzalez, EB; Aritaki, M; Taniguchi, N				Gonzalez, Enrique Blanco; Aritaki, Masaki; Taniguchi, Nobuhiko			Microsatellite multiplex panels for population genetic analysis of red sea bream Pagrus major	FISHERIES SCIENCE																	Gonzalez, Enrique Blanco/O-7721-2019	Gonzalez, Enrique Blanco/0000-0002-2631-2331													0919-9268	1444-2906				MAY	2012	78	3					603	611		10.1007/s12562-012-0469-5	http://dx.doi.org/10.1007/s12562-012-0469-5													WOS:000303878800013
J	Pruett, CL; Tanksley, SM; Small, MF; Taylor, JF				Pruett, Christin L.; Tanksley, Susan M.; Small, Michael F.; Taylor, Jeremy F.			The Effects of Range Expansion on the Population Genetics of White-Winged Doves in Texas	AMERICAN MIDLAND NATURALIST																															0003-0031	1938-4238				OCT	2011	166	2					415	425		10.1674/0003-0031-166.2.415	http://dx.doi.org/10.1674/0003-0031-166.2.415													WOS:000295641900015
J	Melvin, RG; Ballard, JWO				Melvin, Richard G.; Ballard, J. William O.			Females With a Mutation in a Nuclear-Encoded Mitochondrial Protein Pay a Higher Cost of Survival Than Do Males in Drosophila	JOURNALS OF GERONTOLOGY SERIES A-BIOLOGICAL SCIENCES AND MEDICAL SCIENCES																	Ballard, John William O./ABB-2743-2020	Ballard, John William O./0000-0002-2358-6003; Melvin, Richard George/0000-0001-6428-6763													1079-5006	1758-535X				JUL	2011	66	7					765	770		10.1093/gerona/glr056	http://dx.doi.org/10.1093/gerona/glr056								21498433					WOS:000293807900005
J	Nafissi, S; Saadat, I; Saadat, M				Nafissi, Samane; Saadat, Iraj; Saadat, Mostafa			Genetic polymorphisms of glutathione S-transferase Z1 in an Iranian population	MOLECULAR BIOLOGY REPORTS																		Saadat, Iraj/0000-0002-8169-4707; Saadat, Mostafa/0000-0002-0021-4055													0301-4851	1573-4978				JUN	2011	38	5					3391	3394		10.1007/s11033-010-0447-x	http://dx.doi.org/10.1007/s11033-010-0447-x								21107728					WOS:000290102100069
J	Gokcumen, O; Gultekin, T; Alakoc, YD; Tug, A; Gulec, E; Schurr, TG				Gokcumen, Oemer; Gultekin, Timur; Alakoc, Yesim Dogan; Tug, Aysim; Gulec, Erksin; Schurr, Theodore G.			Biological Ancestries, Kinship Connections, and Projected Identities in Four Central Anatolian Settlements: Insights from Culturally Contextualized Genetic Anthropology	AMERICAN ANTHROPOLOGIST																	GULTEKIN, Timur/AAF-8237-2020; Dogan Alakoc, Yesim/C-9972-2009; Gokcumen, Omer/J-6984-2013	Dogan Alakoc, Yesim/0000-0001-6650-6133; Gultekin, Timur/0000-0003-3520-5308; Gokcumen, Omer/0000-0003-4371-679X													0002-7294	1548-1433				MAR	2011	113	1					116	131		10.1111/j.1548-1433.2010.01310.x	http://dx.doi.org/10.1111/j.1548-1433.2010.01310.x								21560269					WOS:000287360800017
J	Rosenblum, EB; Fisher, MC; James, TY; Stajich, JE; Longcore, JE; Gentry, LR; Poorten, TJ				Rosenblum, Erica Bree; Fisher, Matthew C.; James, Timothy Y.; Stajich, Jason E.; Longcore, Joyce E.; Gentry, Lydia R.; Poorten, Thomas J.			A molecular perspective: biology of the emerging pathogen Batrachochytrium dendrobatidis	DISEASES OF AQUATIC ORGANISMS																	Stajich, Jason Eric/C-7297-2008; Fisher, Matthew/B-9094-2011	Stajich, Jason Eric/0000-0002-7591-0020; Fisher, Matthew/0000-0002-1862-6402													0177-5103	1616-1580				NOV 25	2010	92	2-3					131	147		10.3354/dao02179	http://dx.doi.org/10.3354/dao02179								21268975					WOS:000284647600007
J	Mukerjee, S; Ghosh, T; Kalpana, D; Mukherjee, M; Sharma, AK				Mukerjee, Sanjukta; Ghosh, Tania; Kalpana, D.; Mukherjee, Meeta; Sharma, Anil Kumar			Genetic variation of 10 X chromosomal STR loci in Indian population	INTERNATIONAL JOURNAL OF LEGAL MEDICINE																															0937-9827	1437-1596				JUL	2010	124	4					327	330		10.1007/s00414-010-0456-2	http://dx.doi.org/10.1007/s00414-010-0456-2								20422205					WOS:000278922600011
