PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Durand, E; Chantreau, M; Le Veve, A; Stetsenko, R; Dubin, M; Genete, M; Llaurens, V; Poux, C; Roux, C; Billiard, S; Vekemans, X; Castric, V				Durand, Eleonore; Chantreau, Maxime; Le Veve, Audrey; Stetsenko, Roman; Dubin, Manu; Genete, Mathieu; Llaurens, Violaine; Poux, Celine; Roux, Camille; Billiard, Sylvain; Vekemans, Xavier; Castric, Vincent			Evolution of self-incompatibility in the Brassicaceae: Lessons from a textbook example of natural selection	EVOLUTIONARY APPLICATIONS																	Vekemans, xavier/A-1721-2009; Billiard, Sylvain/A-2108-2009	Vekemans, xavier/0000-0002-4836-4394; Chantreau, Maxime/0000-0002-2844-1989; LE VEVE, Audrey/0000-0001-5895-370X; Llaurens, Violaine/0000-0003-1962-7391; Dubin, Manu/0000-0003-2374-2456; Billiard, Sylvain/0000-0003-2135-3246; GENETE, Mathieu/0000-0002-9640-8793; roux, camille/0000-0001-9497-1446; Durand, Eleonore/0000-0002-0912-9252													1752-4571					JUL	2020	13	6			SI		1279	1297		10.1111/eva.12933	http://dx.doi.org/10.1111/eva.12933		MAR 2020						32684959					WOS:000517620200001
J	Meng, JW; Zhu, W; He, MH; Wu, EJ; Yang, LN; Shang, LP; Zhan, J				Meng, J. W.; Zhu, W.; He, M. H.; Wu, E. J.; Yang, L. N.; Shang, L. P.; Zhan, J.			High genotype diversity and lack of isolation by distance in the Alternaria solani populations from China	PLANT PATHOLOGY																	Wu, Ejiao/GQH-7395-2022														0032-0862	1365-3059				APR	2015	64	2					434	441		10.1111/ppa.12275	http://dx.doi.org/10.1111/ppa.12275													WOS:000351139300022
J	Swei, A; Bowie, VC; Bowie, RCK				Swei, Andrea; Bowie, Verna C.; Bowie, Rauri C. K.			Comparative genetic diversity of Lyme disease bacteria in Northern Californian ticks and their vertebrate hosts	TICKS AND TICK-BORNE DISEASES																	Swei, Andrea/AAD-9649-2021; Bowie, Rauri/H-9165-2019	Bowie, Rauri/0000-0001-8328-6021													1877-959X	1877-9603					2015	6	3					414	423		10.1016/j.ttbdis.2015.03.011	http://dx.doi.org/10.1016/j.ttbdis.2015.03.011								25843810					WOS:000354158100032
J	Saeb, ATM; David, SK				Saeb, Amr T. M.; David, Satish Kumar			Comparative Estimation of Genetic Diversity in Population Studies using Molecular Sampling and Traditional Sampling Methods	BIOINFORMATION																	David, Satish Kumar/AAH-5373-2020														0973-8894	0973-2063					2014	10	6					347	352		10.6026/97320630010347	http://dx.doi.org/10.6026/97320630010347								25097377					WOS:000449523900005
J	Dehghan-Shoar, M; Hampton, JG; Gardiner, SE				Dehghan-Shoar, M; Hampton, JG; Gardiner, SE			Genetic analysis among and within populations forming ecotypes and cultivars of lucerne, Medicago sativa (Leguminosae), using RAPD fragments	PLANT SYSTEMATICS AND EVOLUTION																	Gardiner, Susan Elizabeth/A-2477-2010	Gardiner, Susan Elizabeth/0000-0002-4884-8743; Hampton, John/0000-0003-3449-825X													0378-2697						1997	208	1-2					107	119		10.1007/BF00986085	http://dx.doi.org/10.1007/BF00986085													WOS:000071097600008
J	Tajima, F				Tajima, F			Effect of non-random sampling on the estimation of parameters in population genetics	GENETICS RESEARCH																															0016-6723	1469-5073				DEC	1995	66	3					267	276		10.1017/S0016672300034704	http://dx.doi.org/10.1017/S0016672300034704								8600021					WOS:A1995TV33100009
J	Small, ST; Tisch, DJ; Zimmerman, PA				Small, Scott T.; Tisch, Daniel J.; Zimmerman, Peter A.			Molecular epidemiology, phylogeny and evolution of the filarial nematode Wuchereria bancrofti	INFECTION GENETICS AND EVOLUTION																	Tisch, Daniel/Q-5044-2019	Zimmerman, Peter/0000-0002-5349-4513													1567-1348	1567-7257				DEC	2014	28						33	43		10.1016/j.meegid.2014.08.018	http://dx.doi.org/10.1016/j.meegid.2014.08.018								25176600					WOS:000346739500006
J	Yokoyama, E; Hashimoto, R; Etoh, Y; Ichihara, S; Horikawa, K; Uchimura, M				Yokoyama, Eiji; Hashimoto, Ruiko; Etoh, Yoshiki; Ichihara, Sachiko; Horikawa, Kazumi; Uchimura, Masako			Biased distribution of IS629 among strains in different lineages of enterohemorrhagic Escherichia coli serovar O157	INFECTION GENETICS AND EVOLUTION																															1567-1348	1567-7257				JAN	2011	11	1					78	82		10.1016/j.meegid.2010.10.007	http://dx.doi.org/10.1016/j.meegid.2010.10.007								21035566					WOS:000286558800011
J	Busch, K; Taboada, S; Riesgo, A; Koutsouveli, V; Rios, P; Cristobo, J; Franke, A; Getzlaff, K; Schmidt, C; Biastoch, A; Hentschel, U				Busch, Kathrin; Taboada, Sergi; Riesgo, Ana; Koutsouveli, Vasiliki; Rios, Pilar; Cristobo, Javier; Franke, Andre; Getzlaff, Klaus; Schmidt, Christina; Biastoch, Arne; Hentschel, Ute			Population connectivity of fan-shaped sponge holobionts in the deep Cantabrian Sea	DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS																	Hentschel, Ute/H-8343-2013; Busch, Kathrin/AAN-5385-2021; Taboada, Sergi/AAB-9390-2021; Cristobo, Javier/M-1949-2014; Franke, Andre/B-2151-2010; Rios, Pilar/L-1293-2014	Hentschel, Ute/0000-0003-0596-790X; Taboada, Sergi/0000-0003-1669-1152; Cristobo, Javier/0000-0002-7725-4055; Franke, Andre/0000-0003-1530-5811; Schmidt, Christina/0000-0002-7672-5054; Getzlaff, Klaus/0000-0002-0347-7838; Rios, Pilar/0000-0001-9710-9114													0967-0637	1879-0119				JAN	2021	167								103427	10.1016/j.dsr.2020.103427	http://dx.doi.org/10.1016/j.dsr.2020.103427		JAN 2021											WOS:000612167000004
J	Motoike, IN; Matsumoto, M; Danjoh, I; Katsuoka, F; Kojima, K; Nariai, N; Sato, Y; Yamaguchi-Kabata, Y; Ito, S; Kudo, H; Nishijima, I; Nishikawa, S; Pan, XQ; Saito, R; Saito, S; Saito, T; Shirota, M; Tsuda, K; Yokozawa, J; Igarashi, K; Minegishi, N; Tanabe, O; Fuse, N; Nagasaki, M; Kinoshita, K; Yasuda, J; Yamamoto, M				Motoike, Ikuko N.; Matsumoto, Mitsuyo; Danjoh, Inaho; Katsuoka, Fumiki; Kojima, Kaname; Nariai, Naoki; Sato, Yukuto; Yamaguchi-Kabata, Yumi; Ito, Shin; Kudo, Hisaaki; Nishijima, Ichiko; Nishikawa, Satoshi; Pan, Xiaoqing; Saito, Rumiko; Saito, Sakae; Saito, Tomo; Shirota, Matsuyuki; Tsuda, Kaoru; Yokozawa, Junji; Igarashi, Kazuhiko; Minegishi, Naoko; Tanabe, Osamu; Fuse, Nobuo; Nagasaki, Masao; Kinoshita, Kengo; Yasuda, Jun; Yamamoto, Masayuki			Validation of multiple single nucleotide variation calls by additional exome analysis with a semiconductor sequencer to supplement data of whole-genome sequencing of a human population	BMC GENOMICS																	Yamamoto, Masayuki/A-4873-2010; Kinoshita, Kengo/E-9688-2011; Matsumoto, Mitsuyo/AAC-3065-2019; Saito, Tomo/AAE-2227-2019	Kinoshita, Kengo/0000-0003-3453-2171; Saito, Tomo/0000-0003-0485-2377; Igarashi, Kazuhiko/0000-0002-2470-2475; Katsuoka, Fumiki/0000-0003-0939-7887; Yasuda, Jun/0000-0002-3887-6871; Nagasaki, Masao/0000-0002-4292-8785													1471-2164					AUG 10	2014	15								673	10.1186/1471-2164-15-673	http://dx.doi.org/10.1186/1471-2164-15-673								25109789					WOS:000340646000002
J	Torres, TT; Azeredo-Espin, AML				Torres, T. T.; Azeredo-Espin, A. M. L.			Population genetics of New World screwworm from the Caribbean: insights from microsatellite data	MEDICAL AND VETERINARY ENTOMOLOGY					Meeting on Nuclear Techniques in Food and Agriculture	2009	Vienna, AUSTRIA	Food Agricult Org, Unit Nat (FAO), Int Atom Energy Agency (IAEA)									Espin, Ana Maria Azeredo/N-2213-2015; Torres, Tatiana Teixeira/B-6431-2012	Torres, Tatiana Teixeira/0000-0002-4286-3504; Azeredo-Espin, Ana Maria/0000-0002-9664-6791													0269-283X					JUN	2009	23						23	31		10.1111/j.1365-2915.2008.00786.x	http://dx.doi.org/10.1111/j.1365-2915.2008.00786.x								19335827					WOS:000268242400004
J	Hansen, H; Hess, SC; Cole, D; Banko, PC				Hansen, Heidi; Hess, Steven C.; Cole, David; Banko, Paul C.			Using population genetic tools to develop a control strategy for feral cats (Felis catus) in Hawai ' i	WILDLIFE RESEARCH																		Hess, Steven/0000-0001-6403-9922													1035-3712	1448-5494					2007	34	8					587	596		10.1071/WR07043	http://dx.doi.org/10.1071/WR07043													WOS:000251687600001
J	Paupy, C; Orsoni, A; Mousson, L; Huber, K				Paupy, C; Orsoni, A; Mousson, L; Huber, K			Comparisons of amplified fragment length polymorphism (AFLP), microsatellite, and isoenzyme markers: Population genetics of Aedes aegypti (Diptera : Culicidae) from Phnom Penh (Cambodia)	JOURNAL OF MEDICAL ENTOMOLOGY																	ORSONI, Alexina/C-6740-2009; Paupy, Christophe/I-4847-2017; Huber, Karine/C-3325-2012	ORSONI, Alexina/0000-0003-4250-6280; Paupy, Christophe/0000-0002-7122-2079; 													0022-2585	1938-2928				JUL	2004	41	4					664	671		10.1603/0022-2585-41.4.664	http://dx.doi.org/10.1603/0022-2585-41.4.664								15311458					WOS:000222901800018
J	ROSSETTO, M; WEAVER, PK; DIXON, KW				ROSSETTO, M; WEAVER, PK; DIXON, KW			USE OF RAPD ANALYSIS IN DEVISING CONSERVATION STRATEGIES FOR THE RARE AND ENDANGERED GREVILLEA-SCAPIGERA (PROTEACEAE)	MOLECULAR ECOLOGY																	Dixon, Kingsley W/B-1042-2011; dixon, kingsley wayne/A-8133-2016	dixon, kingsley wayne/0000-0001-5989-2929													0962-1083					JUN	1995	4	3					321	329		10.1111/j.1365-294X.1995.tb00225.x	http://dx.doi.org/10.1111/j.1365-294X.1995.tb00225.x								7663751					WOS:A1995RF43700005
J	Sanchez-Mazas, A; Nunes, JM				Sanchez-Mazas, Alicia; Nunes, Jose Manuel			Does NGS typing highlight our understanding of HLA population diversity? Some good reasons to say yes and a few to say be careful	HUMAN IMMUNOLOGY																															0198-8859	1879-1166				JAN	2019	80	1			SI		62	66		10.1016/j.humimm.2018.10.004	http://dx.doi.org/10.1016/j.humimm.2018.10.004								30395911					WOS:000459522900008
J	Otsuka, J				Otsuka, Jun			The Causal Homology Concept	PHILOSOPHY OF SCIENCE																	Otsuka, Jun/L-1919-2019	Otsuka, Jun/0000-0003-4774-9740													0031-8248	1539-767X				DEC	2017	84	5					1128	1139		10.1086/694038	http://dx.doi.org/10.1086/694038													WOS:000418037100028
J	Lin, H; Gao, JY; Zhang, ZR; Fan, XL; Zhou, X				Lin, Hua; Gao, Jiangyun; Zhang, Zhirong; Fan, Xuli; Zhou, Xiang			MICROSATELLITE MARKERS FOR DUPERREA PAVETTIFOLIA (RUBIACEAE)	AMERICAN JOURNAL OF BOTANY																	lin, hua/AAL-6442-2020														0002-9122					AUG	2012	99	8					E310	E312		10.3732/ajb.1100609	http://dx.doi.org/10.3732/ajb.1100609								22837409					WOS:000307807300004
J	Lance, SL; Jones, KL; Hagen, C; Jordaens, K; Backeljau, T; Prevot, V				Lance, Stacey L.; Jones, Kenneth L.; Hagen, Cris; Jordaens, Kurt; Backeljau, Thierry; Prevot, Vanya			Fifteen microsatellite loci for the decollate snail, Rumina decollata	CONSERVATION GENETICS RESOURCES																	Lance, Stacey/K-9203-2013	Lance, Stacey/0000-0003-2686-1733													1877-7252	1877-7260				SEP	2010	2			1			287	289		10.1007/s12686-010-9193-6	http://dx.doi.org/10.1007/s12686-010-9193-6													WOS:000290413000068
J	Westram, AM; Jokela, J; Keller, I				Westram, A. M.; Jokela, J.; Keller, I.			Isolation and characterization of ten polymorphic microsatellite markers for three cryptic Gammarus fossarum (Amphipoda) species	CONSERVATION GENETICS RESOURCES																	Keller, Irene/F-6043-2012; Jokela, Jukka/F-8626-2010	Westram, Anja Marie/0000-0003-1050-4969; Jokela, Jukka/0000-0002-1731-727X													1877-7252					SEP	2010	2			1			401	404		10.1007/s12686-010-9287-1	http://dx.doi.org/10.1007/s12686-010-9287-1													WOS:000290413000095
J	Garnier, S; Durand, P; Arnathau, C; Risterucci, AM; Esparza-Salas, R; Cellier-Holzem, E; Sorci, G				Garnier, S.; Durand, P.; Arnathau, C.; Risterucci, A. M.; Esparza-Salas, R.; Cellier-Holzem, E.; Sorci, G.			New polymorphic microsatellite loci in the house sparrow, Passer domesticus	MOLECULAR ECOLOGY RESOURCES																	Esparza-Salas, Rodrigo/O-4954-2018; Garnier, Stephane/C-6410-2015	Esparza Salas, Rodrigo/0000-0002-7568-2515; Sorci, Gabriele/0000-0002-0799-3995; Garnier, Stephane/0000-0002-8938-9440													1755-098X	1755-0998				MAY	2009	9	3					1063	1065		10.1111/j.1755-0998.2009.02552.x	http://dx.doi.org/10.1111/j.1755-0998.2009.02552.x								21564839					WOS:000265897200116
J	Jordan, B				Jordan, Bertrand			Our hidden genetic defects	M S-MEDECINE SCIENCES																															0767-0974	1958-5381				JUN 28	2021	37	6-7					663	667		10.1051/medsci/2021079	http://dx.doi.org/10.1051/medsci/2021079								34180829					WOS:000667352400023
J	Huillet, T				Huillet, Thierry			On Wright-Fisher diffusion and its relatives	JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT																		Huillet, Thierry/0000-0001-8434-2160													1742-5468					NOV	2007									P11006	10.1088/1742-5468/2007/11/P11006	http://dx.doi.org/10.1088/1742-5468/2007/11/P11006													WOS:000253442500010
J	Horning, ME; Maloney, SC; Webster, MS				Horning, ME; Maloney, SC; Webster, MS			Isolation and characterization of variable microsatellite loci in Lilium philadelphicum (Liliaceae)	MOLECULAR ECOLOGY NOTES																	Webster, Michael/AAB-7151-2020	Webster, Michael/0000-0001-7585-4578													1471-8278					SEP	2003	3	3					412	413		10.1046/j.1471-8286.2003.00467.x	http://dx.doi.org/10.1046/j.1471-8286.2003.00467.x													WOS:000185225300028
J	WITELSKI, TP				WITELSKI, TP			MERGING TRAVELING WAVES FOR THE POROUS-FISHERS EQUATION	APPLIED MATHEMATICS LETTERS																	Witelski, Thomas P/G-5389-2016	Witelski, Thomas P/0000-0003-0789-9859													0893-9659					JUL	1995	8	4					57	62		10.1016/0893-9659(95)00047-T	http://dx.doi.org/10.1016/0893-9659(95)00047-T													WOS:A1995RM62300011
B	Jinam, TA		Saitou, N		Jinam, Timothy A.			Human Leukocyte Antigen (HLA) Region in Human Population Studies	EVOLUTION OF THE HUMAN GENOME I: THE GENOME AND GENES	Evolutionary Studies																																978-4-431-56603-8; 978-4-431-56601-4				2017	1						173	179		10.1007/978-4-431-56603-8_9	http://dx.doi.org/10.1007/978-4-431-56603-8_9	10.1007/978-4-431-56603-8												WOS:000444996800010
J	Jain, K				Jain, K.			Number of adaptive steps to a local fitness peak	EPL																	Jain, Kavita/B-8634-2013														0295-5075	1286-4854				DEC	2011	96	5							58006	10.1209/0295-5075/96/58006	http://dx.doi.org/10.1209/0295-5075/96/58006													WOS:000298131900046
J	Zhao, YY; Li, J; Sun, XW; Liang, LQ; Zhu, XD; Ou-Yang, HS				Zhao, Ying Y.; Li, Jiao; Sun, Xiao W.; Liang, Li Q.; Zhu, Xiao D.; Ou-yang, Hong S.			Isolation and characterization of new microsatellite markers from the burbot (Lota Lota)	CONSERVATION GENETICS																	Sun, Xiaowen/F-1516-2014														1566-0621	1572-9737				AUG	2009	10	4					1005	1007		10.1007/s10592-008-9673-3	http://dx.doi.org/10.1007/s10592-008-9673-3													WOS:000267104000023
J	Meerow, AW; Gideon, M; Kuhn, DN; Schnell, RJ				Meerow, AW; Gideon, M; Kuhn, DN; Schnell, RJ			Isolation and characterization of 10 microsatellite loci from Iris hexagona (Iridaceae)	MOLECULAR ECOLOGY NOTES																	Meerow, Alan/U-9019-2019	Meerow, Alan/0000-0003-1882-8327													1471-8278					JUN	2005	5	2					410	412		10.1111/j.1471-8286.2005.00943.x	http://dx.doi.org/10.1111/j.1471-8286.2005.00943.x													WOS:000229691300066
J	Martin, CF; Ho, YC				Martin, CF; Ho, YC			Value of information in the Polya urn process	INFORMATION SCIENCES																	Martin, Clyde/Q-3563-2019														0020-0255					NOV	2002	147	1-4					65	90	PII S0020-0255(02)00210-4	10.1016/S0020-0255(02)00210-4	http://dx.doi.org/10.1016/S0020-0255(02)00210-4													WOS:000179530600004
J	LUIS, JR; CAEIRO, B				LUIS, JR; CAEIRO, B			APPLICATION OF 2 STRS (VWA AND TPO) TO HUMAN-POPULATION PROFILING - SURVEY IN GALICIA	HUMAN BIOLOGY																															0018-7143					OCT	1995	67	5					789	795											8543292					WOS:A1995RY14900010
J	PORRINI, SC; SCIARRA, A; SULLI, N; PIANE, M; GUALTIERI, R; DELPORTO, G				PORRINI, SC; SCIARRA, A; SULLI, N; PIANE, M; GUALTIERI, R; DELPORTO, G			VARIABLE NUMBER OF TANDEM REPEATS IN ZYGOSITY DIAGNOSIS IN TWINS	ACTA GENETICAE MEDICAE ET GEMELLOLOGIAE					6TH INTERNATIONAL CONGRESS ON TWIN STUDIES	AUG 28-31, 1989	ROME, ITALY											PIANE, Maria/0000-0001-8569-247X													0001-5660						1990	39	4					473	477		10.1017/S000156600000369X	http://dx.doi.org/10.1017/S000156600000369X								1983279					WOS:A1990FJ20800006
J	Wang, H; Luo, X; Shi, WB; Zhang, BW				Wang, H.; Luo, X.; Shi, W. B.; Zhang, B. W.			Isolation and characterization of polymorphic microsatellite loci of the Chinese muntjac (Muntiacus reevesi)	GENETICS AND MOLECULAR RESEARCH																															1676-5680						2014	13	1					1905	1908		10.4238/2014.March.17.18	http://dx.doi.org/10.4238/2014.March.17.18								24668678					WOS:000334114800115
J	Sanchez-Gracia, A; Maside, X; Charlesworth, B				Sanchez-Gracia, A; Maside, X; Charlesworth, B			High rate of horizontal transfer of transposable elements in Drosophila	TRENDS IN GENETICS																	Sanchez-Gracia, Alejandro/F-4686-2014; Maside, Xulio/AAA-6551-2019; Maside, Xulio/AAU-8864-2020	Sanchez-Gracia, Alejandro/0000-0003-4543-4577; Maside, Xulio/0000-0002-4494-8616													0168-9525	1362-4555				APR	2005	21	4					200	203		10.1016/j.tig.2005.02.001	http://dx.doi.org/10.1016/j.tig.2005.02.001								15797612					WOS:000228286300002
J	Cheek, D; Antal, T				Cheek, David; Antal, Tibor			MUTATION FREQUENCIES IN A BIRTH-DEATH BRANCHING PROCESS	ANNALS OF APPLIED PROBABILITY																															1050-5164					DEC	2018	28	6					3922	3947		10.1214/18-AAP1413	http://dx.doi.org/10.1214/18-AAP1413													WOS:000446578800017
J	Liu, SP; Yang, ZY; Wang, DQ; Liu, MD; Duan, XB				Liu, Shao-Ping; Yang, Zong-Ying; Wang, Deng-Qiang; Liu, Mingdian; Duan, Xin-Bin			The mitochondrial genome of Mystacoleucus marginatus (Cypriniformes, Cyprinidae)	MITOCHONDRIAL DNA																															1940-1736	1940-1744					2015	26	6					823	824		10.3109/19401736.2013.855911	http://dx.doi.org/10.3109/19401736.2013.855911								24409840					WOS:000369834600006
J	Yamamoto, T; Fukami, M; Uchihi, R; Yoshimoto, T; Sasaki, M; Mizuno, T; Katsumata, Y; Saitou, N				Yamamoto, Toshimichi; Fukami, Marie; Uchihi, Rieko; Yoshimoto, Takashi; Sasaki, Miho; Mizuno, Takafumi; Katsumata, Yoshinao; Saitou, Naruya			Usefulness of a hundred of autosomal tetranucleotide STR markers for genetic analysis among geographically close human regional populations in East Asia	FORENSIC SCIENCE INTERNATIONAL GENETICS SUPPLEMENT SERIES																															1875-1768	1875-175X				DEC	2009	2	1					376	377		10.1016/j.fsigss.2009.08.176	http://dx.doi.org/10.1016/j.fsigss.2009.08.176													WOS:000420434200170
J	Rodrigues, NB; Silva, MR; Pucci, MM; Minchella, DJ; Sorensen, R; Loverde, PT; Romanha, AJ; Oliveira, G				Rodrigues, N. B.; Silva, M. R.; Pucci, M. M.; Minchella, D. J.; Sorensen, R.; Loverde, P. T.; Romanha, A. J.; Oliveira, G.			Microsatellite-enriched genomic libraries as a source of polymorphic loci for Schistosoma mansoni	MOLECULAR ECOLOGY NOTES																	Oliveira, Guilherme/E-2624-2014	Oliveira, Guilherme/0000-0003-0054-3438													1471-8278					MAR	2007	7	2					263	265		10.1111/j.1471-8286.2006.01575.x	http://dx.doi.org/10.1111/j.1471-8286.2006.01575.x													WOS:000244520600022
J	Marino, M; Sala, A; Corach, D				Marino, Miguel; Sala, Andrea; Corach, Daniel			Genetic attributes of 15 autosomal STRs in the population of two patagonian provinces of Argentina	FORENSIC SCIENCE INTERNATIONAL																		Marino, Miguel/0000-0003-2031-1191; Corach, Daniel/0000-0002-0662-7424													0379-0738	1872-6283				JUN 27	2006	160	1					84	88		10.1016/j.forsciint.2005.05.023	http://dx.doi.org/10.1016/j.forsciint.2005.05.023								16024203					WOS:000239252800011
