PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Gasser, RB				Gasser, RB			Mutation scanning methods for the analysis of parasite genes	INTERNATIONAL JOURNAL FOR PARASITOLOGY																	Gasser, Robin/ABH-6185-2020	Gasser, Robin/0000-0002-4423-1690													0020-7519					DEC	1997	27	12					1449	1463		10.1016/S0020-7519(97)00131-8	http://dx.doi.org/10.1016/S0020-7519(97)00131-8								9467731					WOS:000071410700001
J	Whitt, JG; Johnson, JA; Reyna, KS				Whitt, Jeffrey G.; Johnson, Jeff A.; Reyna, Kelly S.			Two Centuries of Human-Mediated Gene Flow in Northern Bobwhites	WILDLIFE SOCIETY BULLETIN																		Reyna, Kelly/0000-0003-3202-2135													1938-5463					DEC	2017	41	4					639	648		10.1002/wsb.829	http://dx.doi.org/10.1002/wsb.829													WOS:000418433300004
J	Aghazadeh, M; Traub, RJ; Mohandas, N; Aland, KV; Reid, SA; McCarthy, JS; Jones, MK				Aghazadeh, Mahdis; Traub, Rebecca J.; Mohandas, Namitha; Aland, Kieran V.; Reid, Simon A.; McCarthy, James S.; Jones, Malcolm K.			The mitochondrial genome of Angiostrongylus mackerrasae as a basis for molecular, epidemiological and population genetic studies	PARASITES & VECTORS																	Jones, Malcolm K/A-1097-2009; Reid, Simon/E-9884-2011; McCarthy, James S/C-1681-2009; Traub, Rebecca/A-4273-2013; Aghazadeh, Mahdis/I-1556-2019	Jones, Malcolm K/0000-0002-0035-6141; Reid, Simon/0000-0002-6103-4429; Traub, Rebecca/0000-0002-7484-7592; Aghazadeh, Mahdis/0000-0002-7687-5351; Mohandas, Namitha/0000-0002-8743-8384; McCarthy, James/0000-0001-6596-9718													1756-3305					SEP 17	2015	8								473	10.1186/s13071-015-1082-0	http://dx.doi.org/10.1186/s13071-015-1082-0								26381738					WOS:000361456800018
J	Malaguti, G; Singh, PP; Isambert, H				Malaguti, Giulia; Singh, Param Priya; Isambert, Herve			On the retention of gene duplicates prone to dominant deleterious mutations	THEORETICAL POPULATION BIOLOGY																	Singh, Param P/AAU-7841-2020	Singh, Param Priya/0000-0002-3325-8767													0040-5809	1096-0325				MAY	2014	93						38	51		10.1016/j.tpb.2014.01.004	http://dx.doi.org/10.1016/j.tpb.2014.01.004								24530892					WOS:000333727800004
J	Labate, JA; Robertson, LD; Strickler, SR; Mueller, LA				Labate, Joanne A.; Robertson, Larry D.; Strickler, Susan R.; Mueller, Lukas A.			Genetic structure of the four wild tomato species in the Solanum peruvianum s.l. species complex	GENOME																															0831-2796	1480-3321				MAR	2014	57	3					169	180		10.1139/gen-2014-0003	http://dx.doi.org/10.1139/gen-2014-0003								24884691					WOS:000341825300005
J	Koonin, EV; Wolf, YI				Koonin, Eugene V.; Wolf, Yuri I.			Evolution of microbes and viruses: a paradigm shift in evolutionary biology?	FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY																		Wolf, Yuri/0000-0002-0247-8708													2235-2988					SEP	2012	2								119	10.3389/fcimb.2012.00119	http://dx.doi.org/10.3389/fcimb.2012.00119								22993722					WOS:000324631800005
J	Fay, MF; Bone, R; Cook, P; Kahandawala, I; Greensmith, J; Harris, S; Pedersen, H&Aelig;; Ingrouille, MJ; Lexer, C				Fay, Michael F.; Bone, Ruth; Cook, Peter; Kahandawala, Imalka; Greensmith, Jennifer; Harris, Stacey; Pedersen, Henrik A. E.; Ingrouille, Martin J.; Lexer, Christian			Genetic diversity in Cypripedium calceolus (Orchidaceae) with a focus on north-western Europe, as revealed by plastid DNA length polymorphisms	ANNALS OF BOTANY																	Fay, Michael/AAU-5861-2021; Lexer, Christian/N-3702-2013; Fay, Michael F/G-4741-2010; Pedersen, Henrik A./A-6903-2013; Cook, Peter/E-6731-2015	Fay, Michael F/0000-0003-3491-9093; Pedersen, Henrik A./0000-0003-2504-2074; Cook, Peter/0000-0002-5208-4985; Lexer, Christian/0000-0002-7221-7482													0305-7364	1095-8290				AUG	2009	104	3					517	525		10.1093/aob/mcp116	http://dx.doi.org/10.1093/aob/mcp116								19454594					WOS:000268807600014
J	Kim, H; Kim, S; Kim, S; Lee, Y; Lee, HS; Lee, SJ; Choi, DS; Jeon, J; Lee, JH				Kim, Hyojoong; Kim, Sohee; Kim, Sangjin; Lee, Yerim; Lee, Heung-Sik; Lee, Seong-Jin; Choi, Deuk-Soo; Jeon, Jaeyong; Lee, Jong-Ho			Population Genetics for Inferring Introduction Sources of the Oriental Fruit Fly, Bactrocera dorsalis: A Test for Quarantine Use in Korea	INSECTS																		Kim, Hyojoong/0000-0002-1706-2991; Lee, Heung Sik/0000-0002-8704-7965														2075-4450				OCT	2021	12	10							851	10.3390/insects12100851	http://dx.doi.org/10.3390/insects12100851								34680620					WOS:000712828700001
J	Junker, M; Konvicka, M; Zimmermann, K; Schmitt, T				Junker, Marius; Konvicka, Martin; Zimmermann, Kamil; Schmitt, Thomas			Gene-flow within a butterfly metapopulation: the marsh fritillary Euphydryas aurinia in western Bohemia (Czech Republic)	JOURNAL OF INSECT CONSERVATION																	Konvicka, Martin/H-1446-2014	Schmitt, Thomas/0000-0002-1389-8396													1366-638X	1572-9753				AUG	2021	25	4					585	596		10.1007/s10841-021-00325-8	http://dx.doi.org/10.1007/s10841-021-00325-8		JUN 2021											WOS:000658231100001
J	Aguayo, J; Halkett, F; Husson, C; Nagy, ZA; Szigethy, A; Bakonyi, J; Frey, P; Marcais, B				Aguayo, Jaime; Halkett, Fabien; Husson, Claude; Nagy, Zoltan A.; Szigethy, Andras; Bakonyi, Jozsef; Frey, Pascal; Marcais, Benoit			Genetic Diversity and Origins of the Homoploid-Type Hybrid Phytophthora x alni	APPLIED AND ENVIRONMENTAL MICROBIOLOGY																	Nagy, Zoltán Árpád/AAI-6679-2021; Frey, Pascal/F-9212-2013; Marcais, Benoit/O-5049-2019; Bakonyi, József/A-2318-2017	Nagy, Zoltán Árpád/0000-0002-8947-6448; Frey, Pascal/0000-0001-6294-737X; Marcais, Benoit/0000-0002-8107-644X; Halkett, Fabien/0000-0001-8856-0501; Aguayo, Jaime/0000-0002-7552-0655													0099-2240	1098-5336				DEC	2016	82	24					7142	7153		10.1128/AEM.02221-16	http://dx.doi.org/10.1128/AEM.02221-16								27736786					WOS:000388090500014
J	Lavretsky, P; Hernandez-Banos, BE; Peters, JL				Lavretsky, Philip; Hernandez-Banos, Blanca E.; Peters, Jeffrey L.			Rapid radiation and hybridization contribute to weak differentiation and hinder phylogenetic inferences in the New World Mallard complex (Anas spp.)	AUK																	Lavretsky, Philip/AAR-5378-2021	Peters, Jeffrey/0000-0002-5920-7976														1938-4254				OCT	2014	131	4					524	538		10.1642/AUK-13-164.1	http://dx.doi.org/10.1642/AUK-13-164.1													WOS:000344823200006
J	Waman, VP; Kolekar, PS; Kale, MM; Kulkarni-Kale, U				Waman, Vaishali P.; Kolekar, Pandurang S.; Kale, Mohan M.; Kulkarni-Kale, Urmila			Population Structure and Evolution of Rhinoviruses	PLOS ONE																	Kulkarni-Kale, Urmila/G-6946-2011; Kolekar, Pandurang/ABF-7389-2020	Kolekar, Pandurang/0000-0003-0044-0076													1932-6203					FEB 19	2014	9	2							e88981	10.1371/journal.pone.0088981	http://dx.doi.org/10.1371/journal.pone.0088981								24586469					WOS:000331711900067
J	Bi, YH; Hu, YJ; Zhou, ZG				Bi Yanhui; Hu Yuanjie; Zhou Zhigang			Genetic variation of Laminaria japonica (Phaeophyta) populations in China as revealed by RAPD markers	ACTA OCEANOLOGICA SINICA																	Hu, Yuanjie/C-1731-2014; ZHOU, Zhi-Gang/V-9675-2019	Hu, Yuanjie/0000-0003-0306-0298; 													0253-505X	1869-1099				MAR	2011	30	2					103	112		10.1007/s13131-011-0110-y	http://dx.doi.org/10.1007/s13131-011-0110-y													WOS:000292224700012
J	Ramos-Onsins, SE; Puerma, E; Balana-Alcaide, D; Salguero, D; Aguade, M				Ramos-Onsins, S. E.; Puerma, E.; Balana-Alcaide, D.; Salguero, D.; Aguade, M.			Multilocus analysis of variation using a large empirical data set: phenylpropanoid pathway genes in Arabidopsis thaliana	MOLECULAR ECOLOGY																	Ramos-Onsins, Sebastian/B-4822-2015	Ramos-Onsins, Sebastian/0000-0002-1776-140X; Salguero Bernal, David/0000-0003-4826-4024; Puerma, Eva/0000-0001-7261-187X; Aguade, Montserrat/0000-0002-3884-7800													0962-1083	1365-294X				MAR	2008	17	5					1211	1223		10.1111/j.1365-294X.2007.03633.x	http://dx.doi.org/10.1111/j.1365-294X.2007.03633.x								18221273					WOS:000253481600006
J	Madgwick, PG; Kanitz, R				Madgwick, Philip G.; Kanitz, Ricardo			Evolution of resistance under alternative models of selective interference	JOURNAL OF EVOLUTIONARY BIOLOGY																	Kanitz, Ricardo/ABE-2272-2021	Kanitz, Ricardo/0000-0003-4759-0207; Madgwick, Philip/0000-0002-9822-3995													1010-061X	1420-9101				OCT	2021	34	10					1608	1623		10.1111/jeb.13919	http://dx.doi.org/10.1111/jeb.13919		SEP 2021						34449949					WOS:000698983500001
J	Salgueiro, P; Restrepo-Zabaleta, J; Costa, M; Galardo, AKR; Pinto, J; Gaborit, P; Guidez, A; Martins, AJ; Dusfour, I				Salgueiro, Patricia; Restrepo-Zabaleta, Johana; Costa, Monique; Ribeiro Galardo, Allan Kardec; Pinto, Joao; Gaborit, Pascal; Guidez, Amandine; Martins, Ademir Jesus; Dusfour, Isabelle			Liaisons dangereuses: cross-border gene flow and dispersal of insecticide resistance-associated genes in the mosquito Aedes aegypti from Brazil and French Guiana	MEMORIAS DO INSTITUTO OSWALDO CRUZ																	Martins, Ademir J./B-4117-2009; Pinto, Joao/C-2208-2012; Salgueiro, Patricia/B-6410-2012	Pinto, Joao/0000-0001-8572-7708; Amandine, Guidez/0000-0003-2821-6447; , Monique/0000-0002-7009-8010; Dusfour, Isabelle/0000-0002-5265-8432; Martins, Ademir/0000-0001-5739-1215; Salgueiro, Patricia/0000-0001-8628-3651													0074-0276	1678-8060					2019	114								e190120	10.1590/0074-02760190120	http://dx.doi.org/10.1590/0074-02760190120								31553370					WOS:000488017600001
J	Ueno, S; Rodrigues, JF; Alves-Pereira, A; Pansarin, ER; Veasey, EA				Ueno, Sueme; Rodrigues, Jucelene Fernandes; Alves-Pereira, Alessandro; Pansarin, Emerson Ricardo; Veasey, Elizabeth Ann			Genetic variability within and among populations of an invasive, exotic orchid	AOB PLANTS																	Alves-Pereira, Alessandro/I-6595-2012; Veasey, Elizabeth A/C-4511-2012; Veasey, Elizabeth A/L-6843-2018; Rodrigues, Jucelene/H-7912-2016	Alves-Pereira, Alessandro/0000-0002-3012-6355; Veasey, Elizabeth A/0000-0002-7574-2020; 													2041-2851						2015	7								plv077	10.1093/aobpla/plv077	http://dx.doi.org/10.1093/aobpla/plv077								26162896					WOS:000369023600001
J	Nagpure, NS; Rashid, I; Pati, R; Pathak, AK; Singh, M; Singh, SP; Sarkar, UK				Nagpure, Naresh Sahebrao; Rashid, Iliyas; Pati, Rameshwar; Pathak, Ajey Kumar; Singh, Mahender; Singh, Shri Prakash; Sarkar, Uttam Kumar			FishMicrosat: a microsatellite database of commercially important fishes and shellfishes of the Indian subcontinent	BMC GENOMICS																	Rashid, Iliyas/AAW-9086-2020	Rashid, Iliyas/0000-0001-7186-8200; Singh, Mahender/0000-0001-5335-5460; PATI, RAMESHWAR/0000-0002-9487-2058													1471-2164					SEP 18	2013	14								630	10.1186/1471-2164-14-630	http://dx.doi.org/10.1186/1471-2164-14-630								24047532					WOS:000326171300001
J	Vahedi, SM; Ardestani, SS; Afshari, KP; Ghoreishifar, SM; Moghaddaszadeh-Ahrabi, S; Banabazi, MH; Brito, LF				Vahedi, Seyed Milad; Salek Ardestani, Siavash; Pahlevan Afshari, Kian; Ghoreishifar, Seyed Mohammad; Moghaddaszadeh-Ahrabi, Sima; Banabazi, Mohammad Hossein; Brito, Luiz Fernando			Genome-Wide Selection Signatures and Human-Mediated Introgression Events in Bos taurus indicus-influenced Composite Beef Cattle	FRONTIERS IN GENETICS																		Salek Ardestani, Siavash/0000-0003-2284-5664														1664-8021				MAY 30	2022	13								844653	10.3389/fgene.2022.844653	http://dx.doi.org/10.3389/fgene.2022.844653								35719394					WOS:000811864200001
J	Kelleher, J; Thornton, KR; Ashander, J; Ralph, PL				Kelleher, Jerome; Thornton, Kevin R.; Ashander, Jaime; Ralph, Peter L.			Efficient pedigree recording for fast population genetics simulation	PLOS COMPUTATIONAL BIOLOGY																		Ralph, Peter/0000-0002-9459-6866; Kelleher, Jerome/0000-0002-7894-5253; Ashander, Jaime/0000-0002-1841-4768; Thornton, Kevin/0000-0003-0743-4445													1553-734X	1553-7358				NOV	2018	14	11							e1006581	10.1371/journal.pcbi.1006581	http://dx.doi.org/10.1371/journal.pcbi.1006581								30383757					WOS:000451835900035
J	Young, EF; Tysklind, N; Meredith, MP; de Bruyn, M; Belchier, M; Murphy, EJ; Carvalho, GR				Young, Emma F.; Tysklind, Niklas; Meredith, Michael P.; de Bruyn, Mark; Belchier, Mark; Murphy, Eugene J.; Carvalho, Gary R.			Stepping stones to isolation: Impacts of a changing climate on the connectivity of fragmented fish populations	EVOLUTIONARY APPLICATIONS																	de Bruyn, Mark/C-5568-2008; Tysklind, Niklas/A-5275-2017	de Bruyn, Mark/0000-0003-1528-9604; Tysklind, Niklas/0000-0002-6617-7875; Young, Emma/0000-0002-7069-6109; Meredith, Michael/0000-0002-7342-7756													1752-4571					JUL	2018	11	6					978	994		10.1111/eva.12613	http://dx.doi.org/10.1111/eva.12613								29928304					WOS:000435084900013
J	Lecompte, E; Bouanani, MA; Magro, A; Crouau-Roy, B				Lecompte, Emilie; Bouanani, Mohand-Ameziane; Magro, Alexandra; Crouau-Roy, Brigitte			Genetic diversity and structuring across the range of a widely distributed ladybird: focus on rear-edge populations phenotypically divergent	ECOLOGY AND EVOLUTION																	Lecompte, Emilie/AAG-7081-2020; Magro, Alexandra/G-8328-2011	Magro, Alexandra/0000-0002-7043-0845													2045-7758					AUG	2016	6	15					5517	5529		10.1002/ece3.2288	http://dx.doi.org/10.1002/ece3.2288								27551401					WOS:000381216300033
J	Kalia, RK; Rai, MK; Kalia, S; Singh, R; Dhawan, AK				Kalia, Rajwant K.; Rai, Manoj K.; Kalia, Sanjay; Singh, Rohtas; Dhawan, A. K.			Microsatellite markers: an overview of the recent progress in plants	EUPHYTICA																	K, Manoj/F-3104-2012; Dhawan, Ashok/AAF-2532-2020; Rai, Manoj/ABH-3176-2021	K, Manoj/0000-0002-2385-6325; 													0014-2336	1573-5060				FEB	2011	177	3					309	334		10.1007/s10681-010-0286-9	http://dx.doi.org/10.1007/s10681-010-0286-9													WOS:000286500900002
J	Bagheri, HC				Bagheri, Homayoun C.			Unresolved boundaries of evolutionary theory and the question of how inheritance systems evolve: 75 years of debate on the evolution of dominance	JOURNAL OF EXPERIMENTAL ZOOLOGY PART B-MOLECULAR AND DEVELOPMENTAL EVOLUTION																		Bagheri, Homayoun/0000-0002-2495-7785													1552-5007	1552-5015				JUL 15	2006	306B	4					329	359		10.1002/jez.b.21069	http://dx.doi.org/10.1002/jez.b.21069								16161066					WOS:000239198100002
J	Cronin, MA; Bickham, JW				Cronin, MA; Bickham, JW			A population genetic analysis of the potential for a crude oil spill to induce heritable mutations and impact natural populations	ECOTOXICOLOGY																															0963-9292	1573-3017				OCT	1998	7	5					259	278		10.1023/A:1008887712459	http://dx.doi.org/10.1023/A:1008887712459													WOS:000080479700002
J	Zhang, SH; Wei, QW; Wang, K; Du, H; Xin, MM; Wu, JM				Zhang, Shuhuan; Wei, Qiwei; Wang, Ke; Du, Hao; Xin, Miaomiao; Wu, Jinming			The complete mitochondrial genome of the endangered Hucho hucho (Salmonidae: Huchen)	MITOCHONDRIAL DNA PART A																															2470-1394	2470-1408					2016	27	3					1950	1952		10.3109/19401736.2014.971302	http://dx.doi.org/10.3109/19401736.2014.971302								25319285					WOS:000377538000171
J	Limou, S; Nelson, GW; Kopp, JB; Winkler, CA				Limou, Sophie; Nelson, George W.; Kopp, Jeffrey B.; Winkler, Cheryl A.			APOL1 Kidney Risk Alleles: Population Genetics and Disease Associations	ADVANCES IN CHRONIC KIDNEY DISEASE																	Limou, Sophie/AHD-3272-2022; Kopp, Jeffrey B/O-2681-2015	Limou, Sophie/0000-0002-7702-8234; Kopp, Jeffrey B/0000-0001-9052-186X													1548-5595	1548-5609				SEP	2014	21	5					426	433		10.1053/j.ackd.2014.06.005	http://dx.doi.org/10.1053/j.ackd.2014.06.005								25168832					WOS:000341403900007
J	Kapur-Pojskic, L; Pojskic, N; Radosavljevic, G; Marjanovic, D; Hadziselimovic, R				Kapur-Pojskic, Lejla; Pojskic, Naris; Radosavljevic, Gabrijela; Marjanovic, Damir; Hadziselimovic, Rifat			MtDNA VARIATION WITHIN LOCAL HUMAN POPULATIONS IN BOSNIA AND HERZEGOVINA	GENETIKA-BELGRADE																	Pojskic, Naris/AAE-1898-2019	Pojskic, Naris/0000-0001-6765-2976; Marjanovic, Damir/0000-0002-7472-4525													0534-0012	1820-6069					2014	46	1					209	218		10.2298/GENSR1401209K	http://dx.doi.org/10.2298/GENSR1401209K													WOS:000338930500021
J	Fontanari, JF; Serva, M				Fontanari, J. F.; Serva, M.			Solvable model for template coexistence in protocells	EPL																	Fontanari, José F/A-4511-2008; Fontanari, Jose/GNP-7589-2022	Fontanari, José F/0000-0001-9413-1922; Fontanari, Jose/0000-0001-9413-1922; serva, maurizio/0000-0002-8117-1834													0295-5075	1286-4854				FEB	2013	101	3							38006	10.1209/0295-5075/101/38006	http://dx.doi.org/10.1209/0295-5075/101/38006													WOS:000315402200031
J	Ascunce, MS; Yang, CC; Oakey, J; Calcaterra, L; Wu, WJ; Shih, CJ; Goudet, J; Ross, KG; Shoemaker, D				Ascunce, Marina S.; Yang, Chin-Cheng; Oakey, Jane; Calcaterra, Luis; Wu, Wen-Jer; Shih, Cheng-Jen; Goudet, Jerome; Ross, Kenneth G.; Shoemaker, DeWayne			Global Invasion History of the Fire Ant Solenopsis invicta	SCIENCE																	Goudet, Jerome/A-9730-2012; Calcaterra, Luis/AAM-7370-2020; Ascunce, Marina/AAW-2139-2020	Goudet, Jerome/0000-0002-5318-7601; Shoemaker, DeWayne/0000-0003-3659-8393; Ascunce, Marina/0000-0002-5239-3585													0036-8075	1095-9203				FEB 25	2011	331	6020					1066	1068		10.1126/science.1198734	http://dx.doi.org/10.1126/science.1198734								21350177					WOS:000287699000063
J	Little, TJ; Cobbe, N				Little, TJ; Cobbe, N			The evolution of immune-related genes from disease carrying mosquitoes: diversity in a peptidoglycan- and a thioester-recognizing protein	INSECT MOLECULAR BIOLOGY																	Little, Tom J/B-7890-2009	Little, Tom J/0000-0002-8945-0416; Cobbe, Neville/0000-0001-9519-890X													0962-1075	1365-2583				DEC	2005	14	6					599	605		10.1111/j.1365-2583.2005.00588.x	http://dx.doi.org/10.1111/j.1365-2583.2005.00588.x								16313560					WOS:000233408700003
J	Swazo, NK				Swazo, Norman K.			Research integrity and rights of indigenous peoples: appropriating Foucault's critique of knowledge/power	STUDIES IN HISTORY AND PHILOSOPHY OF SCIENCE PART C-STUDIES IN HISTORY AND PHILOSOPHY OF BIOLOGICAL AND BIOMEDIAL SCIENCES																		Swazo, Norman/0000-0002-9551-2628													1369-8486	1879-2499				SEP	2005	36	3					568	584		10.1016/j.shpsc.2005.07.006	http://dx.doi.org/10.1016/j.shpsc.2005.07.006								16137604					WOS:000437201400006
J	Couvet, D				Couvet, D			Deleterious effects of restricted gene flow in fragmented populations	CONSERVATION BIOLOGY																		couvet, denis/0000-0001-8692-9694													0888-8892	1523-1739				APR	2002	16	2					369	376		10.1046/j.1523-1739.2002.99518.x	http://dx.doi.org/10.1046/j.1523-1739.2002.99518.x													WOS:000174750800015
J	Redr, D; Dahlberg, A; Stenlid, J; Sunhede, S; Vasaitis, R; Menkis, A				Redr, Deanne; Dahlberg, Anders; Stenlid, Jan; Sunhede, Stellan; Vasaitis, Rimvydas; Menkis, Audrius			The mating type system of the rare polypore Hapalopilus croceus	FUNGAL ECOLOGY																	Stenlid, Jan/K-5909-2019														1754-5048	1878-0083				JUN	2020	45								100941	10.1016/j.funeco.2020.100941	http://dx.doi.org/10.1016/j.funeco.2020.100941													WOS:000530878800018
J	Linthicum, KJ				Linthicum, Kenneth J.			SUMMARY OF THE SYMPOSIUM GLOBAL PERSPECTIVE ON THE CULEX PIPIENS COMPLEX IN THE 21ST CENTURY: THE INTERRELATIONSHIP OF CULEX PIPIENS, QUINQUEFASCIATUS, MOLESTUS AND OTHERS	JOURNAL OF THE AMERICAN MOSQUITO CONTROL ASSOCIATION																															8756-971X					DEC	2012	28	4		S			152	155		10.2987/8756-971X-28.4s.152	http://dx.doi.org/10.2987/8756-971X-28.4s.152								23401955					WOS:000312679500020
J	Qiu, XM; Xu, L; Liu, SZ; Wang, XL; Meng, XY				Qiu, Xuemei; Xu, Li; Liu, Shaozhen; Wang, Xiuli; Meng, Xiangying			Eleven polymorphic simple sequence repeat markers from expressed sequence tags of Pacific oyster Crassostrea gigas EST database	CONSERVATION GENETICS																															1566-0621					DEC	2009	10	6					1773	1775		10.1007/s10592-008-9724-9	http://dx.doi.org/10.1007/s10592-008-9724-9													WOS:000272374100012
