PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Shi, FL; Wang, BS; Pan, HJ				Shi, Fang-Lei; Wang, Bo-Shi; Pan, Hui-Juan			Complete mitochondrial genome of the capped langur (Trachypithecus pileatus)	MITOCHONDRIAL DNA																															1940-1736	1940-1744					2015	26	5					809	810		10.3109/19401736.2013.855904	http://dx.doi.org/10.3109/19401736.2013.855904								24409855					WOS:000369834500074
J	Hu, NQ; Joseph, O; Huang, B; He, K; Jiang, XL				Hu, Naiqing; Joseph, Orkin; Huang, Bei; He, Kai; Jiang, Xuelong			Isolation and characterization of thirteen microsatellite loci for the western black crested gibbon (Nomascus concolor) by high-throughput sequencing	CONSERVATION GENETICS RESOURCES																	He, Kai/H-3164-2019; Orkin, Joseph D/D-8173-2018; Orkin, Joseph/AAR-8736-2020	He, Kai/0000-0002-6234-2589; Orkin, Joseph D/0000-0001-6922-2072; Orkin, Joseph/0000-0001-6922-2072													1877-7252	1877-7260				MAR	2014	6	1					179	181		10.1007/s12686-013-0041-3	http://dx.doi.org/10.1007/s12686-013-0041-3													WOS:000331708300047
J	Nanninga, G; Mughal, M; Saenz-Agudelo, P; Bayer, T; Berumen, M				Nanninga, Gerrit; Mughal, Mehreen; Saenz-Agudelo, Pablo; Bayer, Till; Berumen, Michael			Development of 35 novel microsatellite markers for the two-band anemonefish Amphiprion bicinctus	CONSERVATION GENETICS RESOURCES																	Nanninga, Gerrit/F-3158-2015; Berumen, Michael L/F-7745-2011; Nanninga, Gerrit B/R-7674-2016; Bayer, Till/H-6826-2016	Nanninga, Gerrit/0000-0002-0134-1689; Berumen, Michael L/0000-0003-2463-2742; Nanninga, Gerrit B/0000-0002-0134-1689; Bayer, Till/0000-0002-4704-2449; Saenz-Agudelo, Pablo/0000-0001-8197-2861													1877-7252					JUN	2013	5	2					515	518		10.1007/s12686-012-9841-0	http://dx.doi.org/10.1007/s12686-012-9841-0													WOS:000318293100053
J	Oner, Y; Calvo, JH; Serrano, M; Elmaci, C				Oner, Y.; Calvo, J. H.; Serrano, M.; Elmaci, C.			Polymorphisms at the 5 ' flanking region of the HSP90AA1 gene in native Turkish sheep breeds	LIVESTOCK SCIENCE																	ELMACI, Cengiz/V-7882-2019; Serrano, Magdalena M/R-5716-2017; Calvo, Jorge H/E-5240-2016; , yasemin/ABB-3181-2020	ELMACI, Cengiz/0000-0003-4819-0221; Serrano, Magdalena M/0000-0002-1621-3102; Calvo, Jorge H/0000-0001-9513-0219; Oner, Yasemin/0000-0002-2904-8986													1871-1413	1878-0490				DEC	2012	150	1-3					381	385		10.1016/j.livsci.2012.07.028	http://dx.doi.org/10.1016/j.livsci.2012.07.028													WOS:000312056200047
J	Lindsay, DL; Edwards, CE; Jung, MG; Bailey, P; Lance, RF				Lindsay, Denise L.; Edwards, Christine E.; Jung, Michael G.; Bailey, Pamela; Lance, Richard F.			NOVEL MICROSATELLITE LOCI FOR AGAVE PARRYI AND CROSS-AMPLIFICATION IN AGAVE PALMERI (AGAVACEAE)	AMERICAN JOURNAL OF BOTANY																	Edwards, Christine/P-1324-2014	Edwards, Christine/0000-0001-8837-4872													0002-9122	1537-2197				JUL	2012	99	7					E295	E297		10.3732/ajb.1200033	http://dx.doi.org/10.3732/ajb.1200033								22753814					WOS:000306505000010
J	Penman, BS; Habib, S; Kanchan, K; Gupta, S				Penman, Bridget S.; Habib, Saman; Kanchan, Kanika; Gupta, Sunetra			NEGATIVE EPISTASIS BETWEEN a plus THALASSAEMIA AND SICKLE CELL TRAIT CAN EXPLAIN INTERPOPULATION VARIATION IN SOUTH ASIA	EVOLUTION																		Penman, Bridget/0000-0001-9803-5209													0014-3820					DEC	2011	65	12					3625	3632		10.1111/j.1558-5646.2011.01408.x	http://dx.doi.org/10.1111/j.1558-5646.2011.01408.x								22133230					WOS:000297732000021
J	Fu, ML; Yu, DM; Peng, JJ; Wang, Y; Gao, SF; Wang, LL; Liu, XQ; Hu, SJ; Gao, LF				Fu, Meilan; Yu, Dongmei; Peng, Jianjun; Wang, Ying; Gao, Saifei; Wang, Lili; Liu, Xiqing; Hu, Shijia; Gao, Lingfu			Isolation and characterization of novel microsatellite markers in Water monitor (Varanus salvator)	CONSERVATION GENETICS RESOURCES																															1877-7252					OCT	2011	3	4					777	779		10.1007/s12686-011-9456-x	http://dx.doi.org/10.1007/s12686-011-9456-x													WOS:000294682100043
J	Oyler-McCance, SJ; Fike, JA; Talley-Farnham, T; Engelman, T; Engelman, F				Oyler-McCance, Sara J.; Fike, Jennifer A.; Talley-Farnham, Tiffany; Engelman, Tena; Engelman, Fred			Characterization of ten microsatellite loci in the Broad-tailed Hummingbird (Selasphorus platycercus)	CONSERVATION GENETICS RESOURCES																		Oyler-McCance, Sara/0000-0003-1599-8769													1877-7252	1877-7260				APR	2011	3	2					351	353		10.1007/s12686-010-9360-9	http://dx.doi.org/10.1007/s12686-010-9360-9													WOS:000290438700038
J	Brito, RM; Francisco, FO; Domingues-Yamada, AMT; Goncalves, PHP; Pioker, FC; Soares, AEE; Arias, MC				Brito, R. M.; Francisco, F. O.; Domingues-Yamada, A. M. T.; Goncalves, P. H. P.; Pioker, F. C.; Soares, A. E. E.; Arias, M. C.			Characterization of microsatellite loci of Tetragonisca angustula (Hymenoptera, Apidae, Meliponini)	CONSERVATION GENETICS RESOURCES																	Soares, Ademilson/L-8395-2017; Arias, Maria C/A-1965-2015; Brito, Rute M/G-2106-2012; Francisco, Flávio O./J-6098-2012	Soares, Ademilson/0000-0003-0180-0635; Francisco, Flávio O./0000-0002-0104-6575; Arias, Maria Cristina/0000-0003-1477-101X; Pioker-Hara, Fabiana/0000-0001-8739-4599													1877-7252	1877-7260				DEC	2009	1	1					183	187		10.1007/s12686-009-9045-4	http://dx.doi.org/10.1007/s12686-009-9045-4													WOS:000207922400044
J	McVean, G				McVean, Gil			A Genealogical Interpretation of Principal Components Analysis	PLOS GENETICS																															1553-7404					OCT	2009	5	10							e1000686	10.1371/journal.pgen.1000686	http://dx.doi.org/10.1371/journal.pgen.1000686								19834557					WOS:000272032100024
J	Noble, SM; Johnson, AD				Noble, Suzanne M.; Johnson, Alexander D.			Genetics of Candida albicans, a diploid human fungal pathogen	ANNUAL REVIEW OF GENETICS	Annual Review of Genetics																														0066-4197	1545-2948					2007	41						193	211		10.1146/annurev.genet.41.042007.170146	http://dx.doi.org/10.1146/annurev.genet.41.042007.170146								17614788					WOS:000252359500010
J	Leo, NP; Hughes, JM; Yang, X; Poudel, SKS; Brogdon, WG; Barker, SC				Leo, NP; Hughes, JM; Yang, X; Poudel, SKS; Brogdon, WG; Barker, SC			The head and body lice of humans are genetically distinct (Insecta : Phthiraptera, Pediculidae): evidence from double infestations	HEREDITY																	hughes, jane m/C-5321-2008	Barker, Stephen/0000-0001-9431-8404													0018-067X	1365-2540				JUL	2005	95	1					34	40		10.1038/sj.hdy.6800663	http://dx.doi.org/10.1038/sj.hdy.6800663								15931254					WOS:000230110700007
J	Tomas, C; Picornell, A; Castro, JA; Ramon, MM; Gusmao, L; Lareu, MV; Carracedo, A				Tomas, C; Picornell, A; Castro, JA; Ramon, MM; Gusmao, L; Lareu, MV; Carracedo, A			Genetic variability at nine STR loci in the Chueta (Majorcan Jews) and the Balearic populations investigated by a single multiplex reaction	INTERNATIONAL JOURNAL OF LEGAL MEDICINE																	Gusmão, Leonor/L-8931-2019; RAMON, M MISERICORDIA/Y-2497-2018; Picornell, Antonia/H-5072-2017; Castro, Jose A./J-9192-2014; Tomas, Carmen/B-7201-2011; Lareu, Maviky/E-4909-2013; Gusmao, Leonor/B-3122-2013; Carracedo, Angel/D-4257-2012	Gusmão, Leonor/0000-0003-0432-6481; RAMON, M MISERICORDIA/0000-0003-1234-3337; Picornell, Antonia/0000-0003-4454-5304; Castro, Jose A./0000-0001-8262-560X; Lareu, Maviky/0000-0002-6165-9795; Gusmao, Leonor/0000-0003-0432-6481; Carracedo, Angel/0000-0003-1085-8986; Tomas Mas, Carmen/0000-0002-8025-7193													0937-9827	1437-1596				AUG	2000	113	5					263	267		10.1007/s004149900101	http://dx.doi.org/10.1007/s004149900101								11009060					WOS:000089088600003
J	Griffiths, RC; Marjoram, P				Griffiths, RC; Marjoram, P			Ancestral inference from samples of DNA sequences with recombination	JOURNAL OF COMPUTATIONAL BIOLOGY																	Griffiths, Robert/AAT-8278-2021; Marjoram, Paul/A-3066-2008	Griffiths, Robert/0000-0001-7190-5104; 													1066-5277					WIN	1996	3	4					479	502		10.1089/cmb.1996.3.479	http://dx.doi.org/10.1089/cmb.1996.3.479								9018600					WOS:A1996WE51500001
J	Caldararo, N				Caldararo, N			The HIV/AIDS epidemic: Its evolutionary implications for human ecology with special reference to the immune system	SCIENCE OF THE TOTAL ENVIRONMENT																															0048-9697					NOV 22	1996	191	3					245	269		10.1016/S0048-9697(96)05267-9	http://dx.doi.org/10.1016/S0048-9697(96)05267-9								8931346					WOS:A1996VT39800006
J	Murai, M; Ohnishi, O				Murai, M; Ohnishi, O			Population genetics of cultivated common buckwheat, Fagopyrum esculentum moench .10. Diffusion routes revealed by RAPD markers	GENES & GENETIC SYSTEMS																															1341-7568	1880-5779				AUG	1996	71	4					211	218		10.1266/ggs.71.211	http://dx.doi.org/10.1266/ggs.71.211								8979373					WOS:A1996VZ57800003
J	Galaska, MP; Wethey, DS; Arias, A; Dubois, SF; Halanych, KM; Woodin, SA				Galaska, Matthew P.; Wethey, David S.; Arias, Andres; Dubois, Stanislas F.; Halanych, Kenneth M.; Woodin, Sarah A.			The impact of aquaculture on the genetics and distribution of the onuphid annelid Diopatra biscayensis	ECOLOGY AND EVOLUTION																	Arias, Andrés/AAA-4720-2019; Wethey, David S/K-8063-2014; Halanych, Kenneth/A-9480-2009; Woodin, Sarah/K-8481-2014	Arias, Andrés/0000-0002-1364-7204; Wethey, David S/0000-0002-2549-1606; Galaska, Matthew/0000-0002-4257-0170; Halanych, Kenneth/0000-0002-8658-9674; Dubois, Stanislas/0000-0002-3326-4892; Woodin, Sarah/0000-0001-5615-2212													2045-7758					JUN	2021	11	11					6184	6194		10.1002/ece3.7447	http://dx.doi.org/10.1002/ece3.7447		MAY 2021						34141211					WOS:000645973600001
J	Mohammed-Awel, J; Iboi, EA; Gumel, AB				Mohammed-Awel, Jemal; Iboi, Enahoro A.; Gumel, Abba B.			Insecticide resistance and malaria control: A genetics-epidemiology modeling approach	MATHEMATICAL BIOSCIENCES																		Gumel, Abba/0000-0002-8413-1248; Iboi, Enahoro/0000-0003-0285-3050													0025-5564	1879-3134				JUL	2020	325								108368	10.1016/j.mbs.2020.108368	http://dx.doi.org/10.1016/j.mbs.2020.108368								32437715					WOS:000541263900006
J	Tantrawatpan, C; Saijuntha, W; Bunchom, N; Suksavate, W; Pilap, W; Walalite, T; Agatsuma, T; Tawong, W; Sithithaworn, P; Andrews, RH; Petney, TN				Tantrawatpan, Chairat; Saijuntha, Weerachai; Bunchom, Naruemon; Suksavate, Warong; Pilap, Warayutt; Walalite, Tanapipat; Agatsuma, Takeshi; Tawong, Wittaya; Sithithaworn, Paiboon; Andrews, Ross H.; Petney, Trevor N.			Genetic structure and geographical variation of Bithynia siamensis goniomphalos sensu lato (Gastropoda: Bithyniidae), the snail intermediate host of Opisthorchis viverrini sensu lato (Digenea: Opisthorchiidae) in the Lower Mekong Basin revealed by mitochondrial DNA sequences	INTERNATIONAL JOURNAL FOR PARASITOLOGY																		Walalite, Tanapipat/0000-0002-4547-2138													0020-7519	1879-0135				JAN	2020	50	1					55	62		10.1016/j.ijpara.2019.10.007	http://dx.doi.org/10.1016/j.ijpara.2019.10.007								31863765					WOS:000510952700007
J	Barahona, A				Barahona, Ana			Medical Genetics and the First Studies of the Genetics of Populations in Mexico	GENETICS																															0016-6731	1943-2631				SEP	2016	204	1					11	19		10.1534/genetics.116.191767	http://dx.doi.org/10.1534/genetics.116.191767								27601615					WOS:000383998500004
J	Vogl, C; Bergman, J				Vogl, Claus; Bergman, Juraj			Computation of the Likelihood of Joint Site Frequency Spectra Using Orthogonal Polynomials	COMPUTATION																		Bergman, Juraj/0000-0002-9415-2747														2079-3197				MAR	2016	4	1								10.3390/computation4010006	http://dx.doi.org/10.3390/computation4010006													WOS:000373607000010
J	Echt, CS; Saha, S; Krutovsky, KV; Wimalanathan, K; Erpelding, JE; Liang, C; Nelson, CD				Echt, Craig S.; Saha, Surya; Krutovsky, Konstantin V.; Wimalanathan, Kokulapalan; Erpelding, John E.; Liang, Chun; Nelson, C. Dana			An annotated genetic map of loblolly pine based on microsatellite and cDNA markers	BMC GENETICS																	Saha, Surya/S-9548-2018; Echt, Craig/H-4684-2012; Krutovsky, Konstantin V./A-5419-2012	Saha, Surya/0000-0002-1160-1413; Echt, Craig/0000-0001-9330-4051; Krutovsky, Konstantin V./0000-0002-8819-7084; Wimalanathan, Kokulapalan/0000-0001-7811-935X													1471-2156					JAN 26	2011	12								17	10.1186/1471-2156-12-17	http://dx.doi.org/10.1186/1471-2156-12-17								21269494					WOS:000287235800001
J	Barquera, R; Bravo-Acevedo, A; Clayton, S; Munguia, TJR; Hernandez-Zaragoza, DI; Adalid-Sainz, C; Arrieta-Bolanos, E; Aquino-Rubio, G; Gonzalez-Martinez, MD; Lona-Sanchez, A; Martinez-Alvarez, JC; Arrazola-Garcia, MA; Delgado-Aguirre, H; Gonzalez-Medina, L; Pacheco-Ubaldo, H; Juarez-Barreto, V; Benitez-Arvizu, G; Escareno-Montiel, N; Juarez-de la Cruz, F; Jaramillo-Rodriguez, Y; Salgado-Adame, A; Zuniga, J; Yunis, EJ; Bekker-Mendez, C; Granados, J				Barquera, Rodrigo; Bravo-Acevedo, Alicia; Clayton, Stephen; Rodriguez Munguia, Tirzo Jesus; Iraiz Hernandez-Zaragoza, Diana; Adalid-Sainz, Carmen; Arrieta-Bolanos, Esteban; Aquino-Rubio, Guadalupe; del Rocio Gonzalez-Martinez, Marisela; Lona-Sanchez, Abraham; Cesar Martinez-Alvarez, Julio; Araceli Arrazola-Garcia, Maria; Delgado-Aguirre, Hector; Gonzalez-Medina, Liliana; Pacheco-Ubaldo, Hanna; Juarez-Barreto, Vicencio; Benitez-Arvizu, Gamaliel; Escareno-Montiel, Nestor; Juarez-de la Cruz, Federico; Jaramillo-Rodriguez, Yolanda; Salgado-Adame, Antonio; Zuniga, Joaquin; Yunis, Edmond J.; Bekker-Mendez, Carolina; Granados, Julio			Genetic diversity of HLA system in two populations from Nuevo Leon, Mexico: Monterrey and rural Nuevo Leon	HUMAN IMMUNOLOGY																	; , Esteban/N-6641-2018	Gonzalez Martinez, Marisela del Rocio/0000-0003-1474-736X; Hernandez Zaragoza, Diana Iraiz/0000-0002-4010-9743; , Esteban/0000-0002-3696-5803; Bekker Mendez, Vilma Carolina/0000-0002-6161-1425; Barquera, Rodrigo/0000-0003-0518-4518; Delgado Aguirre, Hector Alberto/0000-0001-5448-7975; Zuniga, Joaquin/0000-0002-7143-0281													0198-8859	1879-1166				SEP	2020	81	9					516	518		10.1016/j.humimm.2019.06.003	http://dx.doi.org/10.1016/j.humimm.2019.06.003								31201077					WOS:000571212800003
J	Martinez-Alvarez, JC; Barquera, R; Hernandez-Zaragoza, DI; Bravo-Acevedo, A; Clayton, S; Arrieta-Bolanos, E; Immel, A; Benitez-Arvizu, G; Arrazola-Garcia, MA; Juarez-Barreto, V; Vega-Martinez, MD; Juarez-Nicolas, F; Escutia-Gonzalez, AB; Martinez-Bezies, V; Garcia-Alvarez, R; Salgado-Galicia, N; Zuniga, J; Yunis, EJ; Bekker-Mendez, C; Granados, J				Cesar Martinez-Alvarez, Julio; Barquera, Rodrigo; Iraiz Hernandez-Zaragoza, Diana; Bravo-Acevedo, Alicia; Clayton, Stephen; Arrieta-Bolanos, Esteban; Immel, Alexander; Benitez-Arvizu, Gamaliel; Araceli Arrazola-Garcia, Maria; Juarez-Barreto, Vicencio; del Rosario Vega-Martinez, Maria; Juarez-Nicolas, Francisco; Berenice Escutia-Gonzalez, Ariadna; Martinez-Bezies, Virginia; Garcia-Alvarez, Raquel; Salgado-Galicia, Norma; Zuniga, Joaquin; Yunis, Edmond J.; Bekker-Mendez, Carolina; Granados, Julio			Genetic diversity of HLA system in two populations from Queretaro, Mexico: Queretaro city and rural Queretaro	HUMAN IMMUNOLOGY																	; , Esteban/N-6641-2018	Barquera, Rodrigo/0000-0003-0518-4518; Bekker Mendez, Vilma Carolina/0000-0002-6161-1425; Zuniga, Joaquin/0000-0002-7143-0281; , Esteban/0000-0002-3696-5803; Hernandez Zaragoza, Diana Iraiz/0000-0002-4010-9743													0198-8859	1879-1166				SEP	2020	81	9					522	524		10.1016/j.humimm.2019.07.296	http://dx.doi.org/10.1016/j.humimm.2019.07.296								31353129					WOS:000571212800005
J	Gammerdinger, WJ; Toups, MA; Vicoso, B				Gammerdinger, William J.; Toups, Melissa A.; Vicoso, Beatriz			Disagreement inF(ST)estimators: A case study from sex chromosomes	MOLECULAR ECOLOGY RESOURCES																		Toups, Melissa/0000-0002-9752-7380													1755-098X	1755-0998				NOV	2020	20	6					1517	1525		10.1111/1755-0998.13210	http://dx.doi.org/10.1111/1755-0998.13210		JUL 2020						32543001					WOS:000545451200001
J	Jiang, H; Lu, ZM; Liu, LQ; Liu, BJ; Gong, L				Jiang, Hui; Lu, Zhenming; Liu, Liqing; Liu, Bingjian; Gong, Li			The complete mitochondrial genome of Thryssa hamiltonii (Eniraulinae, Engranlidae, Clupcoidei) and phylogenetic studies of Clupeoidei	MITOCHONDRIAL DNA PART B-RESOURCES																	Gong, lI/ABE-4558-2021														2380-2359						2018	3	1					110	111		10.1080/23802359.2018.1424584	http://dx.doi.org/10.1080/23802359.2018.1424584								33474086					WOS:000438695900049
J	Almeida, APF; Simao, F; Aquino, JG; Carvalho, EF; Gusmao, L				Almeida, Ana Paula F.; Simao, Filipa; Aquino, Juliana G.; Carvalho, Elizeu F.; Gusmao, Leonor			Contrasting admixture estimates in Rio de Janeiro obtained by different sampling strategies	FORENSIC SCIENCE INTERNATIONAL GENETICS SUPPLEMENT SERIES																	Simao, Filipa/D-7105-2019; Gusmão, Leonor/L-8931-2019; DE CARVALHO, ELIZEU F/B-8525-2013; Gusmao, Leonor/B-3122-2013	Gusmão, Leonor/0000-0003-0432-6481; DE CARVALHO, ELIZEU F/0000-0003-4620-7253; Gusmao, Leonor/0000-0003-0432-6481; Simao, Filipa/0000-0002-2003-2320													1875-1768	1875-175X				DEC	2017	6						E89	E91		10.1016/j.fsigss.2017.09.046	http://dx.doi.org/10.1016/j.fsigss.2017.09.046													WOS:000419302500033
J	Marnetto, D; Huerta-Sanchez, E				Marnetto, Davide; Huerta-Sanchez, Emilia			Haplostrips: revealing population structure through haplotype visualization	METHODS IN ECOLOGY AND EVOLUTION																	Marnetto, Davide/ABA-6386-2021	Marnetto, Davide/0000-0001-9573-0601													2041-210X	2041-2096				OCT	2017	8	10					1389	1392		10.1111/2041-210X.12747	http://dx.doi.org/10.1111/2041-210X.12747													WOS:000412858600023
J	Billiard, S; Smadi, C				Billiard, Sylvain; Smadi, Charline			The interplay of two mutations in a population of varying size: A stochastic eco-evolutionary model for clonal interference	STOCHASTIC PROCESSES AND THEIR APPLICATIONS																	billiard, sylvain/A-2108-2009	billiard, sylvain/0000-0003-2135-3246; Smadi, Charline/0000-0001-9985-5874													0304-4149	1879-209X				MAR	2017	127	3					701	748		10.1016/j.spa.2016.06.024	http://dx.doi.org/10.1016/j.spa.2016.06.024													WOS:000395364500001
J	Anaya-Munoz, VH; Garcia-Deister, V; Suarez-Diaz, E				Hugo Anaya-Munoz, Victor; Garcia-Deister, Vivette; Suarez-Diaz, Edna			Flattening and Unpacking Human Genetic Variation in Mexico, Postwar to Present	SCIENCE IN CONTEXT																		Anaya-Munoz, Victor Hugo/0000-0001-6136-7330													0269-8897	1474-0664				MAR	2017	30	1					89	112		10.1017/S0269889717000047	http://dx.doi.org/10.1017/S0269889717000047								28397645					WOS:000399411300004
