PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Gracia, E; Vargas-Ramirez, M; Delfino, M; Anadon, JD; Gimenez, A; Fahd, S; Corti, C; Jdeidi, TB; Fritz, U				Gracia, Eva; Vargas-Ramirez, Mario; Delfino, Massimo; Anadon, Jose D.; Gimenez, Andres; Fahd, Soumia; Corti, Claudia; Jdeidi, Tarek B.; Fritz, Uwe			Expansion after expansion: dissecting the phylogeography of the widely distributed spur-thighed tortoise, Testudo graeca (Testudines: Testudinidae)	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY																	Giménez, Andrés/H-4354-2015; FAHD, Soumia/GRR-1653-2022; Fritz, Uwe/AAC-4029-2019; Graciá, Eva/H-2270-2015	Giménez, Andrés/0000-0002-5248-9819; Fritz, Uwe/0000-0002-6740-7214; Graciá, Eva/0000-0003-0790-163X; Corti, Claudia/0000-0001-6015-0092													0024-4066	1095-8312				JUL	2017	121	3					641	654		10.1093/biolinnean/blx007	http://dx.doi.org/10.1093/biolinnean/blx007													WOS:000406921300014
J	Campos, JL; Zhao, L; Charlesworth, B				Campos, Jose Luis; Zhao, Lei; Charlesworth, Brian			Estimating the parameters of background selection and selective sweeps in Drosophila in the presence of gene conversion	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																		Zhao, Lei/0000-0002-6551-2707													0027-8424					JUN 13	2017	114	24					E4762	E4771		10.1073/pnas.1619434114	http://dx.doi.org/10.1073/pnas.1619434114								28559322					WOS:000403179300008
J	Carlson, MO; Gazave, E; Gore, MA; Smart, CD				Carlson, Maryn O.; Gazave, Elodie; Gore, Michael A.; Smart, Christine D.			Temporal Genetic Dynamics of an Experimental, Biparental Field Population of Phytophthora capsici	FRONTIERS IN GENETICS																		Smart, Christine/0000-0003-4162-9502; Gore, Michael/0000-0001-6896-8024; Gazave, Elodie/0000-0002-6972-7051														1664-8021				MAR 13	2017	8								26	10.3389/fgene.2017.00026	http://dx.doi.org/10.3389/fgene.2017.00026								28348576					WOS:000402719800001
J	Yang, WZ; Qi, Y; Fu, JZ				Yang, Weizhao; Qi, Yin; Fu, Jinzhong			Genetic signals of high-altitude adaptation in amphibians: a comparative transcriptome analysis	BMC GENETICS																		Fu, Jinzhong/0000-0003-4168-507X													1471-2156					OCT 3	2016	17								134	10.1186/s12863-016-0440-z	http://dx.doi.org/10.1186/s12863-016-0440-z								27716028					WOS:000385049900002
J	Gunther, T; Lampei, C; Barilar, I; Schmid, KJ				Gunther, Torsten; Lampei, Christian; Barilar, Ivan; Schmid, Karl J.			Genomic and phenotypic differentiation of Arabidopsis thaliana along altitudinal gradients in the North Italian Alps	MOLECULAR ECOLOGY																	Günther, Torsten/I-3355-2019; Lampei, Christian/Z-2465-2019	Günther, Torsten/0000-0001-9460-390X; Lampei, Christian/0000-0003-2866-2869													0962-1083	1365-294X				AUG	2016	25	15					3574	3592		10.1111/mec.13705	http://dx.doi.org/10.1111/mec.13705								27220345					WOS:000380949700006
J	Sampson, MG; Gillies, CE; Robertson, CC; Crawford, B; Vega-Warner, V; Otto, EA; Kretzler, M; Kang, HM				Sampson, Matthew G.; Gillies, Christopher E.; Robertson, Catherine C.; Crawford, Brendan; Vega-Warner, Virginia; Otto, Edgar A.; Kretzler, Matthias; Kang, Hyun Min			Using Population Genetics to Interrogate the Monogenic Nephrotic Syndrome Diagnosis in a Case Cohort	JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY																	Sampson, Matthew/U-4501-2017	Sampson, Matthew/0000-0001-9560-076X													1046-6673	1533-3450				JUL	2016	27	7					1970	1983		10.1681/ASN.2015050504	http://dx.doi.org/10.1681/ASN.2015050504								26534921					WOS:000378824800014
J	Kim, KS; Noh, CH; Moon, SJ; Han, SH; Bang, IC				Kim, Keun-Sik; Noh, Choong Hwan; Moon, Shin-Joo; Han, Seung-Hee; Bang, In-Chul			Development of novel tetra- and trinucleotide microsatellite markers for giant grouper Epinephelus lanceolatus using 454 pyrosequencing	MOLECULAR BIOLOGY REPORTS																															0301-4851	1573-4978				JUN	2016	43	6					541	548		10.1007/s11033-016-3980-4	http://dx.doi.org/10.1007/s11033-016-3980-4								27059503					WOS:000376623200010
J	Lavretsky, P; Peters, JL; Winker, K; Bahn, V; Kulikova, I; Zhuravlev, YN; Wilson, RE; Barger, C; Gurney, K; McCracken, KG				Lavretsky, Philip; Peters, Jeffrey L.; Winker, Kevin; Bahn, Volker; Kulikova, Irina; Zhuravlev, Yuri N.; Wilson, Robert E.; Barger, Chris; Gurney, Kirsty; McCracken, Kevin G.			Becoming pure: identifying generational classes of admixed individuals within lesser and greater scaup populations	MOLECULAR ECOLOGY																	Lavretsky, Philip/AAR-5378-2021; Kulikova, Irina/AAO-9829-2021	Kulikova, Irina/0000-0003-4847-2560; Gurney, Kirsty/0000-0001-8036-4725; Peters, Jeffrey/0000-0002-5920-7976													0962-1083	1365-294X				FEB	2016	25	3					661	674		10.1111/mec.13487	http://dx.doi.org/10.1111/mec.13487								26833858					WOS:000369869600001
J	Utzeri, VJ; Bertolini, F; Ribani, A; Schiavo, G; Dall'Olio, S; Fontanesi, L				Utzeri, V. J.; Bertolini, F.; Ribani, A.; Schiavo, G.; Dall'Olio, S.; Fontanesi, L.			The albinism of the feral Asinara white donkeys (Equus asinus) is determined by a missense mutation in a highly conserved position of the tyrosinase (TYR) gene deduced protein	ANIMAL GENETICS																	Fontanesi, Luca/L-1770-2014; bertolini, francesca/AAX-3836-2021	Fontanesi, Luca/0000-0001-7050-3760; Bertolini, Francesca/0000-0003-4181-3895													0268-9146	1365-2052				FEB	2016	47	1					120	124		10.1111/age.12386	http://dx.doi.org/10.1111/age.12386								26763160					WOS:000368173100015
J	Ashrafzadeh, MR; Kaboli, M; Naghavi, MR				Ashrafzadeh, Mohammad Reza; Kaboli, Mohammad; Naghavi, Mohammad Reza			Mitochondrial DNA analysis of Iranian brown bears (Ursus arctos) reveals new phylogeographic lineage	MAMMALIAN BIOLOGY																	Ashrafzadeh, Mohammad Reza/AAZ-8065-2021; Salehi, Maryam/AAD-3641-2019; Naghavi, Mohammad Reza/L-8722-2017	Ashrafzadeh, Mohammad Reza/0000-0003-2968-906X; Salehi, Maryam/0000-0002-2427-3332; Naghavi, Mohammad Reza/0000-0002-2427-3332													1616-5047	1618-1476				JAN	2016	81	1					1	9		10.1016/j.mambio.2015.09.001	http://dx.doi.org/10.1016/j.mambio.2015.09.001													WOS:000369462600001
J	Marescaux, J; von Oheimb, KCM; Etoundi, E; von Oheimb, PV; Albrecht, C; Wilke, T; Van Doninck, K				Marescaux, Jonathan; von Oheimb, Katharina C. M.; Etoundi, Emilie; von Oheimb, Parm Viktor; Albrecht, Christian; Wilke, Thomas; Van Doninck, Karine			Unravelling the invasion pathways of the quagga mussel (Dreissena rostriformis) into Western Europe	BIOLOGICAL INVASIONS																	Wilke, Thomas/G-1517-2012; Albrecht, Christian/AAJ-5484-2020; Albrecht, Christian/AFV-5313-2022; Van Doninck, Karine/B-3218-2016	Wilke, Thomas/0000-0001-8263-7758; Jonathan, Marescaux/0000-0003-4804-4400; Van Doninck, Karine/0000-0002-4790-8951													1387-3547	1573-1464				JAN	2016	18	1					245	264		10.1007/s10530-015-1005-1	http://dx.doi.org/10.1007/s10530-015-1005-1													WOS:000370066000019
J	Baker, DM; Freeman, CJ; Knowlton, N; Thacker, RW; Kim, K; Fogel, ML				Baker, David M.; Freeman, Christopher J.; Knowlton, Nancy; Thacker, Robert W.; Kim, Kiho; Fogel, Marilyn L.			Productivity links morphology, symbiont specificity and bleaching in the evolution of Caribbean octocoral symbioses	ISME JOURNAL																		Baker, David/0000-0002-0308-4954; Kim, Kiho/0000-0003-2454-4013													1751-7362	1751-7370				DEC	2015	9	12					2620	2629		10.1038/ismej.2015.71	http://dx.doi.org/10.1038/ismej.2015.71								25989369					WOS:000365094400007
J	Schrider, DR; Kern, AD				Schrider, Daniel R.; Kern, Andrew D.			Inferring Selective Constraint from Population Genomic Data Suggests Recent Regulatory Turnover in the Human Brain	GENOME BIOLOGY AND EVOLUTION																															1759-6653					DEC	2015	7	12					3511	3528		10.1093/gbe/evv228	http://dx.doi.org/10.1093/gbe/evv228								26590212					WOS:000378546000019
J	Clark, LV; Stewart, JR; Nishiwaki, A; Toma, Y; Kjeldsen, JB; Jorgensen, U; Zhao, H; Peng, JH; Yoo, JH; Heo, K; Yu, CY; Yamada, T; Sacks, EJ				Clark, Lindsay V.; Stewart, J. Ryan; Nishiwaki, Aya; Toma, Yo; Kjeldsen, Jens Bonderup; Jorgensen, Uffe; Zhao, Hua; Peng, Junhua; Yoo, Ji Hye; Heo, Kweon; Yu, Chang Yeon; Yamada, Toshihiko; Sacks, Erik J.			Genetic structure of Miscanthus sinensis and Miscanthus sacchariflorus in Japan indicates a gradient of bidirectional but asymmetric introgression	JOURNAL OF EXPERIMENTAL BOTANY																	Jorgensen, Uffe/G-9507-2013; Yamada, Toshihiko/A-5111-2012; Clark, Lindsay/B-3165-2008	Yamada, Toshihiko/0000-0002-7845-6556; Clark, Lindsay/0000-0002-3881-9252; Jorgensen, Uffe/0000-0002-5930-3124													0022-0957	1460-2431				JUL	2015	66	14			SI		4213	4225		10.1093/jxb/eru511	http://dx.doi.org/10.1093/jxb/eru511								25618143					WOS:000359685900010
J	Garud, NR; Rosenberg, NA				Garud, Nandita R.; Rosenberg, Noah A.			Enhancing the mathematical properties of new haplotype homozygosity statistics for the detection of selective sweeps	THEORETICAL POPULATION BIOLOGY																		Rosenberg, Noah/0000-0002-1829-8664; Garud, Nandita/0000-0003-4217-4407													0040-5809	1096-0325				JUN	2015	102						94	101		10.1016/j.tpb.2015.04.001	http://dx.doi.org/10.1016/j.tpb.2015.04.001								25891325					WOS:000355239700009
J	Tsai, CC; Wu, PY; Kuo, CC; Huang, MC; Yu, SK; Hsu, TW; Chiang, TY; Chiang, YC				Tsai, Chi-Chu; Wu, Pei-Yin; Kuo, Chia-Chi; Huang, Min-Chun; Yu, Sheng-Kun; Hsu, Tsai-Wen; Chiang, Tzen-Yuh; Chiang, Yu-Chung			Analysis of microsatellites in the vulnerable orchid Gastrodia flavilabella: the development of microsatellite markers, and cross-species amplification in Gastrodia	BOTANICAL STUDIES																	Chiang, Yu-Chung/E-9143-2011															1999-3110				OCT 9	2014	55								72	10.1186/s40529-014-0072-4	http://dx.doi.org/10.1186/s40529-014-0072-4								28510952					WOS:000344341200001
J	Caputo, B; Nwakanma, D; Caputo, FP; Jawara, M; Oriero, EC; Hamid-Adiamoh, M; Dia, I; Konate, L; Petrarca, V; Pinto, J; Conway, DJ; Della Torre, A				Caputo, B.; Nwakanma, D.; Caputo, F. P.; Jawara, M.; Oriero, E. C.; Hamid-Adiamoh, M.; Dia, I.; Konate, L.; Petrarca, V.; Pinto, J.; Conway, D. J.; Della Torre, A.			Prominent intraspecific genetic divergence within Anopheles gambiae sibling species triggered by habitat discontinuities across a riverine landscape	MOLECULAR ECOLOGY																	J., Pinto/H-6177-2019; Pinto, Joao/C-2208-2012; Caputo, Beniamino/I-2880-2015	J., Pinto/0000-0001-8572-7708; Pinto, Joao/0000-0001-8572-7708; Caputo, Beniamino/0000-0002-5650-8773; Conway, David/0000-0002-8711-3037; Nwakanma, Davis/0000-0002-6706-6069; Oriero, Eniyou/0000-0002-7911-6457													0962-1083	1365-294X				SEP	2014	23	18					4574	4589		10.1111/mec.12866	http://dx.doi.org/10.1111/mec.12866								25040079					WOS:000342743400013
J	Stergiopoulos, I; Cordovez, V; Okmen, B; Beenen, HG; Kema, GHJ; De Wit, PJGM				Stergiopoulos, Ioannis; Cordovez, Viviane; Okmen, Bilal; Beenen, Henriek G.; Kema, Gert H. J.; De Wit, Pierre J. G. M.			Positive selection and intragenic recombination contribute to high allelic diversity in effector genes of Mycosphaerella fijiensis, causal agent of the black leaf streak disease of banana	MOLECULAR PLANT PATHOLOGY																	Stergiopoulos, Ioannis/N-5430-2014; de Wit, Pierre J. G.M./CAI-9966-2022; de Wit, Pierre/A-1998-2013	Stergiopoulos, Ioannis/0000-0002-2368-6119; de Wit, Pierre/0000-0002-4208-288X; Cordovez, Viviane/0000-0002-3669-7298; Kema, Gerrit HJ/0000-0002-2732-6911													1464-6722	1364-3703				JUN	2014	15	5					447	460		10.1111/mpp.12104	http://dx.doi.org/10.1111/mpp.12104								24245940					WOS:000335772300003
J	Finn, DS; Zamora-Munoz, C; Murria, C; Sainz-Bariain, M; Alba-Tercedor, J				Finn, Debra S.; Zamora-Munoz, Carmen; Murria, Cesc; Sainz-Bariain, Marta; Alba-Tercedor, Javier			Evidence from recently deglaciated mountain ranges that Baetis alpinus (Ephemeroptera) could lose significant genetic diversity as alpine glaciers disappear	FRESHWATER SCIENCE																	Sáinz-Bariáin, Marta/B-4770-2018; Zamora-Muñoz, Carmen/K-7050-2014; Murria, Cesc/L-4620-2013; Múrria, Cesc/Q-6832-2019; Alba-Tercedor, Javier/C-3679-2015	Sáinz-Bariáin, Marta/0000-0001-9427-3680; Zamora-Muñoz, Carmen/0000-0002-3037-1529; Murria, Cesc/0000-0003-4319-0804; Múrria, Cesc/0000-0003-4319-0804; 													2161-9549	2161-9565				MAR	2014	33	1					207	216		10.1086/674361	http://dx.doi.org/10.1086/674361													WOS:000332322400019
J	van Schaik, J; Kerth, G; Bruyndonckx, N; Christe, P				van Schaik, Jaap; Kerth, Gerald; Bruyndonckx, Nadia; Christe, Philippe			The effect of host social system on parasite population genetic structure: comparative population genetics of two ectoparasitic mites and their bat hosts	BMC EVOLUTIONARY BIOLOGY																	van Schaik, Jaap/H-5180-2019; Christe, Philippe/X-4493-2018	van Schaik, Jaap/0000-0003-4825-7676; Christe, Philippe/0000-0002-8605-7002													1471-2148					JAN 30	2014	14								18	10.1186/1471-2148-14-18	http://dx.doi.org/10.1186/1471-2148-14-18								24479530					WOS:000334379000001
J	Kajtoch, L; Kubisz, D; Gutowski, JM; Babik, W				Kajtoch, Lukasz; Kubisz, Daniel; Gutowski, Jerzy M.; Babik, Wieslaw			Evolutionary units of Coraebus elatus (Coleoptera: Buprestidae) in central and eastern Europe - implications for origin and conservation	INSECT CONSERVATION AND DIVERSITY																	Kajtoch, Łukasz/B-4236-2012	Kajtoch, Łukasz/0000-0001-7345-9400; Babik, Wieslaw/0000-0002-1698-6615; Kubisz, Daniel/0000-0001-8111-922X													1752-458X	1752-4598				JAN	2014	7	1					41	54		10.1111/icad.12031	http://dx.doi.org/10.1111/icad.12031													WOS:000330863500005
J	Plough, LV; Marko, PB				Plough, Louis V.; Marko, Peter B.			Characterization of Microsatellite Loci and Repeat Density in the Gooseneck Barnacle, Pollicipes elegans, Using Next Generation Sequencing	JOURNAL OF HEREDITY																	Plough, Louis/E-1413-2014	Plough, Louis/0000-0001-5572-9649													0022-1503	1465-7333				JAN-FEB	2014	105	1					136	142		10.1093/jhered/est064	http://dx.doi.org/10.1093/jhered/est064								24115106					WOS:000328427800014
J	Winker, K; McCracken, KG; Gibson, DD; Peters, JL				Winker, Kevin; McCracken, Kevin G.; Gibson, Daniel D.; Peters, Jeffrey L.			Heteropatric speciation in a duck, Anas crecca	MOLECULAR ECOLOGY																	Peters, Jeffrey/I-5116-2012; Winker, Kevin/M-2042-2014	Winker, Kevin/0000-0002-8985-8104; Peters, Jeffrey/0000-0002-5920-7976													0962-1083	1365-294X				DEC	2013	22	23					5922	5935		10.1111/mec.12525	http://dx.doi.org/10.1111/mec.12525								24102809					WOS:000327278700015
J	Meiri, M; Lister, AM; Higham, TFG; Stewart, JR; Straus, LG; Obermaier, H; Morales, MRG; Marin-Arroyo, AB; Barnes, I				Meiri, Meirav; Lister, Adrian M.; Higham, Thomas F. G.; Stewart, John R.; Straus, Lawrence G.; Obermaier, Henriette; Gonzalez Morales, Manuel R.; Marin-Arroyo, Ana B.; Barnes, Ian			Late-glacial recolonization and phylogeography of European red deer (Cervus elaphus L.)	MOLECULAR ECOLOGY																	Marín-Arroyo, Ana B./AAT-6209-2020; Stewart, John R./C-1075-2011; Meiri, Meirav/AAS-1450-2020; Higham, Tom/Y-2707-2019; Marín-Arroyo, Ana B./C-4828-2015; Barnes, Ian C/B-8081-2008	Stewart, John R./0000-0002-3506-5264; Higham, Tom/0000-0002-5949-598X; Marín-Arroyo, Ana B./0000-0003-3353-5581; Barnes, Ian C/0000-0001-8322-6918; Lister, Adrian/0000-0002-7985-138X													0962-1083	1365-294X				SEP	2013	22	18					4711	4722		10.1111/mec.12420	http://dx.doi.org/10.1111/mec.12420								23927498					WOS:000324022600009
J	Garcia-Fernandez, A; Iriondo, JM; Escudero, A; Aguilar, JF; Feliner, GN				Garcia-Fernandez, Alfredo; Iriondo, Jose M.; Escudero, Adrian; Fuertes Aguilar, Javier; Nieto Feliner, Gonzalo			GENETIC PATTERNS OF HABITAT FRAGMENTATION AND PAST CLIMATE-CHANGE EFFECTS IN THE MEDITERRANEAN HIGH-MOUNTAIN PLANT ARMERIA CAESPITOSA (PLUMBAGINACEAE)	AMERICAN JOURNAL OF BOTANY																	Zauscher, Stefan/C-3947-2008; García-Fernández, Alfredo/AAE-2520-2022; Aguilar, Javier Fuertes/A-3974-2010; Iriondo, Jose M./B-3112-2008; Escudero, Adrián/H-5046-2015; Garcia, Alfredo/I-2772-2015	Zauscher, Stefan/0000-0002-2290-7178; García-Fernández, Alfredo/0000-0002-7672-9872; Aguilar, Javier Fuertes/0000-0001-5649-4845; Iriondo, Jose M./0000-0003-2710-3889; Escudero, Adrián/0000-0002-1427-5465; Garcia, Alfredo/0000-0002-5185-559X; Nieto Feliner, Gonzalo/0000-0002-7469-4733													0002-9122	1537-2197				AUG	2013	100	8					1641	1650		10.3732/ajb.1200653	http://dx.doi.org/10.3732/ajb.1200653								23857736					WOS:000325173800012
