PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Atanasovska-Stojanovska, A; Popovska, M; Trajkov, D; Spiroski, M				Atanasovska-Stojanovska, A.; Popovska, M.; Trajkov, D.; Spiroski, M.			IL1 cluster gene polymorphisms in macedonian patients with chronic periodontitis	BRATISLAVA MEDICAL JOURNAL-BRATISLAVSKE LEKARSKE LISTY																	Spiroski, Mirko/F-7606-2012; Trajkov, Dejan K./F-7629-2012	Spiroski, Mirko/0000-0001-5559-7981; Trajkov, Dejan K./0000-0003-2710-5710													0006-9248	1336-0345					2013	114	7					380	385		10.4149/BLL_2013_080	http://dx.doi.org/10.4149/BLL_2013_080								23822621					WOS:000322290300004
J	Kamada, S; Moteki, S; Baba, M; Ochiai, K; Masuda, R				Kamada, Shouko; Moteki, Shusaku; Baba, Minoru; Ochiai, Keiji; Masuda, Ryuichi			Genetic Distinctness and Variation in the Tsushima Islands Population of the Japanese Marten, Martes melampus (Carnivora: Mustelidae), Revealed by Microsatellite Analysis	ZOOLOGICAL SCIENCE																															0289-0003					DEC	2012	29	12					827	833		10.2108/zsj.29.827	http://dx.doi.org/10.2108/zsj.29.827								23215974					WOS:000311421000006
J	Madslien, EH; Olsen, JS; Granum, PE; Blatny, JM				Madslien, Elisabeth H.; Olsen, Jaran S.; Granum, Per E.; Blatny, Janet M.			Genotyping of B. licheniformis based on a novel multi-locus sequence typing (MLST) scheme	BMC MICROBIOLOGY																	Madslien, Elisabeth Henie/AAY-6025-2021; Madslien, Elisabeth Henie/A-5564-2013	Blatny, Jan/0000-0001-6261-9157; Madslien, Elisabeth Henie/0000-0002-1161-1208													1471-2180					OCT 10	2012	12								230	10.1186/1471-2180-12-230	http://dx.doi.org/10.1186/1471-2180-12-230								23051848					WOS:000310881000001
J	Dupuis, JR; Roe, AD; Sperling, FAH				Dupuis, Julian R.; Roe, Amanda D.; Sperling, Felix A. H.			Multi-locus species delimitation in closely related animals and fungi: one marker is not enough	MOLECULAR ECOLOGY																	Roe, Amanda/A-3902-2013; Sperling, Felix A.H./H-8376-2012	Sperling, Felix A.H./0000-0001-5148-4226; Roe, Amanda/0000-0003-1502-7276; Dupuis, Julian/0000-0002-6989-9179													0962-1083	1365-294X				SEP	2012	21	18					4422	4436		10.1111/j.1365-294X.2012.05642.x	http://dx.doi.org/10.1111/j.1365-294X.2012.05642.x								22891635					WOS:000308634300004
J	Grujicic, NK; Davidovic, S; Takic, D; Mojsin, M; Stevanovic, M				Grujicic, Natasa Kovacevic; Davidovic, S.; Takic, Dijana; Mojsin, Marija; Stevanovic, Milena			DIRECT PCR AMPLIFICATION OF THE HVSI REGION IN MITOCHONDRIAL DNA FROM BUCCAL CELL SWABS	ARCHIVES OF BIOLOGICAL SCIENCES																		Stevanovic, Milena/0000-0003-4286-7334; Davidovic, Slobodan/0000-0001-9317-6870													0354-4664						2012	64	3					851	858		10.2298/ABS1203851G	http://dx.doi.org/10.2298/ABS1203851G													WOS:000308511300004
J	Sajna, N; Kavar, T; Sustar-Vozlic, J; Kaligaric, M				Sajna, Nina; Kavar, Tatjana; Sustar-Vozlic, Jelka; Kaligaric, Mitja			POPULATION GENETICS OF THE NARROW ENDEMIC HLADNIKIA PASTINACIFOLIA RCHB. (APIACEAE) INDICATES SURVIVAL IN SITU DURING THE PLEISTOCENE	ACTA BIOLOGICA CRACOVIENSIA SERIES BOTANICA																	Sajna, Nina/B-8363-2009; Sajna, Nina/AAZ-6799-2021	Sajna, Nina/0000-0002-7830-5424; 													0001-5296	1898-0295					2012	54	1					84	96		10.2478/v10182-012-0009-8	http://dx.doi.org/10.2478/v10182-012-0009-8													WOS:000311704700009
J	Pu, YY; Kikuchi, A; Moriyasu, Y; Tomaru, M; Jin, Y; Suga, H; Hagiwara, K; Akita, F; Shimizu, T; Netsu, O; Suzuki, N; Uehara-Ichiki, T; Sasaya, T; Wei, TY; Li, Y; Omura, T				Pu, Yingying; Kikuchi, Akira; Moriyasu, Yusuke; Tomaru, Masatoshi; Jin, Yan; Suga, Haruhisa; Hagiwara, Kyoji; Akita, Fusamichi; Shimizu, Takumi; Netsu, Osamu; Suzuki, Nobuhiro; Uehara-Ichiki, Tamaki; Sasaya, Takahide; Wei, Taiyun; Li, Yi; Omura, Toshihiro			Rice Dwarf Viruses with Dysfunctional Genomes Generated in Plants Are Filtered Out in Vector Insects: Implications for the Origin of the Virus	JOURNAL OF VIROLOGY																	Netsu, Osamu/O-1225-2015; Suzuki, Nobuhiro/B-2517-2011; Akita, Fusamichi/C-2034-2015	Suzuki, Nobuhiro/0000-0003-0097-9856; Akita, Fusamichi/0000-0003-0537-6157													0022-538X	1098-5514				MAR	2011	85	6					2975	2979		10.1128/JVI.02147-10	http://dx.doi.org/10.1128/JVI.02147-10								21191024					WOS:000288386500047
J	Huo, YJ; Wan, XR; Wolff, JO; Wang, GM; Thomas, S; Iglay, RB; Leopold, BD; Liu, W				Huo, Ying-jun; Wan, Xin-rong; Wolff, Jerry O.; Wang, Guiming; Thomas, Shawn; Iglay, Raymond B.; Leopold, Bruce D.; Liu, Wei			Multiple paternities increase genetic diversity of offspring in Brandt's voles	BEHAVIOURAL PROCESSES																	Wang, Guiming/O-8925-2019; Wang, Guiming/E-4582-2011	Wang, Guiming/0000-0001-5002-0120; Wang, Guiming/0000-0001-5002-0120													0376-6357	1872-8308				JUL	2010	84	3					745	749		10.1016/j.beproc.2010.05.002	http://dx.doi.org/10.1016/j.beproc.2010.05.002								20457233					WOS:000280019900022
J	Huchard, E; Knapp, LA; Wang, JL; Raymond, M; Cowlishaw, G				Huchard, Elise; Knapp, Leslie A.; Wang, Jinliang; Raymond, Michel; Cowlishaw, Guy			MHC, mate choice and heterozygote advantage in a wild social primate	MOLECULAR ECOLOGY																	Huchard, Elise/G-9072-2011; Raymond, Michel/C-9049-2015	Huchard, Elise/0000-0002-6944-449X; Raymond, Michel/0000-0002-1714-6984													0962-1083	1365-294X				JUN	2010	19	12					2545	2561		10.1111/j.1365-294X.2010.04644.x	http://dx.doi.org/10.1111/j.1365-294X.2010.04644.x								20492522					WOS:000278624000015
J	Stadler, T				Stadler, Tanja			On incomplete sampling under birth-death models and connections to the sampling-based coalescent	JOURNAL OF THEORETICAL BIOLOGY																	Stadler, Tanja/J-4742-2013	Stadler, Tanja/0000-0001-6431-535X													0022-5193	1095-8541				NOV 7	2009	261	1					58	66		10.1016/j.jtbi.2009.07.018	http://dx.doi.org/10.1016/j.jtbi.2009.07.018								19631666					WOS:000274798800007
J	Diezmann, S; Dietrich, FS				Diezmann, Stephanie; Dietrich, Fred S.			Saccharomyces cerevisiae: Population Divergence and Resistance to Oxidative Stress in Clinical, Domesticated and Wild Isolates	PLOS ONE																		Diezmann, Stephanie/0000-0002-9528-1495													1932-6203					APR 24	2009	4	4							e5317	10.1371/journal.pone.0005317	http://dx.doi.org/10.1371/journal.pone.0005317								19390633					WOS:000265514400008
J	Neves, EG; Andrade, SCS; da Silveira, FL; Solferini, VN				Neves, Elizabeth Gerardo; Andrade, Sonia Cristina S.; da Silveira, Fabio Lang; Solferini, Vera Nisaka			Genetic variation and population structuring in two brooding coral species (Siderastrea stellata and Siderastrea radians) from Brazil	GENETICA																	Andrade, Sonia/I-9263-2012; Solferini, Vera/E-9121-2012; Andrade, Sonia CS/F-8267-2014; Andrade, Sonia/GLS-1234-2022; Neves, Elizabeth G./K-2044-2012	Solferini, Vera/0000-0001-6582-1449; Andrade, Sonia CS/0000-0002-1302-5261; Andrade, Sonia/0000-0002-1302-5261; 													0016-6707	1573-6857				MAR	2008	132	3					243	254		10.1007/s10709-007-9168-z	http://dx.doi.org/10.1007/s10709-007-9168-z								17676276					WOS:000252540500003
J	Santos, M				Santos, M.			Evolution of total net fitness in thermal lines: Drosophila subobscura likes it 'warm'	JOURNAL OF EVOLUTIONARY BIOLOGY																	Santos, Mauro/A-8044-2008	Santos, Mauro/0000-0002-6478-6570													1010-061X	1420-9101				NOV	2007	20	6					2361	2370		10.1111/j.1420-9101.2007.01408.x	http://dx.doi.org/10.1111/j.1420-9101.2007.01408.x								17956397					WOS:000250298300027
J	Bruce, MC; Macheso, A; Galinski, MR; Barnwell, JW				Bruce, M. C.; Macheso, A.; Galinski, M. R.; Barnwell, J. W.			Characterization and application of multiple genetic markers for Plasmodium malariae	PARASITOLOGY																															0031-1820	1469-8161				MAY	2007	134		5				637	650		10.1017/S0031182006001958	http://dx.doi.org/10.1017/S0031182006001958								17140466					WOS:000246931400005
J	Brun, R; Balmer, O				Brun, Reto; Balmer, Oliver			New developments in human African trypanosomiasis	CURRENT OPINION IN INFECTIOUS DISEASES																		Balmer, Oliver/0000-0001-7572-7747													0951-7375	1473-6527				OCT	2006	19	5					415	420		10.1097/01.qco.0000244045.93016.b1	http://dx.doi.org/10.1097/01.qco.0000244045.93016.b1								16940863					WOS:000240898600003
J	Licht, HHF; Boomsma, JJ; Aanen, DK				Licht, H. H. De Fine; Boomsma, J. . J. .; Aanen, D. K.			Presumptive horizontal symbiont transmission in the fungus-growing termite Macrotermes natalensis	MOLECULAR ECOLOGY																	Boomsma, Jacobus J/M-2785-2014; de Fine Licht, Henrik Hjarvard/G-3307-2014	Boomsma, Jacobus J/0000-0002-3598-1609; de Fine Licht, Henrik Hjarvard/0000-0003-3326-5729													0962-1083					OCT	2006	15	11					3131	3138		10.1111/j.1365-294X.2006.03008.x	http://dx.doi.org/10.1111/j.1365-294X.2006.03008.x								16968259					WOS:000240440800003
J	Wagner, HH; Werth, S; Kalwij, JM; Bolli, JC; Scheidegger, C				Wagner, Helene H.; Werth, Silke; Kalwij, Jesse M.; Bolli, Jacqueline C.; Scheidegger, Christoph			Modelling forest recolonization by an epiphytic lichen using a landscape genetic approach	LANDSCAPE ECOLOGY																	Wagner, Helene/E-6090-2011; Werth, Silke/AAB-7138-2020; Werth, Silke/I-4757-2012; Kalwij, Jesse M/H-2571-2012; Kalwij, Jesse/AAC-8439-2019; Scheidegger, Christoph/C-6547-2011	Wagner, Helene/0000-0001-6261-5922; Werth, Silke/0000-0002-4981-7850; Kalwij, Jesse M/0000-0002-8685-9603; Kalwij, Jesse/0000-0002-8685-9603; Scheidegger, Christoph/0000-0003-3713-5331													0921-2973	1572-9761				AUG	2006	21	6					849	865		10.1007/s10980-005-5567-7	http://dx.doi.org/10.1007/s10980-005-5567-7													WOS:000239484200006
J	Wang, ZS; An, SQ; Liu, H; Feng, J; Zhang, F; Leng, X				Wang, Zhongsheng; An, Shuqing; Liu, Hong; Feng, Jue; Zhang, Fan; Leng, Xin			Effect of stand age and management regime on genetic diversity of Thuidium cymbifolium in western China	BIOLOGICAL CONSERVATION																															0006-3207	1873-2917				MAY	2006	129	4					551	557		10.1016/j.biocon.2005.11.022	http://dx.doi.org/10.1016/j.biocon.2005.11.022													WOS:000237878900012
J	Ying, BW; Wei, YG; Sun, XM; Hou, YP				Ying, BW; Wei, YG; Sun, XM; Hou, YP			STR data for the AmpFlSTR profiler plus from Western China	JOURNAL OF FORENSIC SCIENCES																	Ying, Binwu/AAB-5934-2022; Hou, Yiping/H-9232-2018	Hou, Yiping/0000-0003-4254-2388													0022-1198	1556-4029				MAY	2005	50	3					716	717											15932117					WOS:000228818800041
J	Kosman, E				Kosman, E			Measure of multilocus correlation as a new parameter for study of plant pathogen populations	PHYTOPATHOLOGY																	Kosman, Evsey/AAB-8207-2022	Kosman, Evsey/0000-0002-6121-063X													0031-949X					DEC	2003	93	12					1464	1470		10.1094/PHYTO.2003.93.12.1464	http://dx.doi.org/10.1094/PHYTO.2003.93.12.1464								18943609					WOS:000186791400001
J	Silva-Montellano, A; Eguiarte, LE				Silva-Montellano, A; Eguiarte, LE			Geographic patterns in the reproductive ecology of Agave lechuguilla (Agavaceae) in the Chihuahuan Desert. II. Genetic variation, differentiation, and inbreeding estimates	AMERICAN JOURNAL OF BOTANY																															0002-9122	1537-2197				MAY	2003	90	5					700	706		10.3732/ajb.90.5.700	http://dx.doi.org/10.3732/ajb.90.5.700								21659165					WOS:000183133400005
J	Mohle, M				Mohle, M			Forward and backward diffusion approximations for haploid exchangeable population models	STOCHASTIC PROCESSES AND THEIR APPLICATIONS																		Mohle, Martin/0000-0003-3078-4777													0304-4149	1879-209X				SEP	2001	95	1					133	149		10.1016/S0304-4149(01)00093-X	http://dx.doi.org/10.1016/S0304-4149(01)00093-X													WOS:000170525400007
J	Dodson, SV; Maurer, JJ; Holt, PS; Lee, MD				Dodson, SV; Maurer, JJ; Holt, PS; Lee, MD			Temporal changes in the population genetics of Salmonella pullorum	AVIAN DISEASES																															0005-2086	1938-4351				OCT-DEC	1999	43	4					685	695		10.2307/1592738	http://dx.doi.org/10.2307/1592738								10611985					WOS:000084332300007
J	Tessier, N; Bernatchez, L				Tessier, N; Bernatchez, L			Stability of population structure and genetic diversity across generations assessed by microsatellites among sympatric populations of landlocked Atlantic salmon (Salmo salar L.)	MOLECULAR ECOLOGY																		Bernatchez, Louis/0000-0002-8085-9709													0962-1083					FEB	1999	8	2					169	179		10.1046/j.1365-294X.1999.00547.x	http://dx.doi.org/10.1046/j.1365-294X.1999.00547.x													WOS:000078792300001
J	Eichler, EE; Nelson, DL				Eichler, EE; Nelson, DL			Genetic variation and evolutionary stability of the FMR1 CGG repeat in six closed human populations	AMERICAN JOURNAL OF MEDICAL GENETICS					7th International Workshop on the Fragile X and X-Linked Mental Retardation	AUG 02-05, 1995	UNIV TROMSO, TROMSO, NORWAY	Univ Tromso, Reg Hosp Tromso	UNIV TROMSO																						0148-7299					JUL 12	1996	64	1					220	225		10.1002/(SICI)1096-8628(19960712)64:1<220::AID-AJMG40>3.0.CO;2-M	http://dx.doi.org/10.1002/(SICI)1096-8628(19960712)64:1<220::AID-AJMG40>3.0.CO;2-M								8826480					WOS:A1996UU99800068
J	Ivanova, R; Naoumova, E; Lepage, V; Djoulah, S; Yordanov, Y; Loste, MN; Charron, D				Ivanova, R; Naoumova, E; Lepage, V; Djoulah, S; Yordanov, Y; Loste, MN; Charron, D			HLA-DRB1, DQA1, DQB1 DNA polymorphism in the Bulgarian population	TISSUE ANTIGENS																															0001-2815					FEB	1996	47	2					122	126		10.1111/j.1399-0039.1996.tb02524.x	http://dx.doi.org/10.1111/j.1399-0039.1996.tb02524.x								8851725					WOS:A1996TY42200005
J	VANPIJLEN, IA; AMOS, B; BURKE, T				VANPIJLEN, IA; AMOS, B; BURKE, T			PATTERNS OF GENETIC-VARIABILITY AT INDIVIDUAL MINISATELLITE LOCI IN MINKE WHALE BALAENOPTERA-ACUTOROSTRATA POPULATIONS FROM 3 DIFFERENT OCEANS	MOLECULAR BIOLOGY AND EVOLUTION																	Burke, Terry/B-3196-2011	Burke, Terry/0000-0003-3848-1244													0737-4038					MAY	1995	12	3					459	472											7739388					WOS:A1995QU32000011
J	PUTERKA, GJ; BLACK, WC; STEINER, WM; BURTON, RL				PUTERKA, GJ; BLACK, WC; STEINER, WM; BURTON, RL			GENETIC-VARIATION AND PHYLOGENETIC-RELATIONSHIPS AMONG WORLDWIDE COLLECTIONS OF THE RUSSIAN WHEAT APHID, DIURAPHIS-NOXIA (MORDVILKO), INFERRED FROM ALLOZYME AND RAPD-PCR MARKERS	HEREDITY																															0018-067X	1365-2540				JUN	1993	70		6				604	618		10.1038/hdy.1993.87	http://dx.doi.org/10.1038/hdy.1993.87								8335479					WOS:A1993LF37500006
J	PHELAN, JP				PHELAN, JP			GENETIC-VARIABILITY AND RODENT MODELS OF HUMAN AGING	EXPERIMENTAL GERONTOLOGY																															0531-5565	1873-6815					1992	27	2					147	159		10.1016/0531-5565(92)90039-3	http://dx.doi.org/10.1016/0531-5565(92)90039-3								1521591					WOS:A1992HM21400001
J	SEARLE, SR				SEARLE, SR			HENDERSON,C.R., THE STATISTICIAN - AND HIS CONTRIBUTIONS TO VARIANCE-COMPONENTS ESTIMATION	JOURNAL OF DAIRY SCIENCE																															0022-0302	1525-3198				NOV	1991	74	11					4035	4044		10.3168/jds.S0022-0302(91)78599-8	http://dx.doi.org/10.3168/jds.S0022-0302(91)78599-8								1757641					WOS:A1991GP16400046
J	Ivanov, HY; Grigorova, D; Lauschke, VM; Velinov, B; Stoychev, K; Kyosovska, G; Shopov, P				Ivanov, Hristo Y.; Grigorova, Denitsa; Lauschke, Volker M.; Velinov, Branimir; Stoychev, Kaloyan; Kyosovska, Gergana; Shopov, Peter			CYP2C19 and CYP2D6 Genotypes and Metabolizer Status Distribution in a Bulgarian Psychiatric Cohort	JOURNAL OF PERSONALIZED MEDICINE																	Lauschke, Volker/O-3014-2017	Lauschke, Volker/0000-0002-1140-6204; Grigorova, Denitsa/0000-0002-8426-0576														2075-4426				JUL	2022	12	7							1187	10.3390/jpm12071187	http://dx.doi.org/10.3390/jpm12071187								35887684					WOS:000831448000001
J	Adam, V; Banfai, Z; Sumegi, K; Buki, G; Szabo, A; Magyari, L; Miseta, A; Kasler, M; Melegh, B				Adam, Valerian; Banfai, Zsolt; Sumegi, Katalin; Buki, Gergely; Szabo, Andras; Magyari, Lili; Miseta, Attila; Kasler, Miklos; Melegh, Bela			Genome-Wide Marker Data-Based Comparative Population Analysis of Szeklers From Korond, Transylvania, and From Transylvania Living Non-Szekler Hungarians	FRONTIERS IN GENETICS																																1664-8021				MAR 28	2022	13								841769	10.3389/fgene.2022.841769	http://dx.doi.org/10.3389/fgene.2022.841769								35419037					WOS:000783429000001
J	Pakstis, AJ; Gandotra, N; Speed, WC; Murtha, M; Scharfe, C; Kidd, KK				Pakstis, Andrew J.; Gandotra, Neeru; Speed, William C.; Murtha, Michael; Scharfe, Curt; Kidd, Kenneth K.			The population genetics characteristics of a 90 locus panel of microhaplotypes	HUMAN GENETICS																															0340-6717	1432-1203				DEC	2021	140	12					1753	1773		10.1007/s00439-021-02382-0	http://dx.doi.org/10.1007/s00439-021-02382-0		OCT 2021						34643790					WOS:000706935900002
J	Andersen, J; Havill, N; Caccone, A; Elkinton, J				Andersen, Jeremy; Havill, Nathan; Caccone, Adalgisa; Elkinton, Joseph			Four times out of Europe: Serial invasions of the winter moth, Operophtera brumata, to North America	MOLECULAR ECOLOGY																		Havill, Nathan/0000-0002-4004-8266; Elkinton, Joseph/0000-0001-9874-0426; Andersen, Jeremy/0000-0002-9273-6490													0962-1083	1365-294X				JUL	2021	30	14					3439	3452		10.1111/mec.15983	http://dx.doi.org/10.1111/mec.15983		JUN 2021						34033202					WOS:000661059700001
J	Kheirabadi, MN; Dhami, MK; Fekrat, L; Lashkari, M; Pramual, P				Kheirabadi, Morteza Nezam; Dhami, Manpreet K.; Fekrat, Lida; Lashkari, Mohammadreza; Pramual, Pairot			Genetic structure and diversity of the common pistachio psylla, Agonoscena pistaciae Burckhardt & Lauterer, (Hemiptera: Aphalaridae) in Iran	NORTH-WESTERN JOURNAL OF ZOOLOGY																	fekrat, Lida/A-2693-2016; Pramual, Pairot/AFE-4850-2022; Lashkari, Mohammadreza/GQH-3034-2022; Pramual, Pairot/AAG-8850-2022	fekrat, Lida/0000-0002-5189-9488; Lashkari, Mohammadreza/0000-0002-1045-4255; 													1584-9074	1842-6441				JUN	2021	17	1					14	23	e211201															WOS:000700792800003
J	Liu, C; Zhang, J; Liu, SG; Song, PQ; Guan, Y; Shan, BB; Li, Y; Lin, LS				Liu, Cheng; Zhang, Jing; Liu, Shigang; Song, Puqing; Guan, Ying; Shan, Binbin; Li, Yuan; Lin, Longshan			Genetic diversity of the yellowfin seabream, Acanthopagrus latus (Actinopterygii: Perciformes: Sparidae)-An enhancement species in Dongshan Bay	ACTA ICHTHYOLOGICA ET PISCATORIA																		Liu, Cheng/0000-0002-1282-2621													0137-1592	1734-1515					2021	51	3					281	287		10.3897/aiep.51.66894	http://dx.doi.org/10.3897/aiep.51.66894													WOS:000695207400011
J	Edgington, MP; Harvey-Samuel, T; Alphey, L				Edgington, Matthew P.; Harvey-Samuel, Tim; Alphey, Luke			Split drive killer-rescue provides a novel threshold-dependent gene drive	SCIENTIFIC REPORTS																															2045-2322					DEC 25	2020	10	1							20520	10.1038/s41598-020-77544-7	http://dx.doi.org/10.1038/s41598-020-77544-7								33239631					WOS:000596296000007
