PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Aoki, Y; Zaitsu, Y; Kurita, M; Phillips, RA; Tadano, R				Aoki, Yuna; Zaitsu, Yosuke; Kurita, Masanori; Phillips, Richard A.; Tadano, Ryo			Genetic diversity and structure of captive gentoo penguin populations in Japan	ZOO BIOLOGY																															0733-3188	1098-2361				MAY	2022	41	3					218	225		10.1002/zoo.21666	http://dx.doi.org/10.1002/zoo.21666		DEC 2021						34970775					WOS:000736473500001
J	Ruzzante, L; Feron, R; Reijnders, MJMF; Thiebaut, A; Waterhouse, RM				Ruzzante, Livio; Feron, Romain; Reijnders, Maarten J. M. F.; Thiebaut, Antonin; Waterhouse, Robert M.			Functional Constraints on Insect Immune System Components Govern Their Evolutionary Trajectories	MOLECULAR BIOLOGY AND EVOLUTION																	Waterhouse, Robert M/A-1858-2010; Thiébaut, Antonin/AAR-7016-2020; Ruzzante, Livio/AAX-3468-2020	Waterhouse, Robert M/0000-0003-4199-9052; Thiébaut, Antonin/0000-0002-7587-5587; Ruzzante, Livio/0000-0002-8693-8678; Feron, Romain/0000-0001-5893-6184													0737-4038	1537-1719				JAN 7	2022	39	1							msab352	10.1093/molbev/msab352	http://dx.doi.org/10.1093/molbev/msab352		DEC 2021						34893861					WOS:000771141500064
J	Tang, LS; Gu, XH; Wang, JH; Ni, XF; Zhou, KF; Li, L				Tang, Li-Shan; Gu, Xiao-Hong; Wang, Jia-Hui; Ni, Xue-Feng; Zhou, Ke-Fu; Li, Liang			Morphological and molecular characterization of Paraleptus chiloscyllii Yin & Zhang, 1983 (Nematoda: Physalopteridae) from the brownbanded bambooshark Chiloscyllium punctatum Muller & Henle (Elasmobranchii: Orectolobiformes)	PARASITOLOGY INTERNATIONAL																															1383-5769	1873-0329				APR	2022	87								102511	10.1016/j.parint.2021.102511	http://dx.doi.org/10.1016/j.parint.2021.102511		NOV 2021						34781011					WOS:000720549700002
J	Zhang, XP; He, GL; Li, WH; Wang, YF; Li, X; Chen, Y; Qu, QY; Wang, Y; Xi, HJ; Wang, CC; Wen, YF				Zhang, Xianpeng; He, Guanglin; Li, Wenhui; Wang, Yunfeng; Li, Xin; Chen, Ying; Qu, Quanying; Wang, Ying; Xi, Huanjiu; Wang, Chuan-Chao; Wen, Youfeng			Genomic Insight Into the Population Admixture History of Tungusic-Speaking Manchu People in Northeast China	FRONTIERS IN GENETICS																	Wang, Chuan-Chao/AGY-2940-2022	Wang, Chuan-Chao/0000-0003-4630-5232														1664-8021				SEP 30	2021	12								754492	10.3389/fgene.2021.754492	http://dx.doi.org/10.3389/fgene.2021.754492								34659368					WOS:000708459800001
J	Sutthiphai, T; Damchuay, K; Neupane, RC; Longya, A; Sriwongchai, T; Songkumarn, P; Parinthawong, N; Darwell, K; Jantasuriyarat, C				Sutthiphai, Thanathip; Damchuay, Katanyutita; Neupane, Ram Chandra; Longya, Apinya; Sriwongchai, Tanee; Songkumarn, Pattavipha; Parinthawong, Nonglak; Darwell, Kulchana; Jantasuriyarat, Chatchawan			Genetic variation of avirulence genes (AVR-Pi9, AVR-Pik, AVR-Pita1) and genetic diversity of rice blast fungus, Pyricularia oryzae, in Thailand	PLANT PATHOLOGY																	Parinthawong, Nonglak/AGH-4930-2022; Longya, Apinya/ACT-2364-2022														0032-0862	1365-3059				FEB	2022	71	2					322	333		10.1111/ppa.13460	http://dx.doi.org/10.1111/ppa.13460		SEP 2021											WOS:000692568700001
J	Jones, DP; Stumpf, KJ				Jones, Daniel P.; Stumpf, Katie J.			Genetic structuring of Eastern Phoebes (Sayornis phoebe) at a migratory stopover site	WILSON JOURNAL OF ORNITHOLOGY																															1559-4491	1938-5447				SEP	2021	133	3					435	442		10.1676/20-00083	http://dx.doi.org/10.1676/20-00083													WOS:000790326800007
J	Ambrose, L; Ortiz-Barrientos, D; Cooper, RD; Lobo, NF; Burkot, TR; Russell, TL; Beebe, NW				Ambrose, Luke; Ortiz-Barrientos, Daniel; Cooper, Robert D.; Lobo, Neil F.; Burkot, Thomas R.; Russell, Tanya L.; Beebe, Nigel W.			Gene flow between island populations of the malaria mosquito, Anopheles hinesorum, may have contributed to the spread of divergent host preference phenotypes	EVOLUTIONARY APPLICATIONS																	Ortiz-Barrientos, Daniel/N-3294-2019; Beebe, Nigel W/C-5610-2008	Ortiz-Barrientos, Daniel/0000-0002-7493-416X; Beebe, Nigel W/0000-0003-2877-0691; Ambrose, Luke/0000-0003-4048-9616													1752-4571					SEP	2021	14	9					2244	2257		10.1111/eva.13288	http://dx.doi.org/10.1111/eva.13288		AUG 2021						34603496					WOS:000687133500001
J	Zhang, K; Song, F; Wang, SS; Wei, XW; Gu, HY; Xie, MK; Zhou, YX; Luo, HB				Zhang, Ke; Song, Feng; Wang, Shuangshuang; Wei, Xiaowen; Gu, Haoyu; Xie, Mingkun; Zhou, Yuxiang; Luo, Haibo			Evaluation of the AGCU Expressmarker 30 Kit composed of 31 loci for forensic application	FORENSIC SCIENCE INTERNATIONAL																															0379-0738	1872-6283				JUL	2021	324								110849	10.1016/j.forsciint.2021.110849	http://dx.doi.org/10.1016/j.forsciint.2021.110849		MAY 2021						34030000					WOS:000660115200001
J	Bura, E; Li, B; Li, LX; Nachtsheim, C; Pena, D; Setodji, C; Weiss, RE				Bura, Efstathia; Li, Bing; Li, Lexin; Nachtsheim, Christopher; Pena, Daniel; Setodji, Claude; Weiss, Robert E.			A Conversation with Dennis Cook	STATISTICAL SCIENCE																															0883-4237	2168-8745				MAY	2021	36	2					328	337		10.1214/20-STS801	http://dx.doi.org/10.1214/20-STS801													WOS:000679281400013
J	Ekblom, R; Aronsson, M; Elsner-Gearing, F; Johansson, M; Fountain, T; Persson, J				Ekblom, Robert; Aronsson, Malin; Elsner-Gearing, Franziska; Johansson, Malin; Fountain, Toby; Persson, Jens			Sample identification and pedigree reconstruction in Wolverine (Gulo gulo) using SNP genotyping of non-invasive samples	CONSERVATION GENETICS RESOURCES																		Persson, Jens/0000-0003-1405-7561; Ekblom, Robert/0000-0003-2222-1966													1877-7252	1877-7260				SEP	2021	13	3					261	274		10.1007/s12686-021-01208-5	http://dx.doi.org/10.1007/s12686-021-01208-5		APR 2021											WOS:000642384800001
J	Garcia-Ulloa, M; Escalante, AE; Moreno-Letelier, A; Eguiarte, LE; Souza, V				Garcia-Ulloa, Manuel, II; Elena Escalante, Ana; Moreno-Letelier, Alejandra; Eguiarte, Luis E.; Souza, Valeria			Evolutionary Rescue of an Environmental Pseudomonas otitidis in Response to Anthropogenic Perturbation	FRONTIERS IN MICROBIOLOGY																																1664-302X				JAN 18	2021	11								563885	10.3389/fmicb.2020.563885	http://dx.doi.org/10.3389/fmicb.2020.563885								33552002					WOS:000614157200001
J	Sheng, JJ; Yan, M; Wang, J; Zhao, LL; Zhou, FS; Hu, ZL; Jin, SR; Diao, Y				Sheng, Jiajing; Yan, Mi; Wang, Jia; Zhao, Lingling; Zhou, Fasong; Hu, Zhongli; Jin, Surong; Diao, Ying			The complete chloroplast genome sequences of five Miscanthus species, and comparative analyses with other grass plastomes	INDUSTRIAL CROPS AND PRODUCTS																															0926-6690	1872-633X				APR	2021	162								113248	10.1016/j.indcrop.2021.113248	http://dx.doi.org/10.1016/j.indcrop.2021.113248		JAN 2021											WOS:000624637200001
J	Covarrubias, S; Gonzalez, C; Gutierrez-Rodriguez, C				Covarrubias, S.; Gonzalez, C.; Gutierrez-Rodriguez, C.			Effects of natural and anthropogenic features on functional connectivity of anurans: a review of landscape genetics studies in temperate, subtropical and tropical species	JOURNAL OF ZOOLOGY																	; Gutierrez-Rodriguez, Carla/E-1559-2015	Covarrubias, Sara/0000-0003-0832-8521; Gonzalez, Clementina/0000-0003-2048-069X; Gutierrez-Rodriguez, Carla/0000-0002-7142-4164													0952-8369	1469-7998				MAR	2021	313	3					159	171		10.1111/jzo.12851	http://dx.doi.org/10.1111/jzo.12851		NOV 2020											WOS:000590121900001
J	Piccinali, RV; Fronza, G; Mougabure-Cueto, GA; Toloza, AC				Piccinali, Romina, V; Fronza, Georgina; Mougabure-Cueto, Gaston A.; Toloza, Ariel C.			Genetic structure of deltamethrin-resistant populations ofTriatoma infestans(Hemiptera: Reduviidae) in the Gran Chaco	PARASITOLOGY RESEARCH																		Piccinali, Romina/0000-0003-3198-6039													0932-0113	1432-1955				OCT	2020	119	10					3305	3313		10.1007/s00436-020-06789-y	http://dx.doi.org/10.1007/s00436-020-06789-y		JUL 2020						32651636					WOS:000547238700002
J	Lorenzana, G; Heidtmann, L; Haag, T; Ramalho, E; Dias, G; Hrbek, T; Farias, I; Eizirik, E				Lorenzana, Gustavo; Heidtmann, Laura; Haag, Taiana; Ramalho, Emiliano; Dias, Guilherme; Hrbek, Tomas; Farias, Izeni; Eizirik, Eduardo			Large-scale assessment of genetic diversity and population connectivity of Amazonian jaguars (Panthera onca) provides a baseline for their conservation and monitoring in fragmented landscapes	BIOLOGICAL CONSERVATION																	Hrbek, Tomas/J-6988-2012; Eizirik, Eduardo/K-8034-2012; Lorenzana, Gustavo/AAD-7505-2020	Hrbek, Tomas/0000-0003-3239-7068; Eizirik, Eduardo/0000-0002-9658-0999; Lorenzana, Gustavo/0000-0003-3980-1908													0006-3207	1873-2917				FEB	2020	242								108417	10.1016/j.biocon.2020.108417	http://dx.doi.org/10.1016/j.biocon.2020.108417													WOS:000517855100023
J	Byars, SG; Voskarides, K				Byars, Sean G.; Voskarides, Konstantinos			Antagonistic Pleiotropy in Human Disease	JOURNAL OF MOLECULAR EVOLUTION																	Voskarides, Konstantinos/A-4669-2013	Voskarides, Konstantinos/0000-0002-3705-3451													0022-2844	1432-1432				JAN	2020	88	1			SI		12	25		10.1007/s00239-019-09923-2	http://dx.doi.org/10.1007/s00239-019-09923-2		DEC 2019						31863128					WOS:000503750300002
J	Cohen, JI				Cohen, James I.			The conservation genomics of the endangered distylous gypsophile Oreocarya crassipes (Boraginaceae)	CONSERVATION GENETICS																		Cohen, James/0000-0002-4755-7370													1566-0621	1572-9737				DEC	2019	20	6					1315	1328		10.1007/s10592-019-01212-1	http://dx.doi.org/10.1007/s10592-019-01212-1													WOS:000491084800009
J	Vera-Arias, CA; Castro, LE; Gomez-Obando, J; Saenz, FE				Vera-Arias, Claudia A.; Enrique Castro, L.; Gomez-Obando, Javier; Saenz, Fabian E.			Diverse origin of Plasmodium falciparum in northwest Ecuador	MALARIA JOURNAL																																1475-2875				JUL 26	2019	18								251	10.1186/s12936-019-2891-y	http://dx.doi.org/10.1186/s12936-019-2891-y								31349843					WOS:000477610000003
J	Bansal, V				Bansal, Vikas			Integrating read-based and population-based phasing for dense and accurate haplotyping of individual genomes	BIOINFORMATICS					Biennial Joint Meeting of the 27th Annual Conference on Intelligent Systems for Molecular Biology (ISMB) / 18th European Conference on Computational Biology (ECCB)	JUL 21-25, 2019	Basel, SWITZERLAND																								1367-4803	1460-2059				JUL 15	2019	35	14					I242	I248		10.1093/bioinformatics/btz329	http://dx.doi.org/10.1093/bioinformatics/btz329								31510646					WOS:000477703600028
J	Zhang, YY; Zhang, MY; Hu, YM; Zhuang, X; Xu, WQ; Li, PF; Wang, ZS				Zhang, Yunyan; Zhang, Mengyuan; Hu, Yimin; Zhuang, Xin; Xu, Wuqin; Li, Pengfu; Wang, Zhongsheng			Mining and characterization of novel EST-SSR markers of Parrotia subaequalis (Hamamelidaceae) from the first Illumina-based transcriptome datasets	PLOS ONE																		ZHUANG, XIN/0000-0002-1626-2043; Wang, Zhongsheng/0000-0002-7022-8516													1932-6203					MAY 6	2019	14	5							e0215874	10.1371/journal.pone.0215874	http://dx.doi.org/10.1371/journal.pone.0215874								31059560					WOS:000466886300015
J	Gibbons, JW; Lovich, JE				Gibbons, J. Whitfield; Lovich, Jeffrey E.			Where Has Turtle Ecology Been, and Where Is It Going?	HERPETOLOGICA																															0018-0831	1938-5099				MAR	2019	75	1					4	20		10.1655/0018-0831-075.1.4	http://dx.doi.org/10.1655/0018-0831-075.1.4													WOS:000460437800002
J	Jayaraman, J; Kirgizova, V; Di, D; Johnson, C; Jiang, W; Traherne, JA				Jayaraman, Jyothi; Kirgizova, Vitalina; Di, Da; Johnson, Christopher; Jiang, Wei; Traherne, James A.			qKAT: Quantitative Semi-automated Typing of Killer-cell Immunoglobulin-like Receptor Genes	JOVE-JOURNAL OF VISUALIZED EXPERIMENTS																		DI, DA/0000-0002-4283-1940; Jiang, Wei/0000-0002-6119-3331													1940-087X					MAR	2019		145							e58646	10.3791/58646	http://dx.doi.org/10.3791/58646								30907867					WOS:000462909500018
J	Bernard, A; Barreneche, T; Lheureux, F; Dirlewanger, E				Bernard, Anthony; Barreneche, Teresa; Lheureux, Fabrice; Dirlewanger, Elisabeth			Analysis of genetic diversity and structure in a worldwide walnut (Juglans regia L.) germplasm using SSR markers	PLOS ONE																	Lheureux, Fabrice/ABH-6450-2020	BARRENECHE, Teresa/0000-0002-7852-1418; Dirlewanger, Elisabeth/0000-0003-3244-5197													1932-6203					NOV 27	2018	13	11							e0208021	10.1371/journal.pone.0208021	http://dx.doi.org/10.1371/journal.pone.0208021								30481202					WOS:000451440000036
J	Huml, JV; Taylor, MI; Harris, WE; Sen, R; Ellis, JS				Huml, J. Vanessa; Taylor, Martin I.; Harris, W. Edwin; Sen, Robin; Ellis, Jonathan S.			Neutral variation does not predict immunogenetic variation in the European grayling (Thymallus thymallus)-implications for management	MOLECULAR ECOLOGY																	Sen, Robin/G-3263-2011	Sen, Robin/0000-0002-1914-2178; Harris, Edwin/0000-0002-9038-8656													0962-1083	1365-294X				NOV	2018	27	21					4157	4173		10.1111/mec.14864	http://dx.doi.org/10.1111/mec.14864								30194888					WOS:000449800900002
J	Liu, Y; Liu, SM; Yeh, CF; Zhang, N; Chen, GL; Que, PJ; Dong, L; Li, SH				Liu, Yang; Liu, Simin; Yeh, Chia-Fen; Zhang, Nan; Chen, Guoling; Que, Pinjia; Dong, Lu; Li, Shou-hsien			The first set of universal nuclear protein-coding loci markers for avian phylogenetic and population genetic studies	SCIENTIFIC REPORTS																		Liu, Yang/0000-0003-4580-5518													2045-2322					OCT 24	2018	8								15723	10.1038/s41598-018-33646-x	http://dx.doi.org/10.1038/s41598-018-33646-x								30356056					WOS:000448109000048
J	Dool, SE; Kunzel, S; Haase, M; Picker, MD; Eberhard, MJB				Dool, Serena E.; Kuenzel, Sven; Haase, Martin; Picker, Mike D.; Eberhard, Monika J. B.			Variable Molecular Markers for the Order Mantophasmatodea (Insecta)	JOURNAL OF HEREDITY																	Haase, Martin/G-5034-2012; Dool, Serena/R-9831-2019	Haase, Martin/0000-0002-9281-8752; Dool, Serena/0000-0003-4728-4154; Eberhard, Monika/0000-0001-6467-212X													0022-1503	1465-7333				JUN	2018	109	4					477	483		10.1093/jhered/esx109	http://dx.doi.org/10.1093/jhered/esx109								29206981					WOS:000432311600014
J	Camelier, P; Menezes, NA; Costa-Silva, GJ; Oliveira, C				Camelier, Priscila; Menezes, Naercio Aquino; Costa-Silva, Guilherme Jose; Oliveira, Claudio			Molecular and morphological data of the freshwater fish Glandulocauda melanopleura (Characiformes: Characidae) provide evidences of river captures and local differentiation in the Brazilian Atlantic Forest	PLOS ONE																	de Assis Cardoso, Priscila Camelier/W-3740-2017; Menezes, Naercio A./K-8763-2013; Oliveira, Claudio/D-7713-2012	de Assis Cardoso, Priscila Camelier/0000-0002-1228-0076; Menezes, Naercio A./0000-0002-9634-6051; Oliveira, Claudio/0000-0002-7010-8880													1932-6203					MAR 26	2018	13	3							e0194247	10.1371/journal.pone.0194247	http://dx.doi.org/10.1371/journal.pone.0194247								29579069					WOS:000428351800024
J	Roessler, K; Bousios, A; Meca, E; Gaut, BS				Roessler, Kyria; Bousios, Alexandros; Meca, Esteban; Gaut, Brandon S.			Modeling Interactions between Transposable Elements and the Plant Epigenetic Response: A Surprising Reliance on Element Retention	GENOME BIOLOGY AND EVOLUTION																	Meca, Esteban/H-6058-2015	Meca, Esteban/0000-0001-8258-7818; Bousios, Alexandros/0000-0002-8005-6949													1759-6653					MAR	2018	10	3					803	815		10.1093/gbe/evy043	http://dx.doi.org/10.1093/gbe/evy043								29608716					WOS:000429483700010
B	Moratorio, G; Vignuzzi, M		Jackson, WT; Coyne, CB		Moratorio, Gonzalo; Vignuzzi, Marco			Viral Population Dynamics and Sequence Space	ENTEROVIRUSES: OMICS, MOLECULAR BIOLOGY, AND CONTROL																																	978-1-910190-74-6; 978-1-910190-73-9				2018							69	92		10.21775/9781910190739.05	http://dx.doi.org/10.21775/9781910190739.05	10.21775/9781910190739												WOS:000424286500006
J	Huang, J; Chen, RH; Li, XG				Huang, Jian; Chen, Ruihong; Li, Xingang			Comparative Analysis of the Complete Chloroplast Genome of Four Known Ziziphus Species	GENES																																2073-4425				DEC	2017	8	12							340	10.3390/genes8120340	http://dx.doi.org/10.3390/genes8120340								29186778					WOS:000419212400001
J	Jordan, R; Hoffmann, AA; Dillon, SK; Prober, SM				Jordan, Rebecca; Hoffmann, Ary A.; Dillon, Shannon K.; Prober, Suzanne M.			Evidence of genomic adaptation to climate in Eucalyptus microcarpa: Implications for adaptive potential to projected climate change	MOLECULAR ECOLOGY																	Prober, Suzanne/G-6465-2010; Hoffmann, Ary/R-2972-2019	Prober, Suzanne/0000-0002-6518-239X; Hoffmann, Ary/0000-0001-9497-7645; Dillon, shannon/0000-0003-2277-9724													0962-1083	1365-294X				NOV	2017	26	21					6002	6020		10.1111/mec.14341	http://dx.doi.org/10.1111/mec.14341								28862778					WOS:000415362500011
J	Qi, HG; Song, K; Li, CY; Wang, W; Li, BS; Li, L; Zhang, GF				Qi, Haigang; Song, Kai; Li, Chunyan; Wang, Wei; Li, Busu; Li, Li; Zhang, Guofan			Construction and evaluation of a high-density SNP array for the Pacific oyster (Crassostrea gigas)	PLOS ONE																	li, li/GPX-3938-2022; LI, LI/GVS-5344-2022														1932-6203					MAR 22	2017	12	3							e0174007	10.1371/journal.pone.0174007	http://dx.doi.org/10.1371/journal.pone.0174007								28328985					WOS:000399094700042
J	Early, AM; Arguello, JR; Cardoso-Moreira, M; Gottipati, S; Grenier, JK; Clark, AG				Early, Angela M.; Arguello, J. Roman; Cardoso-Moreira, Margarida; Gottipati, Srikanth; Grenier, Jennifer K.; Clark, Andrew G.			Survey of Global Genetic Diversity Within the Drosophila Immune System	GENETICS																	Cardoso-Moreira, Margarida/L-8294-2019	Cardoso-Moreira, Margarida/0000-0001-6639-3597; Clark, Andrew/0000-0001-7159-8511; Arguello, J. Roman/0000-0001-7353-6023													0016-6731	1943-2631				JAN	2017	205	1					353	+		10.1534/genetics.116.195016	http://dx.doi.org/10.1534/genetics.116.195016								27815361					WOS:000393677300024
J	Wilkins, MR; Karaardic, H; Vortman, Y; Parchman, TL; Albrecht, T; Petrzelkova, A; Ozkan, L; Pap, PL; Hubbard, JK; Hund, AK; Safran, RJ				Wilkins, M. R.; Karaardic, H.; Vortman, Y.; Parchman, T. L.; Albrecht, T.; Petrzelkova, A.; Ozkan, L.; Pap, P. L.; Hubbard, J. K.; Hund, A. K.; Safran, R. J.			Phenotypic differentiation is associated with divergent sexual selection among closely related barn swallow populations	JOURNAL OF EVOLUTIONARY BIOLOGY																	Karaardıç, Hakan/AAU-8732-2021; Albrecht, Tomas/A-1130-2011	Karaardıç, Hakan/0000-0001-9839-4201; Albrecht, Tomas/0000-0002-9213-0034; Wilkins, Matthew/0000-0002-3162-6749; Hubbard, Joanna/0000-0002-7234-8001													1010-061X	1420-9101				DEC	2016	29	12					2410	2421		10.1111/jeb.12965	http://dx.doi.org/10.1111/jeb.12965								27538265					WOS:000389844700006
J	Wang, HR; Xu, X; Vieira, FG; Xiao, YH; Li, ZK; Wang, J; Nielsen, R; Chu, CC				Wang, Hongru; Xu, Xun; Vieira, Filipe Garrett; Xiao, Yunhua; Li, Zhikang; Wang, Jun; Nielsen, Rasmus; Chu, Chengcai			The Power of Inbreeding: NGS-Based GWAS of Rice Reveals Convergent Evolution during Rice Domestication	MOLECULAR PLANT																	Xu, Xun/AAI-6763-2020; Chu, Chengcai/AAF-6083-2019; Nielsen, Rasmus/D-4405-2009; Garrett Vieira, Filipe/B-9464-2015	Xu, Xun/0000-0002-5338-5173; Chu, Chengcai/0000-0001-8097-6115; Nielsen, Rasmus/0000-0003-0513-6591; Garrett Vieira, Filipe/0000-0002-8464-7770; Wang, Hongru/0000-0001-8305-5231													1674-2052	1752-9867				JUL 6	2016	9	7					975	985		10.1016/j.molp.2016.04.018	http://dx.doi.org/10.1016/j.molp.2016.04.018								27179918					WOS:000379655800004
J	Grinberg, A; Widmer, G				Grinberg, Alex; Widmer, Giovanni			Cryptosporidium within-host genetic diversity: systematic bibliographical search and narrative overview	INTERNATIONAL JOURNAL FOR PARASITOLOGY																															0020-7519	1879-0135				JUL	2016	46	8					465	471		10.1016/j.ijpara.2016.03.002	http://dx.doi.org/10.1016/j.ijpara.2016.03.002								27021167					WOS:000380069500001
J	Havill, NP; Shiyake, S; Galloway, AL; Foottit, RG; Yu, GY; Paradis, A; Elkinton, J; Montgomery, ME; Sano, M; Caccone, A				Havill, Nathan P.; Shiyake, Shigehiko; Galloway, Ashley Lamb; Foottit, Robert G.; Yu, Guoyue; Paradis, Annie; Elkinton, Joseph; Montgomery, Michael E.; Sano, Masakazu; Caccone, Adalgisa			Ancient and modern colonization of North America by hemlock woolly adelgid, Adelges tsugae (Hemiptera: Adelgidae), an invasive insect from East Asia	MOLECULAR ECOLOGY																	Caccone, Adalgisa/AAE-4238-2021	Caccone, Adalgisa/0000-0002-8949-9260													0962-1083	1365-294X				MAY	2016	25	9					2065	2080		10.1111/mec.13589	http://dx.doi.org/10.1111/mec.13589								26880353					WOS:000377023400013
J	Griebel, J; Giessler, S; Yin, M; Wolinska, J				Griebel, J.; Giessler, S.; Yin, M.; Wolinska, J.			Parental and hybrid Daphnia from the D.longispina complex: long-term dynamics in genetic structure and significance of overwintering modes	JOURNAL OF EVOLUTIONARY BIOLOGY																	Wolinska, Justyna/N-6455-2014; Yin, Mingbo/E-3677-2017	Yin, Mingbo/0000-0002-0742-5031													1010-061X	1420-9101				APR	2016	29	4					810	823		10.1111/jeb.12828	http://dx.doi.org/10.1111/jeb.12828								26779592					WOS:000373929000012
