PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Park, SC; Neidhart, J; Krug, J				Park, Su-Chan; Neidhart, Johannes; Krug, Joachim			Greedy adaptive walks on a correlated fitness landscape	JOURNAL OF THEORETICAL BIOLOGY																	Krug, Joachim/A-4788-2011; Krug, Joachim/ABF-5412-2020	Krug, Joachim/0000-0002-2143-6490; Park, Su-Chan/0000-0002-0890-8879													0022-5193	1095-8541				MAY 21	2016	397						89	102		10.1016/j.jtbi.2016.02.035	http://dx.doi.org/10.1016/j.jtbi.2016.02.035								26953649					WOS:000375168300009
J	Adjapong, G; Hale, M; Garrill, A				Adjapong, Gloria; Hale, Marie; Garrill, Ashley			Population Structure of Candida albicans from Three Teaching Hospitals in Ghana	MEDICAL MYCOLOGY																															1369-3786	1460-2709				FEB	2016	54	2					197	206		10.1093/mmy/myv086	http://dx.doi.org/10.1093/mmy/myv086								26483431					WOS:000369985700012
J	McAssey, EV; Gudger, EG; Zuellig, MP; Burke, JM				McAssey, Edward V.; Gudger, Ethan G.; Zuellig, Matthew P.; Burke, John M.			Population Genetics of the Rubber-Producing Russian Dandelion (Taraxacum kok-saghyz)	PLOS ONE																	Burke, John M/A-3502-2013	Burke, John M/0000-0002-1412-5539													1932-6203					JAN 4	2016	11	1							e0146417	10.1371/journal.pone.0146417	http://dx.doi.org/10.1371/journal.pone.0146417								26727474					WOS:000367681500079
J	Boston, ESM; Puechmaille, SJ; Clissmann, F; Teeling, EC				Boston, Emma S. M.; Puechmaille, Sebastien J.; Clissmann, Fionn; Teeling, Emma C.			Further evidence for cryptic north-western refugia in Europe? Mitochondrial phylogeography of the sibling species Pipistrellus pipistrellus and Pipistrellus pygmaeus	ACTA CHIROPTEROLOGICA																	Puechmaille, Sebastien/D-1612-2010	Puechmaille, Sebastien/0000-0001-9517-5775; Teeling, Emma/0000-0002-3309-1346													1508-1109	1733-5329				DEC	2014	16	2					263	277		10.3161/150811014X687233	http://dx.doi.org/10.3161/150811014X687233													WOS:000349299700001
J	Gasmelseed, N; Karamino, NE; Abdelwahed, MO; Hamdoun, AO; Elmadani, AE				Gasmelseed, Nagla; Karamino, Nhashal E.; Abdelwahed, Mohammed O.; Hamdoun, Anas O.; Elmadani, Ahmed E.			Genetic diversity of Schistosoma haematobium parasite IS NOT associated with severity of disease in an endemic area in Sudan	BMC INFECTIOUS DISEASES																		Gasmelseed, Nagla/0000-0002-8170-3853														1471-2334				AUG 27	2014	14								469	10.1186/1471-2334-14-469	http://dx.doi.org/10.1186/1471-2334-14-469								25164961					WOS:000341043800001
J	Vincent, B; Dionne, M; Kent, MP; Lien, S; Bernatchez, L				Vincent, Bourret; Dionne, Melanie; Kent, Matthew P.; Lien, Sigbjorn; Bernatchez, Louis			LANDSCAPE GENOMICS IN ATLANTIC SALMON (SALMO SALAR): SEARCHING FOR GENE-ENVIRONMENT INTERACTIONS DRIVING LOCAL ADAPTATION	EVOLUTION																		Bernatchez, Louis/0000-0002-8085-9709													0014-3820	1558-5646				DEC	2013	67	12					3469	3487		10.1111/evo.12139	http://dx.doi.org/10.1111/evo.12139								24299401					WOS:000327572400008
J	Fernandez, L; de Haro, LA; Distefano, AJ; Martinez, MC; Lia, V; Papa, JC; Olea, I; Tosto, D; Hopp, HE				Fernandez, Luis; Alejandro de Haro, Luis; Distefano, Ana J.; Carolina Martinez, Maria; Lia, Veronica; Papa, Juan C.; Olea, Ignacio; Tosto, Daniela; Esteban Hopp, Horacio			Population genetics structure of glyphosate-resistant Johnsongrass (Sorghum halepense L. Pers) does not support a single origin of the resistance	ECOLOGY AND EVOLUTION																		de Haro, Luis Alejandro/0000-0003-0668-248X; Hopp, H. Esteban/0000-0002-2230-641X; Lia, Veronica Viviana/0000-0001-8849-8349													2045-7758					SEP	2013	3	10					3388	3400		10.1002/ece3.671	http://dx.doi.org/10.1002/ece3.671								24223277					WOS:000324932600017
J	Oliveira, MRC; Correa, AS; de Souza, GA; Guedes, RNC; de Oliveira, LO				Carvalho Oliveira, Marcia Rodrigues; Correa, Alberto Soares; de Souza, Giselle Anselmo; Carvalho Guedes, Raul Narciso; de Oliveira, Luiz Orlando			Mesoamerican Origin and Pre- and Post-Columbian Expansions of the Ranges of Acanthoscelides obtectus Say, a Cosmopolitan Insect Pest of the Common Bean	PLOS ONE																	Oliveira, Luiz/D-6435-2013; Correa, Alberto S/C-4683-2014; Guedes, Raul Narciso Carvalho/L-3924-2013	Oliveira, Luiz/0000-0002-5578-2260; Correa, Alberto S/0000-0002-3788-7480; Guedes, Raul Narciso Carvalho/0000-0001-6229-7549													1932-6203					JUL 31	2013	8	7							e70039	10.1371/journal.pone.0070039	http://dx.doi.org/10.1371/journal.pone.0070039								23936139					WOS:000322633700052
J	Pegueroles, C; Aquadro, CF; Mestres, F; Pascual, M				Pegueroles, C.; Aquadro, C. F.; Mestres, F.; Pascual, M.			Gene flow and gene flux shape evolutionary patterns of variation in Drosophila subobscura	HEREDITY																	Mestres, Francisco/E-9220-2016; Pegueroles, Cinta/H-2142-2015; Pascual, Marta/ABG-3782-2020; Pascual, Marta/M-7626-2015	Mestres, Francisco/0000-0002-9073-4862; Pegueroles, Cinta/0000-0003-0701-9866; Pascual, Marta/0000-0002-6189-0612; Pascual, Marta/0000-0002-6189-0612													0018-067X	1365-2540				JUN	2013	110	6					520	529		10.1038/hdy.2012.118	http://dx.doi.org/10.1038/hdy.2012.118								23321709					WOS:000319112000003
J	Printzen, C; Domaschke, S; Fernandez-Mendoza, F; Perez-Ortega, S				Printzen, Christian; Domaschke, Stephanie; Fernandez-Mendoza, Fernando; Perez-Ortega, Sergio			Biogeography and ecology of Cetraria aculeata, a widely distributed lichen with a bipolar distribution	MYCOKEYS																	Printzen, Christian/ABF-8242-2021; Pérez-Ortega, Sergio/G-1257-2016	Pérez-Ortega, Sergio/0000-0002-5411-3698													1314-4057	1314-4049					2013		6			SI		33	53		10.3897/mycokeys.6.3185	http://dx.doi.org/10.3897/mycokeys.6.3185													WOS:000209434300003
J	Sampietro, DA; Diaz, CG; Gonzalez, V; Vattuone, MA; Ploper, LD; Catalan, CAN; Ward, TJ				Sampietro, D. A.; Diaz, C. G.; Gonzalez, V.; Vattuone, M. A.; Ploper, L. D.; Catalan, C. A. N.; Ward, T. J.			Species diversity and toxigenic potential of Fusarium graminearum complex isolates from maize fields in northwest Argentina	INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY																	Ploper, Leonardo Daniel/AAD-6098-2021; Sampietro, Diego/AAJ-7235-2021	Ploper, Leonardo Daniel/0000-0001-9032-4479; Sampietro, Diego/0000-0003-2956-7484													0168-1605					JAN 31	2011	145	1					359	364		10.1016/j.ijfoodmicro.2010.12.021	http://dx.doi.org/10.1016/j.ijfoodmicro.2010.12.021								21277035					WOS:000288731100051
J	Adams, RI; Hadly, EA				Adams, Rachel I.; Hadly, Elizabeth A.			HIGH LEVELS OF GENE FLOW IN THE CALIFORNIA VOLE (MICROTUS CALIFORNICUS) ARE CONSISTENT ACROSS SPATIAL SCALES	WESTERN NORTH AMERICAN NATURALIST																		Adams, Rachel/0000-0003-4499-5743													1527-0904	1944-8341				OCT	2010	70	3					296	311		10.3398/064.070.0303	http://dx.doi.org/10.3398/064.070.0303													WOS:000284435700003
J	Stadler, K; Koch, M; Bernhardt, KG; Greimler, J				Stadler, Konstantin; Koch, Marcus; Bernhardt, Karl-Georg; Greimler, Josef			Spatial arrangement and genetic structure in Gentianella aspera in a regional, local, and temporal context	PLANT SYSTEMATICS AND EVOLUTION																	Stadler, Konstantin/H-7541-2019; Koch, Marcus/A-4924-2011	Stadler, Konstantin/0000-0002-1548-201X; Koch, Marcus/0000-0002-1693-6829; Greimler, Josef/0000-0002-5823-0007													0378-2697	1615-6110				MAY	2010	286	1-2					7	19		10.1007/s00606-010-0274-5	http://dx.doi.org/10.1007/s00606-010-0274-5													WOS:000277556200002
J	Solberg, OD; Mack, SJ; Lancastera, AK; Single, RM; Tsai, Y; Sanchez-Mazas, A; Thomson, G				Solberg, Owen D.; Mack, Steven J.; Lancastera, Alex K.; Single, Richard M.; Tsai, Yingssu; Sanchez-Mazas, Alicia; Thomson, Glenys			Balancing selection and heterogeneity across the classical human leukocyte antigen loci: A meta-analytic review of 497 population studies	HUMAN IMMUNOLOGY																	; Lancaster, Alexander/K-2855-2013	Mack, Steven/0000-0001-9820-9547; Lancaster, Alexander/0000-0002-0002-9263; SANCHEZ-MAZAS, Alicia/0000-0002-7714-2432													0198-8859	1879-1166				JUL	2008	69	7					443	464		10.1016/j.humimm.2008.05.001	http://dx.doi.org/10.1016/j.humimm.2008.05.001								18638659					WOS:000258089000010
J	Pavard, S; Metcalf, CJE; Heyer, E				Pavard, Samuel; Metcalf, C. Jessica E.; Heyer, Evelyne			Senescence of reproduction may explain adaptive menopause in humans: A test of the "Mother" hypothesis	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY																	Heyer, Evelyne/K-9184-2013	Pavard, Samuel/0000-0002-6803-8123; Heyer, Evelyne/0000-0002-0266-3196													0002-9483	1096-8644				JUN	2008	136	2					194	203		10.1002/ajpa.20794	http://dx.doi.org/10.1002/ajpa.20794								18322919					WOS:000255918500008
J	Hufbauer, RA; Roderick, GK				Hufbauer, RA; Roderick, GK			Microevolution in biological control: Mechanisms, patterns, and processes	BIOLOGICAL CONTROL					Conference on Science and Decision Making in Biological Control of Weeds	JAN, 2004	Denver, CO										Hufbauer, Ruth/ABA-3984-2020	Hufbauer, Ruth/0000-0002-8270-0638; Roderick, George/0000-0001-7557-2415													1049-9644	1090-2112				DEC	2005	35	3			SI		227	239		10.1016/j.biocontrol.2005.04.004	http://dx.doi.org/10.1016/j.biocontrol.2005.04.004													WOS:000233616800006
J	Walsh, SJ				Walsh, SJ			Legal perceptions of forensic DNA profiling - Part I: A review of the legal literature	FORENSIC SCIENCE INTERNATIONAL																															0379-0738	1872-6283				DEC 1	2005	155	1					51	60		10.1016/j.forsciint.2004.11.001	http://dx.doi.org/10.1016/j.forsciint.2004.11.001								16216711					WOS:000233100900008
J	Pupo, GM; Lan, RT; Reeves, PR; Baverstock, PR				Pupo, GM; Lan, RT; Reeves, PR; Baverstock, PR			Population genetics of Escherichia coli in a natural population of native Australian rats	ENVIRONMENTAL MICROBIOLOGY																	Reeves, Peter R/A-6064-2008	Reeves, Peter R/0000-0003-4479-7974; Lan, Ruiting/0000-0001-9834-5258													1462-2912					DEC	2000	2	6					594	610		10.1046/j.1462-2920.2000.00142.x	http://dx.doi.org/10.1046/j.1462-2920.2000.00142.x								11214793					WOS:000166645500002
J	Ranjbar, N; Malekian, M; Ashrafzadeh, MR; Hemami, MR				Ranjbar, Neda; Malekian, Mansoureh; Ashrafzadeh, Mohammad Reza; Hemami, Mahmoud-Reza			Phylogeographic and phenotypic divergence between two subspecies of Testudo graeca (T. g. buxtoni and T. g. zarudnyi) across their contact zone in Iran	SCIENTIFIC REPORTS																															2045-2322					AUG 9	2022	12	1							13579	10.1038/s41598-022-17926-1	http://dx.doi.org/10.1038/s41598-022-17926-1								35945429					WOS:000839487700024
J	Wachowiak, W; Perry, A; Zaborowska, J; Gonzalez-Martinez, SC; Cavers, S				Wachowiak, Witold; Perry, Annika; Zaborowska, Julia; Gonzalez-Martinez, Santiago C.; Cavers, Stephen			Admixture and selection patterns across the European distribution of Scots pine, Pinus sylvestris (Pinaceae)	BOTANICAL JOURNAL OF THE LINNEAN SOCIETY																															0024-4074	1095-8339															10.1093/botlinnean/boac016	http://dx.doi.org/10.1093/botlinnean/boac016		APR 2022											WOS:000785868000001
J	Korhonen, PK; Shaban, B; Faux, NG; Kinkar, L; Chang, BCH; Wang, DX; Yang, BC; Young, ND; Gasser, RB				Korhonen, Pasi K.; Shaban, Babak; Faux, Noel G.; Kinkar, Liina; Chang, Bill C. H.; Wang, Daxi; Yang, Bicheng; Young, Neil D.; Gasser, Robin B.			"Escalibur"-A practical pipeline for the de novo analysis of nucleotide variation in nonmodel eukaryotes	MOLECULAR ECOLOGY RESOURCES																	Young, Neil David/AAU-4572-2020	Young, Neil David/0000-0001-8756-229X; Korhonen, Pasi/0000-0002-9957-4674													1755-098X	1755-0998				JUL	2022	22	5					2120	2126		10.1111/1755-0998.13600	http://dx.doi.org/10.1111/1755-0998.13600		MAR 2022						35182034					WOS:000763128900001
J	Elnour, MAB; Gloria-Soria, A; Azrag, RS; Alkhaibari, AM; Powell, JR; Salim, B				Elnour, Mohammed-Ahmed B.; Gloria-Soria, Andrea; Azrag, Rasha S.; Alkhaibari, Abeer M.; Powell, Jeffrey R.; Salim, Bashir			Population Genetic Analysis of Aedes aegypti Mosquitoes From Sudan Revealed Recent Independent Colonization Events by the Two Subspecies	FRONTIERS IN GENETICS																		Elnour, Mohammed- Ahmed/0000-0003-4773-2105														1664-8021				FEB 14	2022	13								825652	10.3389/fgene.2022.825652	http://dx.doi.org/10.3389/fgene.2022.825652								35251133					WOS:000777026900001
J	Ciloglu, A; Ibis, O; Yildirim, A; Aktas, M; Duzlu, O; Onder, Z; Simsek, E; Yetismis, G; Ellis, VA; Inci, A				Ciloglu, Arif; Ibis, Osman; Yildirim, Alparslan; Aktas, Munir; Duzlu, Onder; Onder, Zuhal; Simsek, Emrah; Yetismis, Gamze; Ellis, Vincenzo A.; Inci, Abdullah			Complete mitochondrial genome characterization and phylogenetic analyses of the main vector of Crimean-Congo haemorrhagic fever virus: Hyalomma marginatum Koch, 1844	TICKS AND TICK-BORNE DISEASES																	Yetismis, Gamze/AAC-2744-2019; Aktas, Munir/K-3143-2016; ibis, Osman/A-4597-2013; Yildirim, Alparslan/A-1539-2018	Yetismis, Gamze/0000-0001-5260-3450; CILOGLU, ARIF/0000-0003-2695-7102; DUZLU, Onder/0000-0002-6951-0901; ibis, Osman/0000-0001-5000-7882; Yildirim, Alparslan/0000-0001-9868-0363													1877-959X	1877-9603				SEP	2021	12	5							101736	10.1016/j.ttbdis.2021.101736	http://dx.doi.org/10.1016/j.ttbdis.2021.101736		MAY 2021						33992910					WOS:000687405200010
J	Richardson, EB; Troczka, BJ; Gutbrod, O; Davies, TGE; Nauen, R				Richardson, Ewan B.; Troczka, Bartlomiej J.; Gutbrod, Oliver; Davies, T. G. Emyr; Nauen, Ralf			Diamide resistance: 10 years of lessons from lepidopteran pests	JOURNAL OF PEST SCIENCE																	Davies, Thomas G. Emyr/C-2795-2017; Troczka, Bartlomiej Jakub/I-1038-2019	Davies, Thomas G. Emyr/0000-0002-9452-2947; Troczka, Bartlomiej/0000-0001-9177-2441; Richardson, Ewan/0000-0002-9937-4197													1612-4758	1612-4766				JUN	2020	93	3					911	928		10.1007/s10340-020-01220-y	http://dx.doi.org/10.1007/s10340-020-01220-y													WOS:000530275400002
J	Veith, M; Gocmen, B; Sotiropoulos, K; Eleftherakos, K; Lotters, S; Godmann, O; Karis, M; Oguz, A; Ehl, S				Veith, Michael; Gocmen, Bayram; Sotiropoulos, Konstantinos; Eleftherakos, Karolos; Loetters, Stefan; Godmann, Olaf; Karis, Mert; Oguz, Anil; Ehl, Sarah			Phylogeographic analyses point to long-term survival on the spot in micro-endemic Lycian salamanders	PLOS ONE																	Sotiropoulos, Konstantinos/AAM-1860-2021; OĞUZ, Mehmet Anıl/AGW-8026-2022; OĞUZ, Mehmet Anıl/AGW-8113-2022	OĞUZ, Mehmet Anıl/0000-0002-2539-8399; 													1932-6203					JAN 13	2020	15	1							e0226326	10.1371/journal.pone.0226326	http://dx.doi.org/10.1371/journal.pone.0226326								31929551					WOS:000534352500009
J	Tozkar, CO				Tozkar, C. O.			GENETIC STRUCTURE OF HONEY BEE (APIS MELLIFERA LINNAEUS, 1758) SUBSPECIES BASED ON tRNA(leu)-COX2 AND ND5 REGIONS OF mtDNA	APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH																		TOZKAR, CANSU OZGE/0000-0003-2135-955X													1589-1623	1785-0037					2020	18	2					2269	2284		10.15666/aeer/1802_22692284	http://dx.doi.org/10.15666/aeer/1802_22692284													WOS:000530720800017
J	Orive, ME; Holt, RD; Barfield, M				Orive, Maria E.; Holt, Robert D.; Barfield, Michael			Evolutionary Rescue in a Linearly Changing Environment: Limits on Predictability	BULLETIN OF MATHEMATICAL BIOLOGY					International Conference on Modelling Biological Evolution - Developing Novel Approaches (MBE)	APR, 2017	Leicester, ENGLAND											Orive, Maria/0000-0003-4825-0554													0092-8240	1522-9602				NOV	2019	81	11			SI		4821	4839		10.1007/s11538-018-0504-5	http://dx.doi.org/10.1007/s11538-018-0504-5								30218277					WOS:000501450200021
J	Wang, HY; Qi, M; Sun, MF; Li, DF; Wang, RJ; Zhang, SM; Zhao, JF; Li, JQ; Cui, ZH; Chen, YC; Jian, FC; Xiang, RP; Ning, CS; Zhang, LX				Wang, Hai-Yan; Qi, Meng; Sun, Ming-Fei; Li, Dong-Fang; Wang, Rong-Jun; Zhang, Su-Mei; Zhao, Jin-Feng; Li, Jun-Qiang; Cui, Zhao-Hui; Chen, Yuan-Cai; Jian, Fu-Chun; Xiang, Rui-Ping; Ning, Chang-Shen; Zhang, Long-Xian			Prevalence and Population Genetics Analysis of Enterocytozoon bieneusi in Dairy Cattle in China	FRONTIERS IN MICROBIOLOGY																	Zhang, Longxian/R-7799-2019; Li, Junqiang/AAG-2200-2020; Cui, Zhaohui/AHD-1665-2022														1664-302X					JUN 25	2019	10								1399	10.3389/fmicb.2019.01399	http://dx.doi.org/10.3389/fmicb.2019.01399								31293544					WOS:000473068600001
J	Lewis, AM; Chan, AN; LaJeunesse, TC				Lewis, Allison M.; Chan, Andrea N.; LaJeunesse, Todd C.			New Species of Closely Related Endosymbiotic Dinoflagellates in the Greater Caribbean have Niches Corresponding to Host Coral Phylogeny	JOURNAL OF EUKARYOTIC MICROBIOLOGY																	; LaJeunesse, Todd/B-1720-2009	Lewis, Allison/0000-0002-5125-2641; LaJeunesse, Todd/0000-0001-7607-9358; Chan, Andrea/0000-0001-9281-3188													1066-5234	1550-7408				MAY-JUN	2019	66	3					469	482		10.1111/jeu.12692	http://dx.doi.org/10.1111/jeu.12692								30281867					WOS:000465604100011
J	Cerdeira, EN; Saidman, BO; Pometti, CL				Cerdeira, Elias N.; Saidman, Beatriz O.; Pometti, Carolina L.			EVIDENCES OF POPULATION STRUCTURE AND SPATIAL GENETIC STRUCTURE AT FINE SCALE IN ARGENTINEAN POPULATIONS OF ACACIA FURCATISPINA (FABACEAE)	BOLETIN DE LA SOCIEDAD ARGENTINA DE BOTANICA																															1851-2372					MAR	2019	54	1					79	91		10.31055/1851.2372.v54.n1.23587	http://dx.doi.org/10.31055/1851.2372.v54.n1.23587													WOS:000467454500007
J	Oguntuase, BG; Ogunjemite, BG; Meisel, RP				Oguntuase, Bukola G.; Ogunjemite, Babafemi G.; Meisel, Richard P.			Morphometric and genetic differentiation among populations of flat-headed cusimanse (Crossarchus platycephalus) in Nigeria	ECOLOGY AND EVOLUTION																	Ogunjemite, Babafemi/P-8321-2019; Meisel, Richard/J-3410-2013	Ogunjemite, Babafemi/0000-0001-7220-2427; Meisel, Richard/0000-0002-7362-9307													2045-7758					JUL	2018	8	14					7228	7235		10.1002/ece3.4262	http://dx.doi.org/10.1002/ece3.4262								30073081					WOS:000440138400034
J	Wang, XY; Liu, DY; Luo, YT; Zhao, L; Liu, ZS; Chou, MX; Wang, ET; Wei, GH				Wang, Xinye; Liu, Dongying; Luo, Yantao; Zhao, Liang; Liu, Zhenshan; Chou, Minxia; Wang, Entao; Wei, Gehong			Comparative analysis of rhizobial chromosomes and plasmids to estimate their evolutionary relationships	PLASMID																		Wang, En Tao/0000-0001-6606-6916													0147-619X	1095-9890				MAR-MAY	2018	96-97						13	24		10.1016/j.plasmid.2018.03.001	http://dx.doi.org/10.1016/j.plasmid.2018.03.001								29608935					WOS:000435429700003
J	Liu, ZY; Tao, J; Luo, YQ				Liu, Zhaoyang; Tao, Jing; Luo, Youqing			Development and characterization of polymorphic genomic-SSR markers in Asian long-horned beetle (Anoplophora glabripennis)	BULLETIN OF ENTOMOLOGICAL RESEARCH																															0007-4853	1475-2670				DEC	2017	107	6					749	755		10.1017/S0007485317000268	http://dx.doi.org/10.1017/S0007485317000268								28390443					WOS:000416027400006
