PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Neto, JM; Arroyo, JL; Bargain, B; Monros, JS; Matrai, N; Prochazka, P; Zehtindjiev, P				Neto, Julio M.; Arroyo, Jose L.; Bargain, Bruno; Monros, Juan S.; Matrai, Norbert; Prochazka, Petr; Zehtindjiev, Pavel			Phylogeography of a Habitat Specialist with High Dispersal Capability: The Savi's Warbler Locustella luscinioides	PLOS ONE																	Zehtidiev, Pavel/K-3236-2012; Neto, Júlio Manuel/D-1853-2009; Prochazka, Petr/A-9727-2008; Matos, José Luis Arroyo/H-7074-2019; Monros, Juan S/L-9750-2014; Monros, Juan/AAA-3726-2020	Zehtidiev, Pavel/0000-0002-9786-3974; Neto, Júlio Manuel/0000-0002-4855-3988; Prochazka, Petr/0000-0001-9385-4547; Matos, José Luis Arroyo/0000-0002-7605-5599; Monros, Juan S/0000-0002-0952-2089; Monros, Juan/0000-0002-0952-2089													1932-6203					JUN 11	2012	7	6							e38497	10.1371/journal.pone.0038497	http://dx.doi.org/10.1371/journal.pone.0038497								22701653					WOS:000305337600027
J	Tan, HW; Liu, GH; Dong, X; Lin, RQ; Song, HQ; Huang, SY; Yuan, ZG; Zhao, GH; Zhu, XQ				Tan, Hong-Wei; Liu, Guo-Hua; Dong, Xia; Lin, Rui-Qing; Song, Hui-Qun; Huang, Si-Yang; Yuan, Zi-Guo; Zhao, Guang-Hui; Zhu, Xing-Quan			The Complete Mitochondrial Genome of the Asiatic Cavity-Nesting Honeybee Apis cerana (Hymenoptera: Apidae)	PLOS ONE																															1932-6203					AUG 12	2011	6	8							e23008	10.1371/journal.pone.0023008	http://dx.doi.org/10.1371/journal.pone.0023008								21857981					WOS:000293953500013
J	Abbott, CL; Gilmore, SR; Lewis, CT; Chapados, JT; Peters, RD; Platt, HW; Coffey, MD; Levesque, CA				Abbott, C. L.; Gilmore, S. R.; Lewis, C. T.; Chapados, J. T.; Peters, R. D.; Platt, H. W.; Coffey, M. D.; Levesque, C. A.			Development of a SNP genetic marker system based on variation in microsatellite flanking regions of Phytophthora infestans	CANADIAN JOURNAL OF PLANT PATHOLOGY																	Abbott, Cathryn/O-2066-2015														0706-0661	1715-2992					2010	32	4					440	457	PII 927185926	10.1080/07060661.2010.510648	http://dx.doi.org/10.1080/07060661.2010.510648													WOS:000284763700002
J	Sandoval, K; Buentello-Malo, L; Penaloza-Espinosa, R; Avelino, H; Salas, A; Calafell, F; Comas, D				Sandoval, Karla; Buentello-Malo, Leonor; Penaloza-Espinosa, Rosenda; Avelino, Heriberto; Salas, Antonio; Calafell, Francesc; Comas, David			Linguistic and maternal genetic diversity are not correlated in Native Mexicans	HUMAN GENETICS																	Avelino, Heriberto/AAG-7551-2020; Salas, Antonio/E-3977-2012; Calafell, Francesc/C-8595-2014; Comas, David/D-5382-2014; Salas, Antonio/U-2029-2019	Avelino, Heriberto/0000-0002-1218-480X; Salas, Antonio/0000-0002-2336-702X; Calafell, Francesc/0000-0002-1083-9438; Comas, David/0000-0002-5075-0956; Salas, Antonio/0000-0002-2336-702X; Sandoval, Karla/0000-0002-6175-2463													0340-6717	1432-1203				OCT	2009	126	4					521	531		10.1007/s00439-009-0693-y	http://dx.doi.org/10.1007/s00439-009-0693-y								19495796					WOS:000270870900004
J	Sohn, KA; Xing, EP				Sohn, Kyung-Ah; Xing, Eric P.			A HIERARCHICAL DIRICHLET PROCESS MIXTURE MODEL FOR HAPLOTYPE RECONSTRUCTION FROM MULTI-POPULATION DATA	ANNALS OF APPLIED STATISTICS																	Sohn, Kyung-Ah/AAD-8788-2021	Sohn, Kyung-Ah/0000-0001-8941-1188													1932-6157					JUN	2009	3	2					791	821		10.1214/08-AOAS225	http://dx.doi.org/10.1214/08-AOAS225													WOS:000271979600013
J	Ashton, GV; Stevens, MI; Hart, MC; Green, DH; Burrows, MT; Cook, EJ; Willis, KJ				Ashton, Gail V.; Stevens, Mark I.; Hart, Mark C.; Green, David H.; Burrows, Michael T.; Cook, Elizabeth J.; Willis, Kate J.			Mitochondrial DNA reveals multiple Northern Hemisphere introductions of Caprella mutica (Crustacea, Amphipoda)	MOLECULAR ECOLOGY																	Green, David/E-2533-2012; Burrows, Michael T/D-9844-2013; Burrows, Michael/ABF-4844-2020	Green, David/0000-0001-7499-6021; Burrows, Michael T/0000-0003-4620-5899; Burrows, Michael/0000-0003-4620-5899; Cottier-Cook, Elizabeth/0000-0002-1466-6802; Ashton, Gail/0000-0001-5884-3383													0962-1083	1365-294X				MAR	2008	17	5					1293	1303		10.1111/j.1365-294X.2007.03668.x	http://dx.doi.org/10.1111/j.1365-294X.2007.03668.x								18302689					WOS:000253481600012
J	Yang, ZH; Nielsen, R				Yang, Ziheng; Nielsen, Rasmus			Mutation-selection models of codon substitution and their use to estimate selective strengths on codon usage	MOLECULAR BIOLOGY AND EVOLUTION																	Yang, Ziheng/C-1358-2008; Nielsen, Rasmus/D-4405-2009	Nielsen, Rasmus/0000-0003-0513-6591													0737-4038	1537-1719				MAR	2008	25	3					568	579		10.1093/molbev/msm284	http://dx.doi.org/10.1093/molbev/msm284								18178545					WOS:000253491100011
J	Willensdorfer, M; Burger, R; Nowak, MA				Willensdorfer, Martin; Buerger, Reinhard; Nowak, Martin A.			Phenotypic mutation rates and the abundance of abnormal proteins in yeast	PLOS COMPUTATIONAL BIOLOGY																	Nowak, Martin A/A-6977-2008															1553-7358				NOV	2007	3	11					2058	2071	e203	10.1371/journal.pcbi.0030203	http://dx.doi.org/10.1371/journal.pcbi.0030203								18039025					WOS:000251310000004
J	Dias, EA; Souza, AS; Molina, WF				Dias, E. A., Jr.; Souza, A. S.; Molina, W. F.			Lack of interpopulation genetic structure in the genus Stegastes (Perciformes) with indication of local introgression	GENETICS AND MOLECULAR RESEARCH					10th International Conference of the Associacao-Brasileira-de-Bioinformatica-e-Biologia-Computacional	AUG 10, 2006	Fortaleza, BRAZIL	Assoc Brasileira Bioinformat Biol Computac									Molina, Wagner F/I-1445-2012	Molina, Wagner F/0000-0002-6695-0952														1676-5680					2007	6	4					1097	1106											18273803					WOS:000251697000031
J	Cureton, AN; Newbury, HJ; Raybould, AF; Ford-Lloyd, BV				Cureton, A. N.; Newbury, H. J.; Raybould, A. F.; Ford-Lloyd, B. V.			Genetic structure and gene flow in wild beet populations: the potential influence of habitat on transgene spread and risk assessment	JOURNAL OF APPLIED ECOLOGY																															0021-8901	1365-2664				DEC	2006	43	6					1203	1212		10.1111/j.1365-2664.2006.01236.x	http://dx.doi.org/10.1111/j.1365-2664.2006.01236.x													WOS:000241677100017
J	Turgut, S; Turgut, G; Atalay, EO				Turgut, Sebahat; Turgut, Gunfer; Atalay, Erol Omer			Genotype and allele frequency of human multidrug resistance (MDR1) gene C3435T polymorphism in Denizli province of Turkey	MOLECULAR BIOLOGY REPORTS																	Turgut, Sebahat/AGZ-2624-2022	Turgut, Sebahat/0000-0002-7884-5623; Turgut, Sebahat/0000-0002-7629-2631; Turgut, Gunfer/0000-0002-6329-4398													0301-4851	1573-4978				DEC	2006	33	4					295	300		10.1007/s11033-006-9022-x	http://dx.doi.org/10.1007/s11033-006-9022-x								17080296					WOS:000243353800008
J	Cendoroglo, MS; Lahoz, C; Martinez, TLR; Ordovas, JM; Lamon-Fava, S; Cupples, LA; Wilson, PW; Schaefer, EJ				Cendoroglo, MS; Lahoz, C; Martinez, TLR; Ordovas, JM; Lamon-Fava, S; Cupples, LA; Wilson, PW; Schaefer, EJ			Association of apo A-IV 360 (Gln -> His) polymorphism with plasma lipids and lipoproteins: the Framingham Offspring Study	ATHEROSCLEROSIS																	Martinez, Tania L R/L-4271-2018; Wilson, Peter W.F./J-2455-2016; da Rocha Martinez, Tania Leme/M-6547-2019; Cendoroglo, Maysa Seabra/A-7993-2010; Ordovas, Jose/B-8727-2013	da Rocha Martinez, Tania Leme/0000-0002-1027-6954; Cupples, L. Adrienne/0000-0003-0273-7965; Lahoz, Carlos/0000-0001-5690-7558; Ordovas, Jose/0000-0002-7581-5680													0021-9150					MAR	2005	179	1					169	175		10.1016/j.atherosclerosis.2004.09.020	http://dx.doi.org/10.1016/j.atherosclerosis.2004.09.020								15721024					WOS:000227571700021
J	Edwards, AL; Wiltshire, B; Nickrent, DL				Edwards, AL; Wiltshire, B; Nickrent, DL			Genetic diversity in Astragalus tennesseensis and the federal endangered Dalea foliosa (Fabaceae)	JOURNAL OF THE TORREY BOTANICAL SOCIETY																	Nickrent, Daniel/AAA-8411-2020														1095-5674	1940-0616				OCT-DEC	2004	131	4					279	291		10.2307/4126934	http://dx.doi.org/10.2307/4126934													WOS:000227081000001
J	Bachtrog, D; Gordo, I				Bachtrog, D; Gordo, I			Adaptive evolution of asexual populations under Muller's ratchet	EVOLUTION																	Gordo, Isabel/D-6770-2013	Gordo, Isabel/0000-0003-1622-5143													0014-3820	1558-5646				JUL	2004	58	7					1403	1413											15341144					WOS:000222982800001
J	Mathews, LM; Schubart, CD; Neigel, JE; Felder, DL				Mathews, LM; Schubart, CD; Neigel, JE; Felder, DL			Genetic, ecological, and behavioural divergence between two sibling snapping shrimp species (Crustacea : Decapoda : Alpheus)	MOLECULAR ECOLOGY																	Schubart, Christoph D./B-5595-2012														0962-1083					AUG	2002	11	8					1427	1437		10.1046/j.1365-294X.2002.01539.x	http://dx.doi.org/10.1046/j.1365-294X.2002.01539.x								12144663					WOS:000177086900016
J	Keane, B; Smith, MK; Rogstad, SH				Keane, B; Smith, MK; Rogstad, SH			Genetic variation in red raspberries (Rubus idaeus L.; Rosaceae) from sites differing in organic pollutants compared with synthetic tandem repeat DNA probes	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY																															0730-7268	1552-8618				OCT	1998	17	10					2027	2034		10.1002/etc.5620171019	http://dx.doi.org/10.1002/etc.5620171019													WOS:000076038500019
J	Alley, TL; Cooper, MD; Chen, M; Kubagawa, H				Alley, TL; Cooper, MD; Chen, M; Kubagawa, H			Genomic structure of PIR-B, the inhibitory member of the paired immunoglobulin-like receptor genes in mice	TISSUE ANTIGENS																															0001-2815	1399-0039				MAR	1998	51	3					224	231		10.1111/j.1399-0039.1998.tb03096.x	http://dx.doi.org/10.1111/j.1399-0039.1998.tb03096.x								9550322					WOS:000072386600002
J	PONDER, WF; COLGAN, DJ; CLARK, GA; MILLER, AC; TERZIS, T				PONDER, WF; COLGAN, DJ; CLARK, GA; MILLER, AC; TERZIS, T			MICROGEOGRAPHIC, GENETIC AND MORPHOLOGICAL-DIFFERENTIATION OF FRESH-WATER SNAILS - THE HYDROBIIDAE OF WILSON PROMONTORY, VICTORIA, SOUTH-EASTERN AUSTRALIA	AUSTRALIAN JOURNAL OF ZOOLOGY																	Colgan, Don/A-3779-2008	Colgan, Donald/0000-0003-1110-8300; Ponder, Winston/0000-0002-8600-3952; Colgan, Donald/0000-0002-4731-9700													0004-959X	1446-5698					1994	42	5					557	678		10.1071/ZO9940557	http://dx.doi.org/10.1071/ZO9940557													WOS:A1994QB59200001
J	BIANCHI, A; AVANZINI, G; BERNARDINA, BD; CANGER, R; TASSINARI, CA; VIGEVANO, F; TIEZZI, A; BUZZI, G; FANI, C; DEVERMANDOIS, CR; ZOLO, P; ANTONELLI, A; BINELLI, S; BUTI, D; CANEVINI, MP; CARULLO, A; CIARMATORI, C; COPPOLA, G; DALESSANDRO, P; DEFEO, MR; DIDONATO, S; DURISOTTI, C; ROSO, CF; FRANCIA, A; GALIMBERTI, CA; GALLI, R; GAROFALO, P; ROSSI, PG; IANI, C; MAI, R; MANFREDI, M; MARGIOTTA, N; MASSETANI, R; MAZZA, S; MECARELLI, O; PARMEGGIANI, A; PASCOTTO, A; RICCI, S; ROCCHI, R; ROMANO, G; SALTARELI, A; SANTUCCI, M; SIDERI, G; SPECCHIO, L; TARTARA, A; TIACCI, C; VATTI, G; VIGLIANO, P; VOLPI, L				BIANCHI, A; AVANZINI, G; BERNARDINA, BD; CANGER, R; TASSINARI, CA; VIGEVANO, F; TIEZZI, A; BUZZI, G; FANI, C; DEVERMANDOIS, CR; ZOLO, P; ANTONELLI, A; BINELLI, S; BUTI, D; CANEVINI, MP; CARULLO, A; CIARMATORI, C; COPPOLA, G; DALESSANDRO, P; DEFEO, MR; DIDONATO, S; DURISOTTI, C; ROSO, CF; FRANCIA, A; GALIMBERTI, CA; GALLI, R; GAROFALO, P; ROSSI, PG; IANI, C; MAI, R; MANFREDI, M; MARGIOTTA, N; MASSETANI, R; MAZZA, S; MECARELLI, O; PARMEGGIANI, A; PASCOTTO, A; RICCI, S; ROCCHI, R; ROMANO, G; SALTARELI, A; SANTUCCI, M; SIDERI, G; SPECCHIO, L; TARTARA, A; TIACCI, C; VATTI, G; VIGLIANO, P; VOLPI, L			CONCORDANCE OF CLINICAL FORMS OF EPILEPSY IN FAMILIES WITH SEVERAL AFFECTED MEMBERS	EPILEPSIA																	Di Donato, Stefano/B-9717-2012; Galimberti, Carlo Andrea/AAB-7582-2020; Canevini, Maria Paola/F-4098-2015; Binelli, Simona/AAO-6149-2021; Mazza, Salvatore/B-6030-2008	Canevini, Maria Paola/0000-0002-2292-4015; Binelli, Simona/0000-0002-5885-2295; Mazza, Salvatore/0000-0002-0743-9708													0013-9580					SEP-OCT	1993	34	5					819	826											8404731					WOS:A1993MA87100005
J	QUINN, H; QUINN, H				QUINN, H; QUINN, H			ESTIMATED NUMBER OF SNAKE SPECIES THAT CAN BE MANAGED BY SPECIES SURVIVAL PLANS IN NORTH-AMERICA	ZOO BIOLOGY																															0733-3188						1993	12	3					243	255		10.1002/zoo.1430120302	http://dx.doi.org/10.1002/zoo.1430120302													WOS:A1993LG38800001
J	TAKAHATA, N; SATTA, Y; KLEIN, J				TAKAHATA, N; SATTA, Y; KLEIN, J			POLYMORPHISM AND BALANCING SELECTION AT MAJOR HISTOCOMPATIBILITY COMPLEX LOCI	GENETICS																		Satta, Yoko/0000-0002-5305-493X													0016-6731	1943-2631				APR	1992	130	4					925	938											1582567					WOS:A1992HL49000021
J	STONEY, DA				STONEY, DA			REPORTING OF HIGHLY INDIVIDUAL GENETIC TYPING RESULTS - A PRACTICAL APPROACH	JOURNAL OF FORENSIC SCIENCES																		Stoney, David/0000-0002-3916-696X													0022-1198					MAR	1992	37	2					373	386											1500888					WOS:A1992JY40300006
J	Clarke, SH; McCracken, GR; Humphries, S; Ruzzante, DE; Grant, JWA; Fraser, DJ				Clarke, Shannon H.; McCracken, Gregory R.; Humphries, Shelley; Ruzzante, Daniel E.; Grant, James W. A.; Fraser, Dylan J.			Demographic resilience of brook trout populations subjected to experimental size-selective	EVOLUTIONARY APPLICATIONS																		Clarke, Shannon H/0000-0002-3456-490X													1752-4571																10.1111/eva.13478	http://dx.doi.org/10.1111/eva.13478		SEP 2022											WOS:000854879900001
J	Wu, ZN; Tian, CY; Yang, YT; Li, YH; Liu, Q; Li, ZY; Jin, K				Wu, Zinian; Tian, Chunyu; Yang, Yanting; Li, Yuanheng; Liu, Qian; Li, Zhiyong; Jin, Ke			Comparative and Phylogenetic Analysis of Complete Chloroplast Genomes in Leymus (Triticodae, Poaceae)	GENES																		WU, Zinian/0000-0002-4121-4529														2073-4425				AUG	2022	13	8							1425	10.3390/genes13081425	http://dx.doi.org/10.3390/genes13081425								36011336					WOS:000845849000001
J	Mo, CP; Wu, ZL; Xie, HP; Zhang, SG; Li, HP				Mo, Cuiping; Wu, Zilin; Xie, Hengping; Zhang, Shuguang; Li, Huaping			Genetic diversity analysis of papaya leaf distortion mosaic virus isolates infecting transgenic papaya "Huanong No. 1" in South China	ECOLOGY AND EVOLUTION																		Wu, Zilin/0000-0002-3313-262X; MO, Cuiping/0000-0002-4051-2241													2045-7758					OCT	2020	10	20					11671	11683		10.1002/ece3.6800	http://dx.doi.org/10.1002/ece3.6800		SEP 2020						33144992					WOS:000571583800001
J	Gomes, I; Pinto, N; Antao-Sousa, S; Gomes, V; Gusmao, L; Amorim, A				Gomes, Iva; Pinto, Nadia; Antao-Sousa, Sofia; Gomes, Veronica; Gusmao, Leonor; Amorim, Antonio			Twenty Years Later: A Comprehensive Review of the X Chromosome Use in Forensic Genetics	FRONTIERS IN GENETICS																	Amorim, Antonio/A-7938-2008; Gusmão, Leonor/L-8931-2019; Pinto, Nadia/K-3202-2013	Amorim, Antonio/0000-0002-7518-6247; Gusmão, Leonor/0000-0003-0432-6481; Gomes, Veronica/0000-0003-2815-6376; Pinto, Nadia/0000-0002-1903-4206; Antao-Sousa, Sofia/0000-0002-2453-6825; Gomes, Iva/0000-0002-1593-301X														1664-8021				SEP 17	2020	11								926	10.3389/fgene.2020.00926	http://dx.doi.org/10.3389/fgene.2020.00926								33093840					WOS:000576849700001
J	Egizi, A; Bulaga-Seraphin, L; Alt, E; Bajwa, WI; Bernick, J; Bickerton, M; Campbell, SR; Connally, N; Doi, K; Falco, RC; Gaines, DN; Greay, TL; Harper, VL; Heath, ACG; Jiang, J; Klein, TA; Maestas, L; Mather, TN; Occi, JL; Oskam, CL; Pendleton, J; Teator, M; Thompson, AT; Tufts, DM; Umemiya-Shirafuji, R; VanAcker, MC; Yabsley, MJ; Fonseca, DM				Egizi, Andrea; Bulaga-Seraphin, Leslie; Alt, Erika; Bajwa, Waheed I.; Bernick, Joshua; Bickerton, Matthew; Campbell, Scott R.; Connally, Neeta; Doi, Kandai; Falco, Richard C.; Gaines, David N.; Greay, Telleasha L.; Harper, Vanessa L.; Heath, Allen C. G.; Jiang, Ju; Klein, Terry A.; Maestas, Lauren; Mather, Thomas N.; Occi, James L.; Oskam, Charlotte L.; Pendleton, Jennifer; Teator, Marissa; Thompson, Alec T.; Tufts, Danielle M.; Umemiya-Shirafuji, Rika; VanAcker, Meredith C.; Yabsley, Michael J.; Fonseca, Dina M.			First glimpse into the origin and spread of the Asian longhorned tick,Haemaphysalis longicornis,in the United States	ZOONOSES AND PUBLIC HEALTH																	Umemiya-Shirafuji, Rika/AFT-5139-2022; Fonseca, Dina Madeira/B-9951-2011; Greay, Telleasha/AAZ-4424-2020; Egizi, Andrea/AAV-1689-2020; Oskam, Charlotte/N-4097-2018	Umemiya-Shirafuji, Rika/0000-0001-7641-5526; Fonseca, Dina Madeira/0000-0003-4726-7100; Greay, Telleasha/0000-0002-0051-2642; Egizi, Andrea/0000-0002-4604-045X; Doi, Kandai/0000-0001-9656-5900; Oskam, Charlotte/0000-0001-8886-2120; Heath, Allen/0000-0003-0244-2219; Yabsley, Michael/0000-0003-2452-5015													1863-1959	1863-2378				SEP	2020	67	6					637	650		10.1111/zph.12743	http://dx.doi.org/10.1111/zph.12743		JUL 2020						32638553					WOS:000545857500001
J	Oyundelger, K; Ritz, CM; Munkhzul, O; Lang, B; Ahlborn, J; Oyuntsetseg, B; Romermann, C; Wesche, K				Oyundelger, Khurelpurev; Ritz, Christiane M.; Munkhzul, Oyunbileg; Lang, Birgit; Ahlborn, Julian; Oyuntsetseg, Batlai; Roemermann, Christine; Wesche, Karsten			Climate and land use affect genetic structure of Stipa glareosa P. A. Smirn. in Mongolia	FLORA																	Wesche, Karsten/ABG-7299-2021; Ahlborn, Julian/AAX-4055-2020	Wesche, Karsten/0000-0002-0088-6492; Ahlborn, Julian/0000-0002-4406-9654; Khurelpurev, Oyundelger/0000-0003-2996-7912; Oyunbileg, Munkhzul/0000-0002-4399-416X; Batlai, Oyuntsetseg/0000-0003-3772-3301													0367-2530	1618-0585				MAY	2020	266								151572	10.1016/j.flora.2020.151572	http://dx.doi.org/10.1016/j.flora.2020.151572													WOS:000535714500002
J	Liu, YF; Jin, XY; Mei, SY; Xu, H; Zhao, CY; Lan, Q; Xie, T; Fang, YT; Li, SL; Zhu, BF				Liu, Yanfang; Jin, Xiaoye; Mei, Shuyan; Xu, Hui; Zhao, Congying; Lan, Qiong; Xie, Tong; Fang, Yating; Li, Shuanglin; Zhu, Bofeng			Insights into the genetic characteristics and population structures of Chinese two Tibetan groups using 35 insertion/deletion polymorphic loci	MOLECULAR GENETICS AND GENOMICS																															1617-4615	1617-4623				JUL	2020	295	4					957	968		10.1007/s00438-020-01670-0	http://dx.doi.org/10.1007/s00438-020-01670-0		APR 2020						32333170					WOS:000528422000001
J	Kling, KJ; Yaeger, K; Wright, PC				Kling, Katherine J.; Yaeger, Kimberley; Wright, Patricia C.			Trends in forest fragment research in Madagascar: Documented responses by lemurs and other taxa	AMERICAN JOURNAL OF PRIMATOLOGY																		, Katherine/0000-0002-4552-3038													0275-2565	1098-2345				APR	2020	82	4			SI				e23092	10.1002/ajp.23092	http://dx.doi.org/10.1002/ajp.23092		JAN 2020						31960516					WOS:000508128400001
