PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Pan, ZQ; Xu, SH				Pan, Ziqing; Xu, Shuhua			Population genomics of East Asian ethnic groups	HEREDITAS																	Xu, Shuhua/AAH-7620-2020	Xu, Shuhua/0000-0002-1975-1002													1601-5223					DEC 8	2020	157	1							49	10.1186/s41065-020-00162-w	http://dx.doi.org/10.1186/s41065-020-00162-w								33292737					WOS:000597264700001
C	Teixeira, AS; Monteiro, PT; Carrico, JA; Santos, FC; Francisco, AP		Ibrahim, S; Choo, KKR; Yan, Z; Pedrycz, W		Teixeira, Andreia Sofia; Monteiro, Pedro T.; Carrico, Joao A.; Santos, Francisco C.; Francisco, Alexandre P.			Using Spark and GraphX to Parallelize Large-Scale Simulations of Bacterial Populations over Host Contact Networks	ALGORITHMS AND ARCHITECTURES FOR PARALLEL PROCESSING, ICA3PP 2017	Lecture Notes in Computer Science				17th International Conference on Algorithms and Architectures for Parallel Processing (ICA3PP)	AUG 21-23, 2017	Helsinki, FINLAND										; Carrico, Joao/A-7367-2008; Monteiro, Pedro/E-5113-2010; Santos, Francisco C./D-2394-2010; Teixeira, Andreia Sofia/N-1702-2018	Francisco, Alexandre/0000-0003-4852-1641; Carrico, Joao/0000-0002-5274-2722; Monteiro, Pedro/0000-0002-7934-5495; Santos, Francisco C./0000-0002-9103-2862; Teixeira, Andreia Sofia/0000-0002-2758-1891													0302-9743	1611-3349	978-3-319-65482-9; 978-3-319-65481-2				2017	10393						591	600		10.1007/978-3-319-65482-9_44	http://dx.doi.org/10.1007/978-3-319-65482-9_44													WOS:000717040500044
J	Katsuki, T; Iketani, H				Katsuki, Toshio; Iketani, Hiroyuki			Nomenclature of Tokyo cherry (Cerasus x yedoensis 'Somei-yoshino', Rosaceae) and allied interspecific hybrids based on recent advances in population genetics	TAXON																															0040-0262	1996-8175				DEC	2016	65	6					1415	1419		10.12705/656.13	http://dx.doi.org/10.12705/656.13													WOS:000391351000013
J	Teixeira, MM; Barker, BM				Teixeira, Marcus M.; Barker, Bridget M.			Use of Population Genetics to Assess the Ecology, Evolution, and Population Structure of Coccidioides	EMERGING INFECTIOUS DISEASES																	Barker, Bridget/H-7351-2019	Barker, Bridget/0000-0002-3439-4517													1080-6040	1080-6059				JUN	2016	22	6					1022	1030		10.3201/eid2206.151565	http://dx.doi.org/10.3201/eid2206.151565								27191589					WOS:000376794200010
J	Boni, MF; Gog, JR; Andreasen, V; Feldman, MW				Boni, Maciej F.; Gog, Julia R.; Andreasen, Viggo; Feldman, Marcus W.			Epidemic dynamics and antigenic evolution in a single season of influenza A	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES																		Gog, Julia/0000-0003-1240-7214; Andreasen, Viggo/0000-0001-8152-3898													0962-8452	1471-2954				JUN 7	2006	273	1592					1307	1316		10.1098/rspb.2006.3466	http://dx.doi.org/10.1098/rspb.2006.3466								16777717					WOS:000237780100001
C	Olevska, YB; Olevskyi, VI; Ausheva, NM; Olevskyi, OV		Todorov, MD		Olevska, Yu B.; Olevskyi, V., I; Ausheva, N. M.; Olevskyi, O., V			Modified Method of Fuzzy Recognition of Proteins in Electrophoresis in Population Genetics	APPLICATION OF MATHEMATICS IN TECHNICAL AND NATURAL SCIENCES (AMITANS 2020)	AIP Conference Proceedings				12th International On-Line Conference for Promoting the Application of Mathematics in Technical and Natural Sciences (AMiTaNS)	JUN 24-29, 2020	ELECTR NETWORK	Euro Amer Consortium Promoting Applicat Math Tech & Nat Sci, Ultra Quantum Inc, MDPI, Axioms																							0094-243X		978-0-7354-4036-4				2020	2302								080006	10.1063/5.0033556	http://dx.doi.org/10.1063/5.0033556													WOS:000636887700019
J	Li, JW; Yin, X; Zhao, YJ; Yang, SJ; Vaario, LM; Yang, XF				Li, Jian-Wen; Yin, Xin; Zhao, You-Jie; Yang, Shu-Jiao; Vaario, Lu-Min; Yang, Xue-Fei			Microsatellite markers for the prized matsutake mushroom (Tricholoma matsutake, Tricholomataceae)	APPLICATIONS IN PLANT SCIENCES																	Yang, Xuefei/G-5656-2012	Yang, Xuefei/0000-0002-0986-2745; Li, Jianwen/0000-0001-7021-6868													2168-0450					DEC	2018	6	12							e1202	10.1002/aps3.1202	http://dx.doi.org/10.1002/aps3.1202								30598860					WOS:000454091600003
J	Chelo, IM; Nedli, J; Gordo, I; Teotonio, H				Chelo, Ivo M.; Nedli, Judit; Gordo, Isabel; Teotonio, Henrique			An experimental test on the probability of extinction of new genetic variants	NATURE COMMUNICATIONS																	Gordo, Isabel/D-6770-2013; Chelo, Ivo M/I-3080-2012	Gordo, Isabel/0000-0003-1622-5143; Chelo, Ivo M/0000-0002-5414-6625; Teotonio, Henrique/0000-0003-1057-6882													2041-1723					SEP	2013	4								2417	10.1038/ncomms3417	http://dx.doi.org/10.1038/ncomms3417								24030070					WOS:000325533700014
J	Hanaoka, S; Muturi, GM; Watanabe, A				Hanaoka, So; Muturi, Gabriel M.; Watanabe, Atsushi			Isolation and characterization of microsatellite markers in Melia volkensii Gurke	CONSERVATION GENETICS RESOURCES																	Muturi, Gabriel M/O-9298-2015; Muturi, Gabriel/H-9956-2018	Muturi, Gabriel/0000-0002-4271-3952; Watanabe, Atsushi/0000-0003-0570-8895													1877-7252	1877-7260				JUN	2012	4	2					395	398		10.1007/s12686-011-9558-5	http://dx.doi.org/10.1007/s12686-011-9558-5													WOS:000303536400045
J	Liesebach, H; Ewald, E				Liesebach, H.; Ewald, E.			Optimisation of a multiplex PCR assay of nuclear microsatellite markers for population genetics and clone identification in Robinia pseudoacacia L.	SILVAE GENETICA																	Liesebach, Heike/AAV-7203-2020	Liesebach, Heike/0000-0003-4155-6964													0037-5349	2509-8934					2012	61	4-5					142	148		10.1515/sg-2012-0018	http://dx.doi.org/10.1515/sg-2012-0018													WOS:000316090900002
B	Provan, J		Xu, J		Provan, Jim			Population Genetics of Microalgae	MICROBIAL POPULATION GENETICS																																	978-1-904455-59-2				2010							109	123																WOS:000277617100007
J	Novembre, J; Stephens, M				Novembre, John; Stephens, Matthew			Interpreting principal component analyses of spatial population genetic variation	NATURE GENETICS																	Novembre, John/G-1339-2011														1061-4036	1546-1718				MAY	2008	40	5					646	649		10.1038/ng.139	http://dx.doi.org/10.1038/ng.139								18425127					WOS:000255366700034
J	Campbell, LT; Carter, DA				Campbell, Leona T.; Carter, Dee A.			Looking for sex in the fungal pathogens Cryptococcus neoformans and Cryptococcus gattii	FEMS YEAST RESEARCH																	Carter, Dee/C-1331-2010	Carter, Dee/0000-0002-4638-0059													1567-1356	1567-1364				JUN	2006	6	4					588	598		10.1111/j.1567-1364.2006.00087.x	http://dx.doi.org/10.1111/j.1567-1364.2006.00087.x								16696654					WOS:000237517100014
J	Gallagher, J; Lordan, C; Hughes, GM; Jonasson, JP; Carlsson, J				Gallagher, Jeanne; Lordan, Colm; Hughes, Graham M.; Jonasson, Jonas P.; Carlsson, Jens			Microsatellites obtained using high throughput sequencing and a novel microsatellite genotyping method reveals population genetic structure in Norway Lobster, Nephrops norvegicus	JOURNAL OF SEA RESEARCH																		Hughes, Graham/0000-0003-3088-345X													1385-1101	1873-1414				JAN	2022	179								102139	10.1016/j.seares.2021.102139	http://dx.doi.org/10.1016/j.seares.2021.102139		NOV 2021											WOS:000722600700001
J	Cai, SS; Xu, SY; Liu, L; Gao, TX; Zhou, YD				Cai, Shanshan; Xu, Shengyong; Liu, Lu; Gao, Tianxiang; Zhou, Yongdong			Development of genome-wide SNPs for population genetics and population assignment of Sebastiscus marmoratus	CONSERVATION GENETICS RESOURCES																	xu, shengyong/I-9769-2016	xu, shengyong/0000-0001-8475-7315													1877-7252	1877-7260				SEP	2018	10	3					575	578		10.1007/s12686-017-0868-0	http://dx.doi.org/10.1007/s12686-017-0868-0													WOS:000441597900070
J	Benevides, EA; Vallinoto, MNS; Filho, AFH; de Souza, JRB; Silva-Oliveira, G; Freitas, MO; Ferreira, BP; Hostim-Silva, M; Bertoncini, AA; Blanchard, F; Torres, RA				Benevides, E. A.; Vallinoto, M. N. S.; Fetter Filho, A. F. H.; de Souza, J. R. B.; Silva-Oliveira, G.; Freitas, M. O.; Ferreira, B. P.; Hostim-Silva, M.; Bertoncini, A. A.; Blanchard, F.; Torres, R. A.			When physical oceanography meets population genetics: The case study of the genetic/evolutionary discontinuity in the endangered goliath grouper (Epinephelus itajara, Perciformes: Epinephelidae) with comments on the conservation of the species	BIOCHEMICAL SYSTEMATICS AND ECOLOGY																	souza, jose/D-2018-2015; Freitas, Matheus Oliveira/B-7204-2013; Vallinoto, Marcelo/ABF-9834-2021; Torres, Rodrigo/E-2881-2010; Bertoncini, Athila/B-3640-2013; Vallinoto, Marcelo/J-3086-2012; Ferreira, Beatrice P/A-5786-2013; Hostim-Silva, Mauricio/B-1542-2015	souza, jose/0000-0002-0144-3992; Vallinoto, Marcelo/0000-0002-3465-3830; Bertoncini, Athila/0000-0002-6310-0127; Vallinoto, Marcelo/0000-0002-3465-3830; Blanchard, Fabian/0000-0001-8496-877X; Fetter Filho, Antonio Fernando Harter/0000-0003-4843-8557; Hostim-Silva, Mauricio/0000-0001-5061-9125													0305-1978	1873-2925				OCT	2014	56						255	266		10.1016/j.bse.2014.06.004	http://dx.doi.org/10.1016/j.bse.2014.06.004													WOS:000343385000041
J	Wang, YH; Chen, N; Zhang, YC; Fu, CX				Wang, Y. H.; Chen, N.; Zhang, Y. C.; Fu, C. X.			Development and characterization of microsatellite markers for the Chinese endangered medicinal plant Tetrastigma hemsleyanum	GENETICS AND MOLECULAR RESEARCH																															1676-5680						2014	13	4					9062	9067		10.4238/2014.October.31.21	http://dx.doi.org/10.4238/2014.October.31.21								25366797					WOS:000345119600024
J	Campanini, EB; Sanches, A; Hatanaka, T; Del Lama, SN				Campanini, Emeline Boni; Sanches, Alexandra; Hatanaka, Terumi; Del Lama, Silvia Nassif			Isolation and characterization of 11 microsatellite loci from cattle egret (Bubulcus ibis) and cross-amplification in other Ardeidae species	CONSERVATION GENETICS RESOURCES																	Fapesp, Biota/F-8655-2017; Sanches, Alexandra/AAW-5941-2021; Sanches, Alexandra/F-8287-2012	Fapesp, Biota/0000-0002-9887-8449; Sanches, Alexandra/0000-0002-0349-9228; Sanches, Alexandra/0000-0002-0349-9228													1877-7252	1877-7260				SEP	2012	4	3					707	709		10.1007/s12686-012-9627-4	http://dx.doi.org/10.1007/s12686-012-9627-4													WOS:000306586800039
J	Dunn, SJ; Barnowe-Meyer, KK; Gebhardt, KJ; Balkenhol, N; Waits, LP; Byers, JA				Dunn, Stacey J.; Barnowe-Meyer, Kerey K.; Gebhardt, Kara J.; Balkenhol, Niko; Waits, Lisette P.; Byers, John A.			Ten polymorphic microsatellite markers for pronghorn (Antilocapra americana)	CONSERVATION GENETICS RESOURCES																	Balkenhol, Niko/G-2725-2015	Waits, Lisette/0000-0002-1323-0812													1877-7252					DEC	2010	2	1					81	84		10.1007/s12686-009-9166-9	http://dx.doi.org/10.1007/s12686-009-9166-9													WOS:000290409000018
J	Okamiya, H; Igawa, T; Nozawa, M; Sumida, M; Kusano, T				Okamiya, Hisanori; Igawa, Takeshi; Nozawa, Masafumi; Sumida, Masayuki; Kusano, Tamotsu			Development and Characterization of 23 Microsatellite Markers for the Montane Brown Frog (Rana ornativentris)	CURRENT HERPETOLOGY																	Nozawa, Masafumi/S-9054-2019; Igawa, Takeshi/E-2881-2014	Igawa, Takeshi/0000-0001-6880-6180													1345-5834					FEB	2017	36	1					63	68		10.5358/hsj.36.63	http://dx.doi.org/10.5358/hsj.36.63													WOS:000394919800009
J	Sinclair, CS; Dawes, PJ; Seigel, RA				Sinclair, Colleen S.; Dawes, Patrick J.; Seigel, Richard A.			GENETIC STRUCTURING OF GOPHER TORTOISE (GOPHERUS POLYPHEMUS) POPULATIONS ON THE KENNEDY SPACE CENTER, FLORIDA, USA	HERPETOLOGICAL CONSERVATION AND BIOLOGY																															2151-0733	1931-7603				AUG	2010	5	2					189	195																WOS:000286471400004
J	Guillot, G; Foll, M				Guillot, Gilles; Foll, Matthieu			Correcting for ascertainment bias in the inference of population structure	BIOINFORMATICS																	Foll, Matthieu/A-8561-2014; Guillot, Gilles/A-6129-2009	Foll, Matthieu/0000-0001-9006-8436; Guillot, Gilles/0000-0003-0675-8325													1367-4803					FEB 15	2009	25	4					552	554		10.1093/bioinformatics/btn665	http://dx.doi.org/10.1093/bioinformatics/btn665								19136550					WOS:000263406000026
C	Mander, CV; Phillips, CB; Glare, TR; Chapman, RB		Zydenbos, SM		Mander, CV; Phillips, CB; Glare, TR; Chapman, RB			Preliminary assessment of COI and ITS1 sequence variation in Fuller's rose weevil	NEW ZEALAND PLANT PROTECTION, VOL 56	NEW ZEALAND PLANT PROTECTION-SERIES				56th Annual Conference of the New-Zealand-Plant-Protection-Society	AUG 12-14, 2003	CHRISTCHURCH, NEW ZEALAND	New Zealand Plant Protect Soc									Glare, Travis/J-3480-2013; Phillips, Craig B/J-7165-2013	Glare, Travis/0000-0001-7795-8709; 													1175-9003						2003	56						190	193		10.30843/nzpp.2003.56.6041	http://dx.doi.org/10.30843/nzpp.2003.56.6041													WOS:000186103600038
J	Hastings, IM				Hastings, IM			Population genetics and the detection of immunogenic and drug-resistant loci in Plasmodium	PARASITOLOGY																		Hastings, Ian/0000-0002-1332-742X													0031-1820	1469-8161				FEB	1996	112		2				155	164		10.1017/S0031182000084717	http://dx.doi.org/10.1017/S0031182000084717								8851854					WOS:A1996UB85000001
J	Lin, HG; Ye, QS; Tang, PZ; Mo, T; Yu, X; Tang, JP				Lin, Hanguang; Ye, Qiansu; Tang, Peizhi; Mo, Tian; Yu, Xin; Tang, Jianpin			Analyzing genetic polymorphism and mutation of 44 Y-STRs in a Chinese Han population of Southern China	LEGAL MEDICINE																															1344-6223					FEB	2020	42								101643	10.1016/j.legalmed.2019.101643	http://dx.doi.org/10.1016/j.legalmed.2019.101643								31760325					WOS:000513291100003
J	Proulx, SR				Proulx, Stephen R.			The rate of multi-step evolution in Moran and Wright-Fisher populations	THEORETICAL POPULATION BIOLOGY																	Proulx, Stephen/C-9213-2009	Proulx, Stephen/0000-0003-0307-1907													0040-5809	1096-0325				NOV	2011	80	3					197	207		10.1016/j.tpb.2011.07.003	http://dx.doi.org/10.1016/j.tpb.2011.07.003								21801738					WOS:000295902300003
J	Tutton, R				Tutton, Richard			Opening the white box: Exploring the study of whiteness in contemporary genetics research	ETHNIC AND RACIAL STUDIES					Conference on Racist Futures - Themes and Prospects	2005	Univ Leeds, Leeds, ENGLAND	Univ Leeds, Ctr Ethnic & Racism Studies	Univ Leeds																						0141-9870					JUL	2007	30	4					557	569		10.1080/01419870701355991	http://dx.doi.org/10.1080/01419870701355991													WOS:000248399500004
J	Moline, AB; Shuster, SM; Hendrickson, DA; Marks, JC				Moline, AB; Shuster, SM; Hendrickson, DA; Marks, JC			Genetic variation in a desert aquatic snail (Nymphophilus minckleyi) from Cuatro Cienegas, Coahuila, Mexico	HYDROBIOLOGIA																	Hendrickson, Dean A./G-9451-2018	Hendrickson, Dean A./0000-0001-7835-0295													0018-8158	1573-5117				JUL	2004	522	1-3					179	192		10.1023/B:HYDR.0000029972.80491.d3	http://dx.doi.org/10.1023/B:HYDR.0000029972.80491.d3													WOS:000221806500008
J	Papadopoulos, V; Mitroulis, I; Giaglis, S				Papadopoulos, Vasileios; Mitroulis, Ioannis; Giaglis, Stavros			MEFV heterogeneity in Turkish Familial Mediterranean Fever patients	MOLECULAR BIOLOGY REPORTS																	Giaglis, Stavros/GSO-0043-2022; Mitroulis, Ioannis/AAB-7915-2021	Giaglis, Stavros/0000-0003-2216-9539; Mitroulis, Ioannis/0000-0002-9991-2362; PAPADOPOULOS, VASILEIOS/0000-0002-4188-9518													0301-4851					JAN	2010	37	1					355	358		10.1007/s11033-009-9779-9	http://dx.doi.org/10.1007/s11033-009-9779-9								19714479					WOS:000273319000052
J	Dong, ZK; Wang, YZ; Li, C; Li, LL; Men, XY				Dong, Zhaoke; Wang, Yangzhou; Li, Chao; Li, Lili; Men, Xingyuan			Mitochondrial DNA as a Molecular Marker in Insect Ecology: Current Status and Future Prospects	ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA																	Dong, Zhaoke/N-8435-2015	Dong, Zhaoke/0000-0002-4462-1162													0013-8746	1938-2901				JUL	2021	114	4					470	476		10.1093/aesa/saab020	http://dx.doi.org/10.1093/aesa/saab020		MAY 2021											WOS:000674225500007
J	Zhang, ZR; Yang, J; Sun, Y; Gao, TG; Li, DZ; Xue, CY				Zhang, Zhi-Rong; Yang, Jing; Sun, Yao; Gao, Tian-Gang; Li, De-Zhu; Xue, Chun-Ying			A SET OF NOVEL MICROSATELLITE MARKERS DEVELOPED FOR THE TRADITIONAL TIBETAN MEDICINAL PLANT HALENIA ELLIPTICA (GENTIANACEAE)	AMERICAN JOURNAL OF BOTANY																	Li, De-Zhu/G-8203-2011	Li, De-Zhu/0000-0002-4990-724X													0002-9122					JUL	2011	98	7					E173	E175		10.3732/ajb.1000534	http://dx.doi.org/10.3732/ajb.1000534								21730330					WOS:000292377000004
J	Landinez-Garcia, RM; Marquez, EJ				Landinez-Garcia, Ricardo M.; Marquez, Edna J.			Development and characterization of 24 polymorphic microsatellite loci for the freshwater fish Ichthyoelephas longirostris (Characiformes: Prochilodontidae)	PEERJ																	Marquez, Edna J/S-8673-2017	Marquez, Edna J/0000-0003-0760-3747; Landinez Garcia, Ricardo Marcel/0000-0002-3116-4070													2167-8359					SEP 1	2016	4								e2419	10.7717/peerj.2419	http://dx.doi.org/10.7717/peerj.2419								27635363					WOS:000383265000009
J	Pellegrino, I; Boatti, L; Cucco, M; Mignone, F; Kristensen, TN; Mucci, N; Randi, E; Ruiz-Gonzalez, A; Pertoldi, C				Pellegrino, I.; Boatti, L.; Cucco, M.; Mignone, F.; Kristensen, T. N.; Mucci, N.; Randi, E.; Ruiz-Gonzalez, A.; Pertoldi, C.			Development of SNP markers for population structure and phylogeography characterization in little owl (Athene noctua) using a genotyping- by-sequencing approach	CONSERVATION GENETICS RESOURCES																	GONZALEZ, ARITZ RUIZ/P-3384-2019; Kristensen, Torsten N/C-5031-2015; Pertoldi, Cino/I-1746-2012; Dietz, Rune/F-9154-2015; Ruiz-Gonzalez, Aritz/A-1613-2013; Preatoni, Damiano/A-8621-2010	GONZALEZ, ARITZ RUIZ/0000-0001-7409-4634; Kristensen, Torsten N/0000-0001-6204-8753; Pertoldi, Cino/0000-0002-4644-8981; Dietz, Rune/0000-0001-9652-317X; Cucco, Marco/0000-0002-4749-3653; Pellegrino, Irene/0000-0002-5683-3576; Preatoni, Damiano/0000-0001-8760-1316													1877-7252	1877-7260				MAR	2016	8	1					13	16		10.1007/s12686-015-0513-8	http://dx.doi.org/10.1007/s12686-015-0513-8													WOS:000374315600004
J	Gooding, RH; Krafsur, ES				Gooding, RH; Krafsur, ES			TSETSE genetics: Contributions to biology, systematics, and control of tsetse flies	ANNUAL REVIEW OF ENTOMOLOGY	Annual Review of Entomology																Gooding, Ronald/A-2645-2014	Gooding, Ronald/0000-0001-8530-9426													0066-4170	1545-4487					2005	50						101	123		10.1146/annurev.ento.50.071803.130443	http://dx.doi.org/10.1146/annurev.ento.50.071803.130443								15355235					WOS:000226708000006
J	Gralka, M; Hallatschek, O				Gralka, Matti; Hallatschek, Oskar			Environmental heterogeneity can tip the population genetics of range expansions	ELIFE																	Gralka, Matti/AEZ-8395-2022	Gralka, Matti/0000-0003-4599-1859; Hallatschek, Oskar/0000-0002-1312-5975													2050-084X					APR 12	2019	8								e44359	10.7554/eLife.44359	http://dx.doi.org/10.7554/eLife.44359								30977724					WOS:000467804200001
J	Messer, PW; Ellner, SP; Hairston, NG				Messer, Philipp W.; Ellner, Stephen P.; Hairston, Nelson G., Jr.			Can Population Genetics Adapt to Rapid Evolution?	TRENDS IN GENETICS																		Messer, Philipp/0000-0001-8453-9377													0168-9525	1362-4555				JUL	2016	32	7					408	418		10.1016/j.tig.2016.04.005	http://dx.doi.org/10.1016/j.tig.2016.04.005								27185237					WOS:000378965700005
J	Yang, AH; Dick, CW; Yao, XH; Huang, HW				Yang, Aihong; Dick, Christopher W.; Yao, Xiaohong; Huang, Hongwen			Impacts of biogeographic history and marginal population genetics on species range limits: a case study of Liriodendron chinense	SCIENTIFIC REPORTS																															2045-2322					MAY 10	2016	6								25632	10.1038/srep25632	http://dx.doi.org/10.1038/srep25632								27162176					WOS:000375446700001
J	Mira, O; Martinez, JG; Dawson, DA; Tinaut, A; Sanchez-Prieto, C				Mira, Oscar; Martinez, Juan G.; Dawson, Deborah A.; Tinaut, Alberto; Sanchez-Prieto, Cristina			Twenty new microsatellite loci for population structure and parentage studies of Parnassius apollo nevadensis (Lepidoptera; Papilionidae)	JOURNAL OF INSECT CONSERVATION																	Martínez, Juan Gabriel/L-9471-2014; Tinaut, Alberto/M-1177-2014; Mira, Óscar/N-3823-2014	Martínez, Juan Gabriel/0000-0001-5277-4620; Mira, Óscar/0000-0002-4966-0136													1366-638X	1572-9753				OCT	2014	18	5					771	779		10.1007/s10841-014-9683-z	http://dx.doi.org/10.1007/s10841-014-9683-z													WOS:000343726300002
